TIME,CH,ADC
122354448,19,361
122355592,14,359
122355720,19,361
122356864,14,360
122356984,19,361
122358128,14,359
122358248,19,360
122359392,14,359
122359512,19,360
122360656,14,360
122360776,19,362
122361920,14,360
122362040,19,361
122363184,14,359
122363304,19,362
122364448,14,361
122364568,19,361
122365712,14,359
122365832,19,360
122368248,14,359
122368368,19,361
122369512,14,359
122369632,19,360
122370776,14,358
122372040,14,359
122372160,19,361
122373304,14,360
122373424,19,361
122374568,14,359
122374688,19,361
122375832,14,358
122375952,19,360
122377096,14,359
122377220,19,360
122378368,14,359
122378488,19,360
122379632,14,360
122379752,19,362
122380896,14,359
122381016,19,361
122382160,14,360
122382280,19,361
122383424,14,359
122383544,19,361
122384688,14,360
122384808,19,362
122385952,14,360
122386072,19,361
122387216,14,359
122387336,19,360
122388484,14,360
122388608,19,361
122389752,14,360
122389872,19,361
122391016,14,360
122391136,19,362
122392280,14,360
122392400,19,361
122393544,14,359
122393664,19,361
122394808,14,359
122394928,19,360
122396072,14,359
122396192,19,360
122397336,14,359
122397456,19,361
122398600,14,359
122398724,19,361
122399872,14,360
122399992,19,361
122401136,14,360
122401256,19,362
122402400,14,360
122402520,19,361
122403664,14,360
122403784,19,361
122404928,14,360
122405048,19,362
122406192,14,361
122406312,19,362
122407456,14,362
122407576,19,363
122408720,14,360
122408840,19,362
122409988,14,360
122410112,19,361
122411256,14,359
122411376,19,360
122412520,14,361
122412640,19,361
122413784,14,360
122413904,19,361
122415048,14,359
122415168,19,360
122416312,14,360
122416432,19,362
122417576,14,361
122417696,19,362
122418840,14,360
122418960,19,361
122420104,14,361
122420228,19,362
122421376,14,360
122421496,19,361
122422640,14,360
122422760,19,360
122423904,14,361
122424024,19,362
122425168,14,362
122425288,19,363
122426432,14,361
122426552,19,362
122427696,14,362
122427816,19,363
122428960,14,360
122429080,19,363
122430224,14,359
122430344,19,362
122431492,14,361
122431616,19,362
122432880,19,361
122434024,14,359
122434144,19,361
122435288,14,361
122435408,19,361
122436672,19,362
122437816,14,360
122437936,19,362
122439080,14,360
122439200,19,361
122440344,14,361
122440464,19,362
122441608,14,361
122441732,19,362
122442880,14,360
122443000,19,361
122444144,14,360
122444264,19,361
122445408,14,360
122445528,19,361
122446672,14,360
122446792,19,361
122447936,14,361
122448056,19,362
122449200,14,360
122449320,19,361
122450464,14,360
122450584,19,361
122451728,14,359
122451848,19,361
122453000,14,359
122453120,19,360
122454264,14,360
122454384,19,361
122455528,14,360
122455648,19,361
122456792,14,361
122456912,19,362
122458056,14,361
122458176,19,362
122459320,14,360
122459440,19,361
122460584,14,361
122460704,19,361
122461848,14,360
122461968,19,361
122463112,14,361
122463236,19,362
122464384,14,360
122464504,19,361
122465648,14,360
122465768,19,361
122466920,14,359
122467040,19,360
122468192,14,359
122468312,19,360
122469464,14,359
122469584,19,360
122470736,14,359
122470856,19,361
122472008,14,359
122472128,19,360
122473280,14,359
122473400,19,360
122474552,14,359
122474672,19,361
122475824,14,360
122475944,19,361
122477096,14,360
122477216,19,361
122478368,14,360
122478488,19,360
122479640,14,359
122479760,19,360
122480912,14,360
122481032,19,360
122482184,14,359
122482304,19,360
122483456,14,359
122483576,19,360
122484728,14,360
122484856,19,361
122486008,14,359
122486128,19,361
122487272,14,360
122487392,19,361
122488544,14,360
122488664,19,361
122489816,14,361
122489936,19,362
122491088,14,361
122491208,19,362
122492360,14,359
122492480,19,361
122493624,14,359
122493744,19,360
122494896,14,361
122495016,19,362
122496168,14,360
122496288,19,361
122497440,14,360
122497560,19,361
122498712,14,361
122498832,19,362
122499984,14,360
122500104,19,361
122501256,14,360
122501376,19,361
122502528,14,361
122502648,19,362
122503800,14,359
122503920,19,361
122505064,14,360
122505184,19,362
122506336,14,360
122506456,19,361
122507608,14,361
122507728,19,361
122508872,14,360
122508992,19,361
122510144,14,360
122510264,19,361
122511416,14,361
122511536,19,362
122512688,14,360
122512808,19,362
122513960,14,361
122514080,19,362
122515232,14,361
122515352,19,362
122516504,14,361
122516624,19,363
122517776,14,362
122517896,19,363
122519048,14,362
122519168,19,363
122520320,14,362
122520440,19,363
122521592,14,361
122521720,19,362
122522872,14,362
122522992,19,364
122524144,14,362
122524264,19,362
122525416,14,361
122525536,19,362
122526688,14,362
122526808,19,363
122527960,14,362
122528080,19,363
122529232,14,361
122529352,19,363
122530504,14,361
122530624,19,362
122531776,14,360
122531896,19,362
122533048,14,360
122533168,19,361
122534320,14,360
122534440,19,361
122535592,14,361
122535712,19,362
122536864,14,361
122536984,19,362
122538136,14,360
122538256,19,362
122539408,14,360
122539528,19,361
122540680,14,361
122540800,19,363
122541952,14,362
122542072,19,363
122543224,14,362
122543344,19,363
122544496,14,361
122544616,19,362
122545768,14,361
122545888,19,362
122547040,14,360
122547160,19,361
122548312,14,361
122548432,19,362
122549584,14,361
122549704,19,363
122550856,14,361
122550976,19,361
122552120,14,361
122552240,19,362
122553392,14,360
122553512,19,362
122554664,14,360
122554784,19,361
122555936,14,361
122556056,19,362
122557208,14,362
122557328,19,363
122558480,14,362
122558600,19,363
122559752,14,360
122559872,19,362
122561024,14,360
122561144,19,361
122562296,14,362
122562416,19,362
122563568,14,361
122564840,14,361
122564960,19,362
122566112,14,360
122566232,19,361
122567384,14,361
122568656,14,360
122568776,19,362
122569928,14,362
122570048,19,363
122571200,14,360
122571320,19,362
122572472,14,361
122572592,19,362
122573744,14,362
122573864,19,362
122575016,14,360
122575136,19,362
122576288,14,361
122576408,19,362
122577560,14,360
122577680,19,361
122578832,14,360
122578952,19,362
122580104,14,360
122580224,19,361
122581376,14,360
122581496,19,361
122582648,14,360
122582768,19,362
122583920,14,360
122584040,19,362
122585192,14,361
122585312,19,362
122586464,14,360
122586584,19,361
122587736,14,360
122587856,19,362
122589008,14,361
122589128,19,362
122590280,14,361
122590400,19,362
122591552,14,361
122591672,19,361
122592824,14,360
122592944,19,361
122594096,14,361
122594216,19,361
122595368,14,360
122595488,19,361
122596640,14,359
122596760,19,361
122597912,14,361
122598032,19,361
122599184,14,361
122599304,19,363
122600456,14,361
122600576,19,361
122601728,14,360
122601848,19,361
122603000,14,359
122603120,19,360
122604272,14,361
122604392,19,362
122605544,14,361
122605664,19,362
122606816,14,361
122606936,19,362
122608088,14,361
122608208,19,362
122609360,14,361
122609480,19,362
122610632,14,360
122610752,19,361
122611904,14,360
122612024,19,361
122613176,14,361
122613296,19,362
122614448,14,361
122614568,19,362
122615720,14,361
122615840,19,362
122616992,14,361
122617112,19,362
122618264,14,361
122618384,19,362
122619536,14,360
122619656,19,361
122620808,14,360
122620932,19,362
122622088,14,361
122622208,19,363
122623360,14,362
122623480,19,363
122624632,14,361
122624752,19,363
122625904,14,362
122626024,19,363
122627176,14,361
122627296,19,363
122628448,14,362
122628568,19,362
122629720,14,361
122629840,19,361
122630992,14,360
122631112,19,361
122632264,14,361
122632384,19,362
122633536,14,362
122633656,19,363
122634808,14,360
122634928,19,361
122636080,14,360
122636200,19,361
122637352,14,361
122637472,19,362
122638624,14,362
122638744,19,363
122639896,14,362
122640016,19,363
122641168,14,362
122641288,19,364
122642440,14,361
122642560,19,362
122643712,14,361
122643832,19,361
122644984,14,361
122645104,19,362
122646256,14,360
122646376,19,361
122647528,14,360
122647648,19,361
122648800,14,359
122648920,19,361
122650072,14,361
122650192,19,362
122651344,14,360
122651464,19,361
122652616,14,360
122652736,19,361
122653888,14,359
122654008,19,361
122655160,14,360
122655280,19,362
122656432,14,361
122656552,19,362
122657704,14,361
122657824,19,362
122658976,14,360
122659096,19,362
122660248,14,360
122660368,19,361
122661520,14,359
122661640,19,361
122662792,14,360
122662920,19,361
122664072,14,361
122664192,19,361
122665344,14,361
122665464,19,362
122666616,14,360
122666736,19,361
122667888,14,360
122668008,19,361
122669160,14,361
122669280,19,361
122670432,14,360
122670552,19,361
122671704,14,360
122671824,19,361
122672976,14,360
122673096,19,361
122674248,14,362
122674368,19,362
122675520,14,361
122675640,19,362
122676792,14,360
122676912,19,361
122678064,14,361
122678184,19,362
122679336,14,361
122679456,19,362
122680608,14,360
122680728,19,361
122681880,14,360
122682000,19,361
122683152,14,361
122683272,19,362
122684424,14,360
122684544,19,361
122685696,14,360
122685816,19,361
122686968,14,360
122687088,19,361
122688240,14,360
122688360,19,361
122689512,14,360
122689632,19,362
122690784,14,361
122690904,19,361
122692056,14,360
122692176,19,362
122693328,14,360
122693448,19,361
122694600,14,360
122695872,14,360
122695992,19,361
122697144,14,360
122697264,19,362
122698416,14,361
122699688,14,361
122699808,19,362
122700960,14,360
122701080,19,361
122702232,14,360
122702352,19,362
122703504,14,361
122703624,19,362
122704776,14,360
122704900,19,362
122706056,14,361
122706176,19,362
122707328,14,361
122707448,19,361
122708600,14,360
122708720,19,361
122709872,14,361
122709992,19,362
122711144,14,361
122711264,19,362
122712416,14,360
122712536,19,361
122713688,14,360
122713808,19,361
122714960,14,361
122715080,19,361
122716232,14,362
122716352,19,362
122717504,14,360
122717624,19,361
122718776,14,360
122718896,19,361
122720048,14,361
122720168,19,362
122721320,14,361
122721440,19,362
122722592,14,361
122722712,19,362
122723864,14,362
122723984,19,363
122725136,14,361
122725256,19,362
122726408,14,362
122726528,19,363
122727680,14,361
122727800,19,362
122728952,14,361
122729072,19,363
122730224,14,360
122730344,19,361
122731496,14,362
122731616,19,363
122732768,14,362
122732888,19,363
122734040,14,361
122734160,19,362
122735312,14,361
122735432,19,362
122736584,14,359
122736704,19,361
122737856,14,359
122737976,19,360
122739128,14,359
122739248,19,360
122740400,14,361
122740520,19,362
122741672,14,359
122741792,19,360
122742944,14,358
122743064,19,360
122744216,14,359
122744336,19,361
122745488,14,359
122745608,19,360
122746760,14,359
122746884,19,360
122748040,14,359
122748160,19,361
122749312,14,361
122749432,19,362
122750584,14,360
122750704,19,361
122751856,14,359
122751976,19,360
122753128,14,359
122753248,19,360
122754400,14,359
122754520,19,360
122755672,14,359
122755792,19,360
122756944,14,360
122757064,19,361
122758216,14,359
122758336,19,360
122759488,14,358
122759608,19,359
122760760,14,359
122760880,19,360
122762032,14,359
122762152,19,360
122763304,14,360
122763424,19,361
122764576,14,359
122764696,19,361
122765848,14,359
122765968,19,361
122767120,14,360
122767240,19,361
122768392,14,360
122768512,19,361
122769664,14,359
122769784,19,360
122770936,14,359
122771056,19,361
122772208,14,360
122772328,19,362
122773480,14,361
122773600,19,363
122774752,14,361
122774872,19,361
122776024,14,359
122776144,19,361
122777296,14,360
122777416,19,361
122778568,14,360
122778688,19,361
122779840,14,361
122779960,19,361
122781112,14,360
122781232,19,361
122782384,14,361
122782504,19,361
122783656,14,360
122783776,19,362
122784928,14,362
122785048,19,362
122786200,14,361
122786320,19,362
122787472,14,363
122787592,19,363
122788744,14,361
122788868,19,363
122790024,14,361
122790144,19,363
122791296,14,360
122791416,19,361
122792568,14,359
122792688,19,360
122793840,14,359
122793960,19,360
122795112,14,359
122795232,19,360
122796384,14,361
122796504,19,362
122797656,14,361
122797776,19,362
122798928,14,361
122799048,19,362
122800200,14,360
122800320,19,361
122801472,14,360
122801592,19,361
122802744,14,359
122802864,19,361
122804016,14,360
122804136,19,361
122805288,14,360
122805408,19,361
122806560,14,360
122806680,19,362
122807832,14,360
122807952,19,361
122809104,14,360
122809224,19,361
122810376,14,360
122810496,19,361
122811648,14,360
122811768,19,361
122812920,14,360
122813040,19,361
122814192,14,360
122814312,19,361
122815464,14,360
122815584,19,361
122816736,14,360
122816856,19,361
122818008,14,361
122818128,19,363
122819280,14,361
122819400,19,362
122820552,14,360
122820672,19,361
122821824,14,360
122821944,19,361
122823096,14,362
122823216,19,363
122824368,14,361
122824488,19,362
122825640,14,361
122826912,14,361
122827032,19,362
122828184,14,362
122828304,19,362
122829456,14,360
122830728,14,360
122830852,19,361
122832008,14,360
122832128,19,361
122833280,14,359
122833400,19,361
122834552,14,360
122834672,19,362
122835824,14,361
122835944,19,361
122837096,14,360
122837216,19,361
122838368,14,360
122838488,19,361
122839640,14,360
122839760,19,363
122840912,14,361
122841032,19,362
122842184,14,360
122842304,19,362
122843456,14,361
122843576,19,363
122844728,14,361
122844848,19,362
122846000,14,361
122846120,19,362
122847272,14,361
122847392,19,362
122848544,14,361
122848664,19,361
122849816,14,360
122849936,19,361
122851088,14,362
122851208,19,364
122852360,14,361
122852480,19,361
122853632,14,359
122853752,19,360
122854904,14,360
122855024,19,361
122856176,14,360
122856296,19,362
122857448,14,360
122857568,19,361
122858720,14,359
122858840,19,361
122859992,14,360
122860112,19,361
122861264,14,361
122861384,19,362
122862536,14,361
122862656,19,361
122863808,14,360
122863928,19,361
122865080,14,360
122865200,19,361
122866352,14,360
122866472,19,361
122867624,14,360
122867744,19,362
122868896,14,360
122869016,19,361
122870168,14,360
122870288,19,362
122871440,14,361
122871560,19,362
122872712,14,359
122872836,19,360
122873992,14,360
122874112,19,361
122875264,14,359
122875384,19,360
122876536,14,360
122876656,19,361
122877808,14,359
122877928,19,361
122879080,14,359
122879200,19,360
122880352,14,360
122880472,19,361
122881624,14,360
122881744,19,361
122882896,14,359
122883016,19,360
122884168,14,360
122884288,19,361
122885440,14,359
122885560,19,360
122886712,14,359
122886832,19,360
122887984,14,360
122888104,19,362
122889256,14,360
122889376,19,360
122890528,14,360
122890648,19,361
122891800,14,359
122891920,19,360
122893072,14,359
122893192,19,360
122894344,14,359
122894464,19,360
122895616,14,360
122895736,19,361
122896888,14,360
122897008,19,360
122898160,14,360
122898280,19,361
122899432,14,360
122899552,19,361
122900704,14,360
122900824,19,361
122901976,14,360
122902096,19,361
122903248,14,359
122903368,19,360
122904520,14,359
122904640,19,360
122905792,14,359
122905912,19,360
122907064,14,360
122907184,19,361
122908336,14,360
122908456,19,361
122909608,14,360
122909728,19,361
122910880,14,359
122911000,19,360
122912152,14,361
122912272,19,361
122913424,14,359
122913544,19,361
122914696,14,359
122914820,19,360
122915976,14,360
122916096,19,362
122917248,14,360
122917368,19,361
122918520,14,360
122918640,19,361
122919792,14,360
122919912,19,360
122921064,14,359
122921184,19,360
122922336,14,360
122922456,19,360
122923608,14,360
122923728,19,361
122924880,14,360
122925000,19,361
122926152,14,359
122926272,19,360
122927424,14,358
122927544,19,360
122928696,14,361
122928816,19,361
122929968,14,359
122930088,19,360
122931240,14,359
122931360,19,360
122932512,14,359
122932632,19,360
122933784,14,359
122933904,19,360
122935056,14,359
122935176,19,360
122936328,14,359
122936448,19,360
122937600,14,360
122937720,19,361
122938872,14,359
122938992,19,360
122940144,14,361
122940264,19,361
122941416,14,359
122941536,19,361
122942688,14,359
122942808,19,360
122943960,14,359
122944080,19,361
122945232,14,360
122945352,19,361
122946504,14,359
122946624,19,360
122947776,14,359
122947896,19,360
122949048,14,359
122949168,19,361
122950320,14,359
122950440,19,361
122951592,14,358
122951712,19,360
122952864,14,360
122952984,19,362
122954136,14,360
122954256,19,362
122955408,14,359
122955528,19,361
122956680,14,360
122957960,14,359
122958080,19,361
122959232,14,359
122959352,19,360
122960504,14,359
122960624,19,360
122961776,14,360
122961896,19,360
122963048,14,359
122963168,19,360
122964320,14,360
122964440,19,360
122965592,14,360
122965712,19,361
122966864,14,359
122966984,19,360
122968136,14,359
122968256,19,360
122969408,14,360
122969528,19,361
122970680,14,359
122970800,19,360
122971952,14,359
122972072,19,360
122973224,14,359
122973344,19,361
122974496,14,359
122974616,19,360
122975768,14,359
122975888,19,360
122977040,14,359
122977160,19,360
122978312,14,359
122978432,19,360
122979584,14,359
122979704,19,360
122980856,14,359
122980976,19,360
122982128,14,359
122982248,19,360
122983400,14,359
122983520,19,360
122984672,14,359
122984792,19,360
122985944,14,359
122986064,19,360
122987216,14,360
122987336,19,361
122988488,14,360
122988608,19,361
122989760,14,359
122989880,19,361
122991032,14,359
122991152,19,361
122992304,14,359
122992424,19,360
122993576,14,359
122993696,19,361
122994848,14,359
122994968,19,360
122996120,14,359
122996240,19,360
122997392,14,359
122997512,19,360
122998664,14,359
122998788,19,360
122999944,14,359
123000064,19,361
123001216,14,359
123001336,19,360
123002488,14,359
123002608,19,360
123003760,14,360
123003880,19,361
123005032,14,359
123005152,19,360
123006304,14,360
123006424,19,361
123007576,14,360
123007696,19,361
123008848,14,360
123008968,19,361
123010120,14,360
123010240,19,361
123011392,14,359
123011512,19,361
123012664,14,359
123012784,19,360
123013936,14,359
123014056,19,360
123015208,14,360
123015328,19,361
123016480,14,359
123016600,19,361
123017752,14,359
123017872,19,361
123019024,14,361
123019144,19,363
123020296,14,359
123020416,19,360
123021568,14,359
123021688,19,360
123022840,14,360
123022960,19,362
123024112,14,361
123024232,19,361
123025384,14,359
123025504,19,360
123026656,14,361
123026776,19,363
123027928,14,360
123028048,19,361
123029200,14,360
123029320,19,362
123030472,14,359
123030592,19,360
123031744,14,359
123031864,19,361
123033016,14,359
123033136,19,360
123034288,14,358
123034408,19,360
123035560,14,360
123035680,19,361
123036832,14,359
123036952,19,360
123038104,14,359
123038224,19,360
123039376,14,360
123039496,19,361
123040648,14,361
123040772,19,361
123041928,14,359
123042048,19,360
123043200,14,359
123043320,19,360
123044472,14,359
123044592,19,360
123045744,14,359
123045864,19,360
123047016,14,359
123047136,19,360
123048288,14,359
123048408,19,360
123049560,14,359
123049680,19,360
123050832,14,360
123050952,19,361
123052104,14,360
123052224,19,361
123053376,14,359
123053496,19,360
123054648,14,359
123054768,19,360
123055920,14,360
123056040,19,361
123057192,14,359
123057312,19,360
123058464,14,358
123058584,19,360
123059736,14,359
123059856,19,361
123061008,14,359
123061128,19,360
123062280,14,358
123062400,19,360
123063552,14,361
123063672,19,362
123064824,14,360
123064944,19,362
123066096,14,360
123066216,19,361
123067368,14,359
123067488,19,361
123068640,14,360
123068760,19,361
123069912,14,359
123070032,19,360
123071184,14,359
123071304,19,360
123072456,14,359
123072576,19,360
123073728,14,360
123073848,19,361
123075000,14,359
123075120,19,360
123076272,14,359
123076392,19,361
123077544,14,359
123077664,19,360
123078816,14,359
123078936,19,360
123080088,14,360
123080208,19,361
123081360,14,359
123081480,19,360
123082632,14,359
123082760,19,360
123083912,14,360
123084032,19,361
123085184,14,359
123085304,19,360
123086456,14,359
123086576,19,360
123087728,14,359
123087848,19,361
123089000,14,359
123089120,19,360
123090272,14,359
123090392,19,361
123091544,14,359
123091664,19,361
123092816,14,359
123092936,19,361
123094088,14,360
123094208,19,361
123095360,14,359
123095480,19,360
123096632,14,360
123096752,19,361
123097904,14,359
123098024,19,360
123099176,14,359
123099296,19,359
123100448,14,359
123100568,19,360
123101720,14,359
123101840,19,360
123102992,14,359
123103112,19,360
123104264,14,360
123104384,19,361
123105536,14,360
123105656,19,361
123106808,14,360
123106928,19,361
123108080,14,360
123108200,19,361
123109352,14,359
123109472,19,361
123110624,14,359
123110744,19,360
123111896,14,360
123112016,19,360
123113168,14,359
123113288,19,360
123114440,14,359
123114560,19,360
123115712,14,360
123115832,19,361
123116984,14,359
123117104,19,361
123118256,14,360
123118376,19,361
123119528,14,360
123119648,19,361
123120800,14,360
123120920,19,361
123122072,14,359
123122192,19,361
123123344,14,359
123123464,19,360
123124616,14,359
123124740,19,360
123125896,14,359
123126016,19,360
123127168,14,359
123127288,19,360
123128440,14,359
123128560,19,361
123129712,14,359
123129832,19,360
123130984,14,358
123131104,19,360
123132256,14,360
123132376,19,361
123133528,14,359
123133648,19,360
123134800,14,359
123134920,19,360
123136072,14,359
123136192,19,360
123137344,14,359
123137464,19,361
123138616,14,359
123138736,19,360
123139888,14,360
123140008,19,361
123141160,14,358
123141280,19,360
123142432,14,359
123142552,19,360
123143704,14,359
123143824,19,360
123144976,14,359
123145096,19,361
123146248,14,359
123146368,19,360
123147520,14,359
123147640,19,360
123148792,14,359
123148912,19,360
123150064,14,359
123150184,19,360
123151336,14,359
123151456,19,360
123152608,14,359
123152728,19,360
123153880,14,359
123154000,19,360
123155152,14,359
123155272,19,360
123156424,14,360
123156544,19,361
123157696,14,359
123157816,19,360
123158968,14,359
123159088,19,360
123160240,14,359
123160360,19,360
123161512,14,359
123161632,19,359
123162784,14,359
123162904,19,360
123164056,14,359
123164176,19,360
123165328,14,358
123165448,19,360
123166600,14,358
123166724,19,360
123167880,14,359
123168000,19,361
123169152,14,358
123169272,19,359
123170424,14,359
123170544,19,360
123171696,14,359
123171816,19,360
123172968,14,360
123173088,19,361
123174240,14,359
123174360,19,361
123175512,14,360
123175632,19,361
123176784,14,359
123176904,19,361
123178056,14,359
123178176,19,360
123179328,14,359
123179448,19,360
123180600,14,358
123180720,19,359
123181872,14,358
123181992,19,360
