TIME,CH,ADC
2236201304,19,204
2236202456,14,340
2236202584,19,204
2236203736,14,340
2236203864,19,204
2236205016,14,340
2236205144,19,204
2236206296,14,340
2236206424,19,204
2236207576,14,340
2236207704,19,204
2236208856,14,340
2236208984,19,204
2236210136,14,340
2236210264,19,204
2236211416,14,340
2236211544,19,204
2236212696,14,340
2236212824,19,204
2236213976,14,340
2236214104,19,204
2236215256,14,340
2236215384,19,204
2236216536,14,340
2236216664,19,204
2236217816,14,340
2236217944,19,204
2236219096,14,340
2236219224,19,204
2236220376,14,339
2236220504,19,204
2236221656,14,340
2236221784,19,204
2236222936,14,340
2236223064,19,204
2236224216,14,340
2236224344,19,204
2236225496,14,340
2236225624,19,204
2236226776,14,340
2236226904,19,204
2236228056,14,340
2236228184,19,204
2236229336,14,340
2236229464,19,204
2236230616,14,340
2236231896,14,340
2236232024,19,204
2236233176,14,341
2236233304,19,205
2236234456,14,340
2236235736,14,340
2236235864,19,204
2236237016,14,340
2236237144,19,204
2236238296,14,340
2236238424,19,204
2236239576,14,341
2236239704,19,205
2236240856,14,340
2236240984,19,204
2236242136,14,340
2236242264,19,204
2236243416,14,341
2236243544,19,205
2236244696,14,339
2236244824,19,204
2236245976,14,339
2236246104,19,204
2236247256,14,340
2236247384,19,204
2236248536,14,340
2236248664,19,204
2236249816,14,340
2236249944,19,204
2236251096,14,339
2236251224,19,204
2236252376,14,340
2236252504,19,204
2236253656,14,339
2236253784,19,204
2236254944,14,340
2236255072,19,204
2236256224,14,340
2236256352,19,204
2236257504,14,339
2236257632,19,204
2236258784,14,340
2236258912,19,204
2236260064,14,340
2236260192,19,204
2236261344,14,340
2236261472,19,204
2236262624,14,340
2236262752,19,204
2236263904,14,340
2236264032,19,204
2236265184,14,340
2236265312,19,205
2236266464,14,340
2236266592,19,205
2236267744,14,340
2236267872,19,205
2236269024,14,340
2236269152,19,204
2236270304,14,340
2236270432,19,204
2236271584,14,340
2236271712,19,204
2236272864,14,340
2236272992,19,204
2236274144,14,340
2236274272,19,204
2236275424,14,340
2236275552,19,204
2236276704,14,340
2236276832,19,205
2236277984,14,340
2236278112,19,204
2236279264,14,340
2236279392,19,204
2236280544,14,340
2236280672,19,204
2236281824,14,340
2236281952,19,204
2236283104,14,340
2236283232,19,204
2236284384,14,340
2236284512,19,204
2236285664,14,340
2236285792,19,204
2236286944,14,340
2236287072,19,204
2236288224,14,340
2236288352,19,205
2236289504,14,340
2236289632,19,204
2236290784,14,340
2236290912,19,204
2236292064,14,340
2236292192,19,204
2236293344,14,340
2236293472,19,204
2236294624,14,340
2236294752,19,204
2236295904,14,340
2236296032,19,205
2236297184,14,340
2236297312,19,205
2236298464,14,339
2236298592,19,204
2236299744,14,340
2236299872,19,204
2236301024,14,340
2236301152,19,204
2236302304,14,340
2236302432,19,205
2236303584,14,340
2236303712,19,204
2236304864,14,340
2236304992,19,204
2236306144,14,340
2236306272,19,204
2236307424,14,340
2236307552,19,204
2236308704,14,340
2236308832,19,205
2236309984,14,340
2236310112,19,204
2236311264,14,340
2236311392,19,205
2236312544,14,340
2236312672,19,204
2236313824,14,340
2236313952,19,204
2236315104,14,340
2236315232,19,204
2236316384,14,340
2236316512,19,204
2236317664,14,340
2236317792,19,205
2236318944,14,340
2236319072,19,204
2236320224,14,340
2236320352,19,204
2236321504,14,340
2236321632,19,205
2236322784,14,340
2236322912,19,205
2236324064,14,340
2236324192,19,204
2236325344,14,340
2236325472,19,205
2236326624,14,340
2236326752,19,205
2236327904,14,340
2236328032,19,204
2236329184,14,340
2236329312,19,205
2236330464,14,340
2236330592,19,204
2236331744,14,340
2236331872,19,204
2236333024,14,340
2236333152,19,205
2236334304,14,340
2236334432,19,205
2236335584,14,340
2236335712,19,204
2236336864,14,340
2236336992,19,204
2236338144,14,341
2236338272,19,205
