TIME,CH,ADC
381203970,34,611
381205280,11,13042
381205387,34,622
381206703,11,13024
381206809,34,630
381208119,11,13254
381208226,34,642
381209541,11,13034
381209647,34,636
381210956,11,13039
381211063,34,636
381212374,11,12980
381212480,34,628
381213791,11,13064
381213897,34,606
381215207,11,13036
381215314,34,614
381216625,11,13024
381216731,34,605
381218042,11,13041
381218148,34,594
381219458,11,13027
381219565,34,613
381220875,11,13017
381220981,34,614
381222291,11,13026
381222397,34,625
381223714,11,13045
381223821,34,630
381225130,11,13025
381225236,34,639
381226553,11,13049
381226659,34,637
381227970,11,13025
381228076,34,630
381229386,11,13030
381229493,34,636
381230804,11,13047
381230911,34,613
381232220,11,13040
381232327,34,605
381233638,11,13036
381233744,34,602
381235055,11,13041
381235161,34,600
381236470,11,12732
381236577,34,605
381237887,11,13053
381237994,34,612
381239303,11,13070
381239410,34,631
381240726,11,13044
381240833,34,629
381242144,11,13029
381242250,34,624
381243565,11,13033
381243671,34,636
381244981,11,13019
381245087,34,630
381246397,11,13049
381246503,34,612
381247814,11,13043
381247921,34,606
381249230,11,13003
381249337,34,607
381250648,11,13055
381250755,34,603
381252065,11,12999
381252172,34,600
381253480,11,13020
381253587,34,611
381254898,11,13028
381255005,34,617
381256316,11,13028
381256423,34,628
381257738,11,13030
381257845,34,638
381259156,11,13058
381259262,34,640
381260577,11,13059
381260683,34,637
381261992,11,13017
381262099,34,626
381263409,11,13040
381263521,34,623
381264832,11,13029
381264939,34,610
381266249,11,13032
381266355,34,602
381267666,11,13039
381267773,34,600
381269083,11,13043
381269189,34,608
381270499,11,13014
381270606,34,615
381271917,11,13038
381272024,34,622
381273333,11,13038
381273443,34,634
381274754,11,13012
381274860,34,661
381276170,11,12988
381276276,34,629
381277587,11,13020
381277693,34,627
381279002,11,13038
381279109,34,619
381280418,11,13065
381280531,34,618
381281841,11,12890
381281948,34,603
381283258,11,13040
381283364,34,598
381284674,11,13038
381284780,34,605
381286091,11,13060
381286197,34,614
381287512,11,13036
381287619,34,612
381288929,11,13040
381289036,34,622
381290346,11,13029
381290453,34,634
381291763,11,13034
381291870,34,639
381293180,11,13042
381293286,34,633
381294597,11,13033
381294703,34,628
381296014,11,13035
381296120,34,622
381297430,11,13034
381297543,34,613
381298853,11,13045
381298960,34,600
381300269,11,13042
381300376,34,599
381301685,11,13026
381301792,34,603
381303102,11,12687
381303208,34,608
381304524,11,13049
381304631,34,622
381305940,11,12872
381306047,34,618
381307356,11,13024
381307462,34,628
381308772,11,13030
381308879,34,633
381310189,11,13068
381310296,34,633
381311606,11,13001
381311713,34,618
381313023,11,13026
381313130,34,619
381314443,11,13037
381314550,34,610
381315859,11,13174
381315966,34,593
381317276,11,13037
381317383,34,598
381318693,11,13028
381318800,34,609
381320110,11,13033
381320216,34,614
381321531,11,13032
381321638,34,623
381322949,11,13048
381323056,34,629
381324366,11,13017
381324473,34,634
381325784,11,13048
381325890,34,639
381327200,11,13026
381327306,34,634
381328616,11,13042
381328723,34,621
381330034,11,13490
381330140,34,620
381331449,11,13033
381331556,34,612
381332866,11,13009
381332973,34,607
381334284,11,13034
381334390,34,604
381335706,11,13022
381335813,34,610
381337122,11,12992
381337229,34,616
381338543,11,13031
381338650,34,626
381339961,11,13014
381340067,34,629
381341378,11,13011
381341484,34,631
381342795,11,13042
381342902,34,628
381344212,11,13029
381344319,34,631
381345630,11,12995
381345736,34,629
381347046,11,13016
381347153,34,613
381348462,11,13008
381348569,34,603
381349880,11,13035
381349987,34,602
381351296,11,13034
381351403,34,604
381352720,11,12985
381352826,34,607
381354135,11,13039
381354242,34,614
381355557,11,13037
381355663,34,585
381356973,11,13036
381357080,34,642
381358389,11,13025
381358495,34,637
381359806,11,13039
381359913,34,638
381361222,11,13014
381361329,34,636
381362639,11,13009
381362746,34,620
381364056,11,13027
381364163,34,610
381365472,11,13027
381365579,34,603
381366888,11,13018
381366995,34,605
381368304,11,13049
381368411,34,605
381369727,11,13029
381369834,34,612
381371143,11,13029
381371250,34,618
381372565,11,12461
381372671,34,671
381373981,11,13043
381374087,34,622
381375397,11,13026
381375503,34,627
381376814,11,13030
381376921,34,625
381378231,11,12962
381378337,34,614
381379649,11,13005
381379755,34,607
381381066,11,13226
381381172,34,611
381382481,11,13009
381382588,34,606
381383897,11,13031
381384004,34,605
381385314,11,13012
381385421,34,609
381386737,11,13017
381386844,34,618
381388153,11,13013
381388260,34,636
381389575,11,13035
381389681,34,626
381390992,11,13030
381391099,34,635
381392409,11,13028
381392521,34,636
381393831,11,13020
381393938,34,632
381395248,11,13034
381395354,34,618
381396665,11,12850
381396772,34,617
381398082,11,12970
381398188,34,600
381399497,11,13019
381399604,34,538
381400915,11,13098
381401022,34,617
381402332,11,13009
381402443,34,641
381403754,11,13032
381403861,34,612
381405170,11,12798
381405277,34,616
381406587,11,13010
381406694,34,625
381408004,11,13038
381408111,34,633
381409421,11,13044
381409533,34,636
381410844,11,13035
381410950,34,630
381412260,11,13020
381412366,34,628
381413677,11,12942
381413784,34,613
381415093,11,13018
381415200,34,604
381416515,11,12502
381416622,34,590
381417931,11,13013
381418038,34,593
381419349,11,13028
381419455,34,604
381420765,11,13155
381420872,34,618
381422182,11,13026
381422289,34,625
381423599,11,13021
381423706,34,634
381425016,11,13099
381425123,34,638
381426433,11,13019
381426545,34,634
381427855,11,13047
381427962,34,619
381429271,11,13009
381429378,34,615
381430689,11,12981
381430796,34,596
381432106,11,13022
381432212,34,598
381433527,11,13006
381433634,34,601
381434943,11,13016
381435050,34,604
381436360,11,13037
381436467,34,611
381437777,11,13064
381437883,34,625
381439193,11,13046
381439300,34,629
381440610,11,13014
381440717,34,632
381442027,11,13020
381442133,34,636
381443443,11,13023
381443550,34,632
381444860,11,12982
381444967,34,615
381446276,11,13040
381446383,34,602
381447693,11,12934
381447800,34,604
381449109,11,13018
381449216,34,590
381450531,11,13015
381450638,34,604
381451949,11,13011
381452055,34,607
381453366,11,13023
381453472,34,614
381454783,11,13018
381454890,34,619
381456199,11,13009
381456306,34,590
381457616,11,13038
381457723,34,642
381459033,11,13013
381459140,34,660
381460449,11,12968
381460556,34,621
381461865,11,13104
381461972,34,612
381463282,11,13050
381463389,34,602
381464704,11,12836
381464811,34,609
381466120,11,12978
381466227,34,600
381467542,11,13010
381467648,34,599
381468957,11,13022
381469064,34,603
381470375,11,13024
381470481,34,617
381471792,11,12994
381471899,34,626
381473208,11,13031
381473314,34,633
381474626,11,12987
381474732,34,627
381476042,11,13013
381476149,34,618
381477459,11,13018
381477566,34,605
381478876,11,12696
381478982,34,590
381480292,11,13005
381480398,34,586
381481715,11,13013
381481822,34,594
381483131,11,13005
381483238,34,597
381484552,11,12994
381484659,34,601
381485969,11,13009
381486076,34,606
381487386,11,13025
381487492,34,625
381488803,11,12997
381488910,34,630
381490220,11,13008
381490327,34,638
381491638,11,12994
381491745,34,628
381493055,11,13010
381493161,34,627
381494471,11,13037
381494578,34,618
381495889,11,12638
381495996,34,602
381497305,11,13020
381497412,34,603
381498728,11,13018
381498835,34,604
381500144,11,13020
381500251,34,592
381501566,11,13035
381501672,34,605
381502983,11,13011
381503089,34,613
381504399,11,12984
381504512,34,623
381505821,11,13016
381505928,34,626
381507238,11,12995
381507345,34,636
381508655,11,13020
381508762,34,636
381510071,11,13007
381510177,34,626
381511486,11,13035
381511593,34,623
381512902,11,12986
381513009,34,622
381514318,11,12969
381514425,34,497
381515741,11,13017
381515848,34,618
381517159,11,13030
381517265,34,617
381518577,11,13084
381518684,34,622
381519993,11,13238
381520100,34,625
381521409,11,12829
381521521,34,632
381522832,11,12890
381522939,34,626
381524248,11,13039
381524355,34,638
381525664,11,13016
381525771,34,635
381527082,11,13008
381527188,34,625
381528497,11,12994
381528604,34,619
381529913,11,13033
381530020,34,614
381531330,11,13002
381531442,34,600
381532753,11,13028
381532860,34,601
381534169,11,13036
381534276,34,606
381535586,11,13040
381535692,34,613
381537001,11,13005
381537108,34,622
381538418,11,13309
381538530,34,647
381539840,11,12916
381539947,34,652
381541257,11,13020
381541364,34,637
381542673,11,13065
381542780,34,629
381544090,11,12997
381544197,34,620
381545512,11,12968
381545619,34,612
381546928,11,13029
381547035,34,607
381548346,11,13020
381548452,34,606
381549762,11,13004
381549869,34,603
381551179,11,13010
381551286,34,606
381552596,11,13012
381552702,34,582
381554011,11,13032
381554118,34,662
381555428,11,13010
381555540,34,627
381556850,11,13012
381556957,34,632
381558267,11,13026
381558373,34,630
381559684,11,13017
381559791,34,630
381561101,11,13013
381561207,34,620
381562522,11,13008
381562629,34,602
381563939,11,13013
381564045,34,606
381565356,11,13011
381565462,34,602
381566773,11,13014
381566879,34,608
381568189,11,13012
381568296,34,616
381569606,11,12998
381569712,34,593
381571023,11,13004
381571129,34,637
381572442,11,13041
381572550,34,629
381573859,11,13023
381573966,34,637
381575275,11,13020
381575382,34,634
381576693,11,13020
381576800,34,622
381578109,11,12972
381578216,34,616
381579531,11,13002
381579638,34,610
381580949,11,13019
381581055,34,601
381582366,11,12990
381582473,34,603
381583784,11,13018
381583890,34,602
381585200,11,13022
381585306,34,618
381586616,11,12882
381586723,34,608
381588033,11,12593
381588139,34,617
381589448,11,13015
381589555,34,625
381590865,11,13007
381590972,34,627
381592281,11,12996
381592388,34,638
381593704,11,13144
381593811,34,620
381595120,11,13330
381595227,34,615
381596542,11,13065
381596649,34,613
381597959,11,13017
381598066,34,603
381599375,11,13023
381599481,34,606
381600792,11,13002
381600899,34,604
381602208,11,13002
381602315,34,618
381603627,11,13016
381603733,34,623
381605044,11,13032
381605150,34,628
381606460,11,13019
381606567,34,632
381607876,11,13001
381607983,34,640
381609293,11,13007
381609399,34,628
381610716,11,13008
381610822,34,618
381612132,11,13007
381612239,34,612
381613554,11,13048
381613660,34,606
381614970,11,13023
381615076,34,602
381616386,11,13016
381616492,34,602
381617803,11,13027
381617910,34,607
381619219,11,12995
381619325,34,613
381620636,11,13014
381620743,34,620
381622054,11,13084
381622160,34,635
381623469,11,13045
381623576,34,639
381624887,11,13011
381624994,34,627
381626303,11,13036
381626409,34,626
381627726,11,13052
381627833,34,620
381629142,11,13612
381629249,34,620
381630564,11,13012
381630670,34,612
381631979,11,13018
381632086,34,607
381633396,11,13202
381633502,34,600
381634813,11,13212
381634920,34,616
381636230,11,13105
381636337,34,619
381637648,11,13403
381637755,34,638
381639065,11,13024
381639172,34,638
381640480,11,13027
381640587,34,628
381641898,11,13018
381642005,34,634
381643315,11,13017
381643422,34,630
381644738,11,13002
381644845,34,619
381646154,11,13007
381646260,34,612
381647577,11,12969
381647683,34,601
381648992,11,13024
381649099,34,605
381650408,11,12994
381650520,34,608
381651831,11,13063
381651938,34,612
381653248,11,13007
381653355,34,623
381654665,11,13002
381654772,34,634
381656083,11,13008
381656189,34,634
381657498,11,13005
381657605,34,635
381658914,11,13014
381659021,34,633
381660331,11,13068
381660443,34,621
381661754,11,13014
381661860,34,614
381663171,11,13025
381663278,34,603
381664588,11,13044
381664695,34,603
381666004,11,13016
381666110,34,601
381667420,11,13004
381667532,34,605
381668842,11,13060
381668949,34,624
381670258,11,12984
381670365,34,628
381671676,11,13061
381671782,34,637
381673092,11,13022
381673198,34,646
381674513,11,13008
381674620,34,636
381675930,11,13032
381676036,34,631
381677347,11,13018
381677453,34,619
381678763,11,13044
381678870,34,615
381680180,11,12996
381680287,34,608
381681596,11,12969
381681703,34,596
381683013,11,13047
381683120,34,597
381684430,11,13026
381684542,34,605
381685852,11,13017
381685959,34,616
381687270,11,13015
381687376,34,626
381688687,11,13029
381688794,34,630
381690103,11,13012
381690210,34,632
381691527,11,13328
381691634,34,634
381692944,11,12966
381693051,34,632
381694361,11,13005
381694467,34,613
381695777,11,13027
381695884,34,608
381697194,11,13021
381697300,34,600
381698610,11,13012
381698717,34,604
381700028,11,13005
381700134,34,605
381701443,11,13002
381701550,34,615
381702860,11,13007
381702966,34,621
381704276,11,12999
381704382,34,646
381705693,11,13016
381705800,34,632
381707109,11,13008
381707215,34,630
381708532,11,13034
381708639,34,631
381709949,11,13027
381710056,34,620
381711367,11,13048
381711473,34,614
381712784,11,12990
381712890,34,604
381714200,11,13025
381714306,34,605
381715616,11,13025
381715723,34,596
381717033,11,13018
381717140,34,588
381718449,11,13289
381718556,34,624
381719865,11,12998
381719971,34,630
381721282,11,13016
381721389,34,637
381722705,11,13002
381722811,34,637
381724121,11,13031
381724228,34,644
381725543,11,12966
381725649,34,624
381726958,11,13009
381727065,34,622
381728375,11,13011
381728482,34,609
381729792,11,13007
381729899,34,600
381731209,11,13021
381731315,34,600
381732626,11,13016
381732733,34,607
381734043,11,13016
381734149,34,608
381735458,11,13020
381735565,34,615
381736875,11,12912
381736981,34,625
381738291,11,12970
381738398,34,624
381739714,11,12968
381739821,34,630
381741130,11,13000
381741237,34,635
381742552,11,13020
381742658,34,629
381743969,11,13025
381744075,34,614
381745384,11,13011
381745491,34,609
381746801,11,12965
381746908,34,595
381748218,11,13100
381748324,34,602
381749636,11,12983
381749742,34,604
381751053,11,13010
381751159,34,610
381752470,11,13019
381752576,34,615
381753887,11,12980
381753994,34,629
381755303,11,12997
381755410,34,634
381756727,11,13022
381756834,34,637
381758143,11,13014
381758250,34,630
381759564,11,13031
381759671,34,625
381760980,11,12994
381761086,34,614
381762395,11,13010
381762502,34,607
381763813,11,13036
381763919,34,600
381765229,11,12990
381765336,34,599
381766647,11,13009
381766754,34,607
381768064,11,13003
381768171,34,615
381769480,11,13018
381769587,34,621
381770896,11,13017
381771003,34,628
381772313,11,13005
381772420,34,634
381773736,11,13008
381773843,34,637
381775152,11,13011
381775259,34,629
381776574,11,13013
381776680,34,629
381777991,11,13025
381778097,34,621
381779407,11,13008
381779519,34,604
381780831,11,13006
381780937,34,598
381782248,11,13020
381782354,34,601
381783664,11,12947
381783770,34,603
381785081,11,13013
381785188,34,619
381786496,11,13025
381786603,34,614
381787913,11,13005
381788020,34,638
381789330,11,13006
381789443,34,620
381790754,11,13021
381790860,34,635
381792170,11,13020
381792276,34,633
381793587,11,13027
381793693,34,620
381795004,11,13029
381795111,34,612
381796420,11,13030
381796533,34,604
381797843,11,13005
381797950,34,603
381799260,11,13006
381799366,34,612
381800676,11,13011
381800783,34,612
381802092,11,13021
381802199,34,620
381803514,11,13008
381803621,34,634
381804930,11,12986
381805037,34,635
381806348,11,13005
381806454,34,636
381807764,11,13009
381807871,34,626
381809181,11,13018
381809288,34,631
381810598,11,13026
381810704,34,619
381812015,11,13013
381812121,34,608
381813431,11,12990
381813543,34,601
381814854,11,13023
381814960,34,605
381816270,11,13023
381816377,34,603
381817687,11,13022
381817794,34,577
381819104,11,13050
381819211,34,626
381820526,11,13023
381820633,34,640
381821942,11,13004
381822049,34,633
381823359,11,13015
381823466,34,633
381824776,11,13007
381824882,34,635
381826192,11,13059
381826299,34,623
381827609,11,13015
381827716,34,608
381829027,11,13013
381829133,34,613
381830443,11,13028
381830550,34,604
381831859,11,13022
381831966,34,600
381833276,11,13005
381833382,34,641
381834692,11,13048
381834799,34,608
381836108,11,13032
381836215,34,618
381837530,11,13008
381837637,34,633
381838946,11,13023
381839053,34,632
381840363,11,13013
381840469,34,632
381841780,11,12993
381841886,34,621
381843196,11,13041
381843303,34,601
381844613,11,13040
381844720,34,618
381846031,11,12998
381846137,34,602
381847446,11,12989
381847553,34,607
381848862,11,13030
381848969,34,595
381850279,11,12994
381850385,34,594
381851701,11,13183
381851808,34,618
381853118,11,12613
381853225,34,616
381854540,11,13013
381854647,34,625
381855956,11,13011
381856063,34,630
381857373,11,13020
381857480,34,630
381858790,11,13044
381858897,34,621
381860206,11,12986
381860313,34,618
381861624,11,13015
381861731,34,612
381863041,11,13023
381863148,34,598
381864456,11,13018
381864563,34,604
381865873,11,13014
381865980,34,605
381867291,11,13032
381867397,34,612
381868714,11,13024
381868821,34,620
381870130,11,13030
381870237,34,630
381871552,11,13053
381871658,34,632
381872969,11,13005
381873075,34,635
381874386,11,13004
381874492,34,630
381875803,11,13010
381875910,34,626
381877219,11,12956
381877326,34,607
381878637,11,13011
381878744,34,609
381880054,11,13006
381880161,34,598
381881470,11,12999
381881577,34,592
381882887,11,12999
381882994,34,607
381884305,11,13052
381884412,34,620
381885728,11,13074
381885835,34,624
381887144,11,13000
381887251,34,632
381888567,11,13015
381888673,34,633
381889984,11,13030
381890090,34,636
381891400,11,13035
381891513,34,629
381892823,11,13024
381892930,34,615
381894240,11,12761
381894346,34,606
381895656,11,13017
381895763,34,599
381897073,11,13117
381897180,34,599
381898490,11,13026
381898597,34,599
381899906,11,12999
381900013,34,580
381901323,11,13010
381901430,34,618
381902746,11,13012
381902853,34,727
381904164,11,13018
381904270,34,623
381905581,11,13002
381905687,34,629
381906996,11,12984
381907103,34,627
381908412,11,12822
381908525,34,616
381909835,11,13018
381909942,34,615
381911251,11,13004
381911358,34,600
381912669,11,13036
381912775,34,600
381914086,11,13001
381914192,34,600
381915501,11,13052
381915608,34,605
381916917,11,13002
381917024,34,614
381918334,11,13006
381918443,34,617
381919754,11,13005
381919860,34,617
381921169,11,13038
381921276,34,637
381922586,11,12999
381922693,34,637
381924003,11,13013
381924110,34,620
381925419,11,13017
381925532,34,625
381926842,11,13016
381926949,34,613
381928258,11,12929
381928365,34,610
381929674,11,13008
381929781,34,602
381931090,11,13002
381931196,34,598
381932511,11,13010
381932618,34,600
381933929,11,12985
381934035,34,609
381935345,11,13057
381935452,34,628
381936762,11,13019
381936868,34,629
381938178,11,13002
381938285,34,638
381939595,11,12996
381939701,34,634
381941012,11,13004
381941118,34,627
381942428,11,13037
381942540,34,616
381943851,11,13010
381943957,34,627
381945267,11,13041
381945373,34,604
381946684,11,13009
381946790,34,616
381948100,11,13017
381948207,34,598
381949522,11,13042
381949629,34,607
381950938,11,12986
381951044,34,615
381952354,11,13011
381952460,34,618
381953770,11,13019
381953877,34,635
381955187,11,13012
381955294,34,631
381956604,11,13000
381956710,34,631
381958021,11,13022
381958127,34,618
381959443,11,13034
381959550,34,628
381960860,11,13008
381960967,34,610
381962277,11,12988
381962384,34,601
381963701,11,13000
381963807,34,608
381965117,11,12977
381965223,34,592
381966539,11,13009
381966646,34,605
381967955,11,12998
381968062,34,623
381969372,11,13012
381969478,34,628
381970789,11,12924
381970896,34,634
381972205,11,13004
381972312,34,634
381973624,11,13023
381973731,34,631
381975041,11,13007
381975147,34,628
381976456,11,13023
381976563,34,611
381977873,11,13016
381977979,34,604
381979289,11,13027
381979396,34,598
381980712,11,12994
381980819,34,604
381982129,11,13016
381982235,34,609
381983551,11,13100
381983658,34,616
381984968,11,13026
381985075,34,615
381986385,11,13004
381986491,34,633
381987802,11,13015
381987909,34,630
381989218,11,12999
381989325,34,634
381990636,11,12992
381990743,34,628
381992053,11,13016
381992160,34,630
381993469,11,13055
381993576,34,612
381994887,11,13014
381994994,34,586
381996303,11,13022
381996409,34,601
381997725,11,13034
381997832,34,606
381999142,11,13012
381999249,34,613
382000563,11,13055
382000670,34,624
382001981,11,13018
382002087,34,626
382003397,11,13008
382003503,34,633
382004814,11,12995
382004921,34,633
382006231,11,13006
382006337,34,633
382007649,11,12993
382007755,34,627
382009065,11,13025
382009172,34,606
382010481,11,13003
382010588,34,611
382011898,11,13076
382012005,34,603
382013316,11,13006
382013422,34,606
382014739,11,13020
382014845,34,602
382016156,11,13016
382016262,34,646
382017575,11,13006
382017682,34,612
382018992,11,13029
382019099,34,620
382020408,11,13048
382020520,34,636
382021831,11,12954
382021938,34,622
382023248,11,13016
382023355,34,633
382024664,11,12998
382024771,34,632
382026081,11,12992
382026187,34,606
382027496,11,13010
382027603,34,612
382028913,11,13012
382029019,34,603
382030330,11,12944
382030443,34,592
382031754,11,13019
382031860,34,600
382033170,11,13019
382033276,34,637
382034587,11,12996
382034693,34,618
382036002,11,12968
382036109,34,626
382037418,11,12980
382037531,34,634
382038841,11,13012
382038947,34,634
382040257,11,13010
382040364,34,624
382041673,11,12990
382041780,34,618
382043090,11,13029
382043197,34,614
382044512,11,13027
382044619,34,599
382045929,11,13017
382046036,34,599
382047346,11,13012
382047452,34,599
382048762,11,13020
382048869,34,609
382050179,11,13094
382050285,34,618
382051595,11,12990
382051702,34,629
382053012,11,13000
382053119,34,630
382054429,11,13011
382054541,34,631
382055851,11,13002
382055958,34,634
382057267,11,13005
382057373,34,629
382058684,11,13004
382058791,34,616
382060100,11,13029
382060207,34,615
382061522,11,13008
382061629,34,563
382062940,11,12964
382063047,34,608
382064357,11,13011
382064464,34,608
382065774,11,13016
382065880,34,613
382067190,11,13017
382067297,34,614
382068607,11,13124
382068714,34,630
382070025,11,13042
382070131,34,637
382071443,11,13025
382071550,34,730
382072860,11,12994
382072967,34,617
382074276,11,13007
382074383,34,621
382075694,11,13032
382075800,34,605
382077110,11,13251
382077217,34,648
382078532,11,13210
382078639,34,598
382079948,11,12934
382080055,34,599
382081365,11,13018
382081472,34,598
382082783,11,13011
382082889,34,612
382084199,11,13009
382084306,34,622
382085616,11,12995
382085723,34,624
382087033,11,13002
382087139,34,632
382088448,11,13026
382088555,34,633
382089865,11,13019
382089972,34,630
382091281,11,12977
382091388,34,621
382092705,11,13082
382092811,34,613
382094121,11,13020
382094228,34,607
382095543,11,13006
382095649,34,598
382096959,11,13021
382097065,34,605
382098374,11,13015
382098481,34,608
382099792,11,13004
382099898,34,615
382101208,11,13066
382101314,34,626
382102626,11,12998
382102733,34,630
382104043,11,12998
382104149,34,635
382105458,11,13022
382105565,34,634
382106875,11,13002
382106982,34,626
382108291,11,13009
382108398,34,617
382109715,11,13016
382109821,34,608
382111132,11,13009
382111239,34,600
382112554,11,13037
382112660,34,603
382113970,11,13029
382114077,34,600
382115387,11,13001
382115494,34,612
382116805,11,13011
382116911,34,617
382118221,11,13060
382118328,34,645
382119639,11,13003
382119746,34,630
382121056,11,13039
382121163,34,642
382122472,11,13024
382122579,34,631
382123890,11,13024
382123996,34,634
382125306,11,12982
382125412,34,626
382126729,11,12996
382126836,34,613
382128145,11,13018
382128252,34,612
382129567,11,13014
382129673,34,625
382130982,11,13016
382131089,34,611
382132398,11,13012
382132511,34,616
382133822,11,13054
382133929,34,625
382135238,11,13170
382135345,34,638
382136655,11,13044
382136762,34,640
382138071,11,13012
382138177,34,635
382139486,11,13009
382139593,34,633
382140904,11,13000
382141011,34,626
382142321,11,13067
382142428,34,616
382143744,11,13014
382143851,34,608
382145161,11,12993
382145268,34,602
382146578,11,13007
382146684,34,598
382147994,11,13003
382148100,34,601
382149410,11,13013
382149522,34,606
382150832,11,13014
382150939,34,625
382152249,11,13028
382152356,34,630
382153665,11,13020
382153772,34,637
382155083,11,12981
382155189,34,635
382156498,11,13034
382156605,34,632
382157915,11,12998
382158022,34,622
382159333,11,13022
382159443,34,611
382160753,11,13006
382160860,34,604
382162171,11,13014
382162277,34,602
382163587,11,13008
382163694,34,600
382165003,11,13007
382165110,34,607
382166419,11,13012
382166531,34,618
382167842,11,13136
382167948,34,628
382169258,11,13010
382169365,34,649
382170674,11,13036
382170781,34,636
382172090,11,13016
382172197,34,633
382173512,11,13019
382173619,34,627
382174929,11,13010
382175036,34,603
382176347,11,12681
382176453,34,618
382177763,11,12964
382177870,34,589
382179180,11,13013
382179287,34,597
382180597,11,13063
382180703,34,604
382182014,11,13005
382182121,34,609
382183430,11,13005
382183542,34,616
382184853,11,12999
382184960,34,622
382186269,11,13006
382186376,34,649
382187685,11,13012
382187792,34,626
382189101,11,12993
382189208,34,630
382190522,11,12878
382190629,34,620
382191939,11,12942
382192046,34,606
382193356,11,12990
382193462,34,594
382194773,11,13008
382194880,34,599
382196189,11,13016
382196296,34,594
382197606,11,13019
382197713,34,602
382199024,11,13156
382199130,34,615
382200443,11,13025
382200550,34,618
382201860,11,13022
382201966,34,625
382203276,11,13050
382203383,34,634
382204693,11,12979
382204800,34,636
382206110,11,13000
382206216,34,637
382207532,11,13025
382207639,34,624
382208949,11,12996
382209056,34,615
382210365,11,13020
382210471,34,579
382211782,11,13008
382211889,34,606
382213199,11,13016
382213305,34,606
382214617,11,12995
382214724,34,600
382216034,11,13017
382216141,34,620
382217451,11,13007
382217558,34,619
382218867,11,12927
382218974,34,632
382220285,11,12993
382220391,34,640
382221708,11,13034
382221814,34,635
382223124,11,13058
382223231,34,627
382224546,11,13018
382224652,34,619
382225961,11,13017
382226068,34,618
382227379,11,13020
382227485,34,605
382228796,11,13004
382228903,34,594
382230212,11,13028
382230319,34,594
382231630,11,13025
382231737,34,614
382233047,11,12991
382233153,34,601
382234462,11,13021
382234569,34,636
382235879,11,13009
382235986,34,638
382237295,11,13018
382237401,34,634
382238718,11,13024
382238825,34,633
382240134,11,12982
382240241,34,628
382241557,11,13027
382241663,34,618
382242974,11,13009
382243081,34,606
382244391,11,13001
382244497,34,604
382245809,11,13013
382245915,34,600
382247225,11,13035
382247331,34,607
382248643,11,13726
382248750,34,607
382250060,11,13087
382250166,34,618
382251475,11,13003
382251582,34,627
382252892,11,13006
382252999,34,635
382254310,11,12992
382254417,34,635
382255733,11,12996
382255840,34,627
382257151,11,13008
382257258,34,626
382258574,11,13017
382258680,34,616
382259990,11,12610
382260096,34,601
382261406,11,13004
382261519,34,590
382262830,11,13007
382262937,34,588
382264247,11,13015
382264354,34,606
382265664,11,13114
382265771,34,621
382267081,11,13012
382267187,34,624
382268496,11,12992
382268603,34,622
382269912,11,13014
382270019,34,634
382271330,11,13014
382271442,34,633
382272753,11,13019
382272860,34,630
382274170,11,13011
382274277,34,619
382275588,11,12992
382275694,34,610
382277005,11,13013
382277111,34,601
382278421,11,13015
382278534,34,603
382279844,11,13000
382279951,34,604
382281261,11,13050
382281367,34,608
382282678,11,13011
382282785,34,625
382284094,11,13007
382284201,34,627
382285516,11,13018
382285623,34,638
382286932,11,13006
382287039,34,636
382288348,11,13000
382288454,34,635
382289764,11,13008
382289871,34,625
382291181,11,12610
382291287,34,607
382292598,11,13048
382292704,34,603
382294015,11,13180
382294122,34,602
382295431,11,13053
382295544,34,607
382296854,11,13016
382296961,34,608
382298272,11,13008
382298378,34,610
382299689,11,12970
382299796,34,621
382301105,11,12975
382301212,34,631
382302529,11,13038
382302636,34,639
382303945,11,12932
382304051,34,634
382305360,11,12766
382305467,34,623
382306777,11,12966
382306884,34,627
382308193,11,13128
382308300,34,612
382309611,11,13050
382309717,34,603
382311028,11,13014
382311135,34,605
382312443,11,13013
382312550,34,600
382313860,11,13243
382313967,34,612
382315276,11,13014
382315383,34,614
382316692,11,13012
382316798,34,623
382318108,11,13004
382318214,34,628
382319529,11,13036
382319636,34,636
382320946,11,13006
382321052,34,633
382322363,11,12996
382322469,34,622
382323780,11,13018
382323886,34,617
382325196,11,13014
382325303,34,608
382326613,11,13064
382326720,34,594
382328030,11,13000
382328137,34,603
382329445,11,13018
382329553,34,620
382330862,11,13004
382330969,34,610
382332278,11,13012
382332385,34,616
382333702,11,13010
382333809,34,627
382335118,11,13007
382335224,34,624
382336540,11,13012
382336646,34,637
382337955,11,12996
382338062,34,632
382339373,11,12932
382339479,34,620
382340790,11,13060
382340897,34,622
382342206,11,13005
382342313,34,616
382343624,11,13019
382343731,34,618
382345041,11,13019
382345148,34,593
382346456,11,13006
382346564,34,601
382347873,11,13019
382347980,34,604
382349289,11,13535
382349396,34,632
382350713,11,13009
382350819,34,624
382352129,11,12726
382352236,34,631
382353551,11,13008
382353657,34,635
382354966,11,13034
382355073,34,633
382356384,11,13017
382356490,34,623
382357801,11,12992
382357908,34,614
382359217,11,13016
382359324,34,605
382360635,11,12999
382360742,34,601
382362052,11,13000
382362158,34,577
382363467,11,13253
382363574,34,616
382364884,11,13030
382364990,34,621
382366300,11,13057
382366406,34,632
382367723,11,13003
382367829,34,635
382369139,11,13012
382369246,34,640
