TIME,CH,ADC
3008608632,19,296
3008609776,14,380
3008609904,19,296
3008611056,14,380
3008611184,19,296
3008612328,14,379
3008612456,19,296
3008613608,14,380
3008613736,19,296
3008614880,14,380
3008615008,19,296
3008616160,14,379
3008616288,19,296
3008617440,14,379
3008617568,19,296
3008618720,14,379
3008618848,19,296
3008620000,14,380
3008620128,19,296
3008621272,14,379
3008621400,19,297
3008622552,14,380
3008622680,19,296
3008623824,14,380
3008623952,19,296
3008625104,14,381
3008625232,19,296
3008626376,14,380
3008626504,19,297
3008627656,14,380
3008627784,19,296
3008628936,14,380
3008629064,19,296
3008630216,14,380
3008630344,19,296
3008631496,14,380
3008631624,19,297
3008632768,14,379
3008632896,19,296
3008634048,14,379
3008634176,19,296
3008635328,14,380
3008635456,19,296
3008636608,14,381
3008636736,19,296
3008637880,14,379
3008639160,14,379
3008639288,19,297
3008640440,14,380
3008640568,19,296
3008641720,14,379
3008643000,14,379
3008643128,19,296
3008644280,14,380
3008644408,19,297
3008645560,14,380
3008645688,19,296
3008646832,14,379
3008646960,19,296
3008648112,14,380
3008648240,19,297
3008649384,14,381
3008649512,19,297
3008650664,14,380
3008650792,19,296
3008651944,14,380
3008652072,19,296
3008653224,14,380
3008653352,19,296
3008654504,14,379
3008654632,19,297
3008655784,14,380
3008655912,19,296
3008657064,14,382
3008657192,19,297
3008658336,14,379
3008658464,19,296
3008659616,14,380
3008659744,19,297
3008660888,14,381
3008661016,19,297
3008662168,14,379
3008662296,19,296
3008663448,14,379
3008663576,19,296
3008664728,14,380
3008664856,19,297
3008666008,14,381
3008666136,19,297
3008667280,14,380
3008667408,19,297
3008668560,14,381
3008668688,19,296
3008669840,14,380
3008669968,19,298
3008671120,14,379
3008671248,19,296
3008672400,14,380
3008672528,19,296
3008673680,14,379
3008673808,19,296
3008674960,14,379
3008675088,19,296
3008676240,14,380
3008676368,19,297
3008677520,14,380
3008677648,19,296
3008678792,14,380
3008678920,19,296
3008680072,14,380
3008680200,19,297
3008681352,14,379
3008681480,19,296
3008682632,14,380
3008682760,19,297
3008683912,14,381
3008684040,19,297
3008685184,14,380
3008685312,19,297
3008686464,14,380
3008686592,19,297
3008687736,14,379
3008687864,19,296
3008689016,14,382
3008689144,19,298
3008690296,14,380
3008690424,19,297
3008691576,14,379
3008691704,19,296
3008692856,14,381
3008692984,19,297
3008694136,14,379
3008694264,19,296
3008695424,14,379
3008695552,19,296
3008696704,14,380
3008696832,19,296
3008697984,14,380
3008698112,19,296
3008699256,14,380
3008699384,19,297
3008700536,14,381
3008700664,19,296
3008701808,14,379
3008701936,19,296
3008703088,14,380
3008703216,19,296
3008704360,14,380
3008704488,19,296
3008705640,14,380
3008705768,19,296
3008706920,14,380
3008707048,19,296
3008708192,14,380
3008708320,19,297
3008709472,14,380
3008709600,19,297
3008710744,14,380
3008710872,19,296
3008712024,14,380
3008712152,19,296
3008713296,14,379
3008713424,19,296
3008714576,14,380
3008714704,19,296
3008715848,14,380
3008715976,19,297
3008717128,14,380
3008717256,19,296
3008718408,14,380
3008718536,19,296
3008719680,14,379
3008719808,19,297
3008720960,14,380
3008721088,19,297
3008722232,14,380
3008722360,19,296
3008723512,14,381
3008723640,19,296
3008724784,14,380
3008724912,19,297
3008726064,14,380
3008726192,19,296
3008727336,14,379
3008727464,19,296
3008728616,14,379
3008728744,19,296
3008729896,14,379
3008730024,19,296
3008731176,14,379
3008731304,19,296
3008732456,14,380
3008732584,19,297
3008733736,14,380
3008733864,19,296
3008735016,14,380
3008735144,19,296
3008736288,14,379
3008736416,19,297
3008737568,14,380
3008737696,19,296
3008738840,14,379
3008738968,19,296
3008740120,14,379
3008740248,19,296
3008741400,14,381
3008741528,19,297
3008742680,14,381
3008742808,19,297
3008743960,14,379
3008744088,19,296
3008745240,14,380
3008745368,19,296
3008746520,14,380
3008746648,19,296
3008747792,14,379
3008747920,19,296
3008749072,14,379
3008749200,19,296
3008750352,14,380
3008750480,19,296
3008751632,14,379
3008751760,19,296
3008752912,14,379
3008753040,19,296
3008754192,14,380
3008754320,19,296
3008755472,14,379
3008755600,19,295
3008756752,14,379
3008756880,19,296
3008758032,14,379
3008758160,19,296
3008759312,14,381
3008759440,19,296
3008760592,14,379
3008760720,19,295
3008761872,14,380
3008762000,19,295
3008763152,14,381
3008763280,19,296
3008764432,14,379
3008764560,19,295
3008765704,14,379
3008765832,19,295
3008766984,14,379
3008767112,19,296
3008768264,14,380
3008768392,19,295
3008769544,14,379
3008769672,19,295
3008770816,14,379
3008770944,19,295
3008772104,14,379
3008772232,19,296
3008773384,14,379
3008773512,19,295
3008774664,14,379
3008774792,19,296
3008775944,14,379
3008776072,19,295
3008777224,14,379
3008777352,19,295
3008778504,14,379
3008778632,19,295
3008779784,14,379
3008779912,19,295
3008781064,14,379
3008781192,19,295
3008782344,14,379
3008782472,19,295
3008783624,14,379
3008783752,19,295
3008784904,14,379
3008785032,19,295
3008786184,14,380
3008786312,19,295
3008787464,14,380
3008787592,19,295
3008788736,14,379
3008788864,19,295
3008790016,14,379
3008790144,19,295
3008791296,14,380
3008791424,19,296
3008792584,14,379
3008792712,19,295
3008793856,14,379
3008793984,19,295
3008795136,14,379
3008795264,19,295
3008796416,14,379
3008796544,19,295
3008797704,14,379
3008797832,19,296
3008798984,14,379
3008799112,19,296
3008800264,14,380
3008800392,19,295
3008801544,14,380
3008801672,19,295
3008802824,14,379
3008802952,19,295
3008804104,14,379
3008804232,19,295
3008805376,14,379
3008805504,19,295
3008806656,14,379
3008806784,19,295
3008807944,14,379
3008808072,19,296
3008809224,14,379
3008809352,19,295
3008810504,14,379
3008810632,19,296
3008811784,14,380
3008811912,19,295
3008813064,14,379
3008813192,19,295
3008814344,14,379
3008814472,19,295
3008815624,14,380
3008815752,19,295
3008816904,14,380
3008817032,19,295
3008818184,14,379
3008818312,19,295
3008819464,14,379
3008819592,19,295
3008820744,14,379
3008820872,19,295
3008822024,14,379
3008822152,19,295
3008823304,14,379
3008823432,19,295
3008824584,14,380
3008824712,19,296
3008825856,14,379
3008825984,19,295
3008827136,14,379
3008827264,19,295
3008828424,14,379
3008828552,19,295
3008829704,14,379
3008829832,19,295
3008830984,14,379
3008831112,19,295
3008832264,14,380
3008832392,19,296
3008833544,14,379
3008833672,19,296
3008834824,14,380
3008834952,19,295
3008836104,14,379
3008836232,19,296
3008837384,14,380
3008837512,19,295
3008838664,14,380
3008838792,19,295
3008839944,14,380
3008840072,19,295
3008841216,14,379
3008841344,19,296
3008842496,14,380
3008842624,19,296
3008843768,14,379
3008843904,19,295
3008845056,14,379
3008845184,19,295
3008846328,14,379
3008846456,19,295
3008847608,14,379
3008847736,19,295
3008848888,14,380
3008849024,19,296
3008850176,14,380
3008850304,19,295
3008851456,14,379
3008851584,19,295
3008852736,14,380
3008852864,19,295
3008854024,14,380
3008854152,19,296
3008855296,14,379
3008855424,19,295
3008856576,14,379
3008856704,19,295
3008857848,14,379
3008857976,19,296
3008859128,14,381
3008859264,19,297
3008860416,14,381
3008860544,19,296
3008861688,14,379
3008861816,19,295
3008862968,14,379
3008863096,19,295
3008864248,14,380
3008864384,19,296
3008865536,14,379
3008865664,19,296
3008866816,14,379
3008866944,19,295
3008868096,14,379
3008868224,19,296
3008869384,14,379
3008869512,19,295
3008870664,14,379
3008870792,19,295
3008871944,14,379
3008872072,19,296
3008873216,14,379
3008873344,19,295
3008874504,14,379
3008874632,19,296
3008875784,14,379
3008875912,19,295
3008877064,14,379
3008877192,19,296
3008878344,14,379
3008878472,19,295
3008879624,14,379
3008879752,19,295
3008880904,14,379
3008881032,19,296
3008882184,14,380
3008882312,19,295
3008883464,14,380
3008883592,19,296
3008884744,14,379
3008884872,19,295
3008886024,14,379
3008886152,19,296
3008887304,14,380
3008887432,19,295
3008888584,14,379
3008888712,19,296
3008889864,14,380
3008889992,19,295
3008891144,14,381
3008891272,19,296
3008892424,14,380
3008892552,19,295
3008893696,14,378
3008893824,19,295
3008894984,14,378
3008895112,19,296
3008896264,14,379
3008896392,19,295
3008897544,14,379
3008897672,19,295
3008898824,14,380
3008898952,19,295
3008901384,14,379
3008901512,19,295
3008902664,14,379
3008902792,19,295
3008905224,14,380
3008905352,19,295
3008906504,14,379
3008906632,19,295
3008907776,14,379
3008907904,19,296
3008909056,14,380
3008909184,19,296
3008910328,14,379
3008910464,19,296
3008911616,14,379
3008911744,19,295
3008912896,14,379
3008913024,19,295
3008914176,14,379
3008914304,19,296
3008915464,14,379
3008915592,19,296
3008916744,14,380
3008916872,19,295
3008918024,14,379
3008918152,19,295
3008919304,14,380
3008919432,19,296
3008920584,14,379
3008920712,19,295
3008921864,14,380
3008921992,19,295
3008923144,14,379
3008923272,19,296
3008924424,14,381
3008924552,19,297
3008925704,14,380
3008925832,19,297
3008926984,14,380
3008927112,19,295
3008928256,14,379
3008928384,19,295
3008929536,14,379
3008929664,19,295
3008930824,14,380
3008930952,19,296
3008932104,14,380
3008932232,19,296
3008933376,14,379
3008933504,19,295
3008934656,14,380
3008934784,19,296
3008935944,14,379
3008936072,19,295
3008937216,14,379
3008937344,19,296
3008938496,14,379
3008938624,19,296
3008939776,14,380
3008939904,19,296
3008941064,14,380
3008941192,19,296
3008942336,14,380
3008942464,19,296
3008943616,14,379
3008943744,19,296
3008944896,14,379
3008945024,19,295
3008946184,14,379
3008946312,19,296
3008947464,14,379
3008947592,19,296
3008948744,14,379
3008948872,19,296
3008950024,14,379
3008950152,19,296
3008951304,14,379
3008951432,19,296
3008952584,14,379
3008952712,19,296
3008953864,14,380
3008953992,19,296
3008955144,14,380
3008955272,19,296
3008956424,14,380
3008956552,19,295
3008957696,14,379
3008957824,19,296
3008958976,14,380
3008959104,19,296
3008960248,14,380
3008960376,19,296
3008961528,14,380
3008961664,19,296
3008962816,14,380
3008962944,19,296
3008964096,14,380
3008964224,19,296
3008965368,14,379
3008965496,19,295
3008966648,14,380
3008966784,19,297
3008967936,14,380
3008968064,19,296
3008969208,14,380
3008969336,19,297
3008970488,14,379
3008970616,19,296
3008971768,14,382
3008971904,19,297
3008973056,14,380
3008973184,19,296
3008974328,14,379
3008974456,19,295
3008975608,14,380
3008975736,19,296
3008976880,14,380
3008977016,19,296
3008978168,14,381
3008978296,19,297
3008979448,14,380
3008979576,19,296
3008980728,14,380
3008980856,19,296
3008982008,14,380
3008982144,19,297
3008983288,14,379
3008983416,19,296
3008984568,14,380
3008984696,19,296
3008985840,14,380
3008985968,19,296
3008987120,14,380
3008987256,19,297
3008988400,14,380
3008988528,19,296
3008989680,14,380
3008989808,19,296
3008990960,14,379
3008991088,19,296
3008992240,14,380
3008992376,19,297
3008993528,14,381
3008993656,19,296
3008994800,14,379
3008994928,19,296
3008996080,14,380
3008996208,19,296
3008997352,14,379
3008997480,19,295
3008998632,14,379
3008998760,19,296
3008999912,14,380
3009000040,19,296
3009001184,14,379
3009001312,19,296
3009002464,14,379
3009002592,19,296
3009003744,14,381
3009003872,19,296
3009005024,14,380
3009005152,19,296
3009006296,14,379
3009006424,19,296
3009007576,14,380
3009007704,19,296
3009008848,14,380
3009008976,19,296
3009010128,14,380
3009010256,19,296
3009011408,14,380
3009011536,19,296
3009012680,14,380
3009012808,19,296
3009013960,14,381
3009014088,19,296
3009015240,14,380
3009015368,19,296
3009016520,14,381
3009016648,19,296
3009017792,14,379
3009017920,19,296
3009019072,14,379
3009019200,19,296
3009020352,14,381
3009020480,19,296
3009021632,14,380
3009021760,19,296
3009022912,14,381
3009023040,19,296
3009024184,14,380
3009024312,19,297
3009025464,14,382
3009025592,19,297
3009026736,14,380
3009026864,19,297
3009028016,14,380
3009028144,19,296
3009029288,14,379
3009029416,19,296
3009030568,14,379
3009030696,19,296
3009031848,14,380
3009031976,19,297
3009033128,14,380
3009033256,19,296
3009034408,14,379
3009034536,19,296
3009035688,14,381
3009035816,19,296
3009036968,14,381
3009037096,19,296
3009038240,14,380
3009038368,19,296
3009039520,14,380
3009039648,19,297
3009040792,14,380
3009040920,19,296
3009042072,14,380
3009042200,19,296
3009043344,14,380
3009043472,19,296
3009044624,14,380
3009044752,19,297
3009045904,14,381
3009046032,19,297
3009047176,14,379
3009047304,19,296
3009048456,14,379
3009048584,19,296
3009049736,14,379
3009049864,19,297
3009051016,14,380
3009051144,19,296
3009052288,14,380
3009052416,19,296
3009053568,14,381
3009053704,19,296
3009054848,14,380
3009054976,19,296
3009056128,14,380
3009056256,19,296
3009057408,14,379
3009057536,19,296
3009058688,14,381
3009058824,19,297
3009059976,14,380
3009060104,19,298
3009061248,14,380
3009061376,19,297
3009062528,14,380
3009062656,19,296
3009063800,14,379
3009063928,19,297
3009065088,14,380
3009065216,19,298
3009066360,14,380
3009066488,19,296
3009067640,14,380
3009067768,19,297
3009068920,14,381
3009069048,19,296
3009070200,14,380
3009070328,19,297
3009071480,14,380
3009071608,19,296
3009072752,14,379
3009072880,19,297
3009074032,14,380
3009074160,19,296
3009075304,14,380
3009075432,19,297
3009076584,14,380
3009076712,19,296
3009077856,14,380
3009077984,19,297
3009079136,14,380
3009079264,19,296
3009080416,14,380
3009080544,19,297
3009081688,14,380
3009081816,19,297
3009082968,14,381
3009083096,19,297
3009084248,14,381
3009084376,19,296
3009085528,14,380
3009085656,19,296
3009086800,14,381
3009086928,19,297
3009088080,14,380
3009088208,19,297
3009089352,14,380
3009089480,19,297
3009090632,14,381
3009090760,19,297
3009091912,14,381
3009092040,19,297
3009093184,14,381
3009093312,19,298
3009094464,14,380
3009094592,19,297
3009095736,14,380
3009095864,19,296
3009097016,14,380
3009097144,19,296
3009098288,14,380
3009098416,19,297
3009099568,14,381
3009099696,19,297
3009100840,14,380
3009100968,19,297
3009102120,14,381
3009102248,19,297
3009103392,14,380
3009103520,19,296
3009104672,14,381
3009104800,19,297
3009105952,14,381
3009106080,19,297
3009107232,14,381
3009107360,19,297
3009108512,14,380
3009108640,19,296
3009109784,14,380
3009109912,19,297
3009111064,14,380
3009111192,19,296
3009112336,14,380
3009112464,19,297
3009113616,14,381
3009113744,19,296
3009114888,14,380
3009115016,19,297
3009116168,14,382
3009116296,19,297
3009117448,14,381
3009117576,19,297
3009118720,14,380
3009118848,19,297
3009120000,14,381
3009120128,19,297
3009121272,14,380
3009121408,19,296
3009122560,14,381
3009122688,19,297
3009123840,14,382
3009123968,19,297
3009125120,14,381
3009125248,19,297
3009126392,14,380
3009126528,19,297
3009127680,14,381
3009127808,19,297
3009128960,14,381
3009129088,19,297
3009130232,14,381
3009130360,19,297
3009131512,14,381
3009131648,19,297
3009132792,14,380
3009132920,19,297
3009134072,14,381
3009134200,19,297
3009135352,14,380
3009135480,19,297
3009136632,14,381
3009136768,19,298
3009137920,14,381
3009138048,19,297
3009139192,14,381
3009139320,19,297
3009140472,14,381
3009140600,19,297
3009141744,14,381
3009141880,19,297
3009143032,14,381
3009143160,19,297
3009144304,14,381
3009144432,19,297
3009145584,14,381
3009145712,19,297
3009146864,14,381
3009147000,19,297
3009148152,14,381
3009148280,19,297
3009149432,14,381
3009149560,19,297
3009150704,14,381
3009150832,19,297
3009151984,14,382
3009152120,19,298
3009153264,14,381
3009153392,19,297
3009154544,14,382
3009154672,19,297
3009155816,14,381
3009155944,19,297
3009157096,14,381
3009157224,19,297
3009158376,14,381
3009158504,19,297
3009159656,14,382
3009159784,19,298
3009160936,14,383
3009161064,19,298
3009162208,14,380
3009163488,14,381
3009163616,19,297
3009164760,14,380
3009164888,19,297
3009166040,14,382
3009167312,14,380
3009167440,19,297
3009168592,14,381
3009168720,19,297
3009169864,14,380
3009169992,19,297
3009171144,14,381
3009171272,19,297
3009172424,14,381
3009172552,19,297
3009173696,14,381
3009173824,19,297
3009174976,14,381
3009175104,19,297
3009176256,14,381
3009176384,19,297
3009177536,14,382
3009177664,19,297
3009178808,14,380
3009178936,19,297
3009180088,14,382
3009180216,19,298
3009181360,14,381
3009181488,19,298
3009182640,14,382
3009182768,19,297
3009183920,14,381
3009184048,19,298
3009185192,14,380
3009185320,19,296
3009186472,14,381
3009186600,19,297
3009187752,14,382
3009187880,19,297
3009189032,14,380
3009189160,19,297
3009190304,14,381
3009190432,19,297
3009191584,14,382
3009191712,19,297
3009192856,14,381
3009192984,19,297
3009194136,14,380
3009194264,19,297
3009195416,14,381
3009195544,19,297
3009196688,14,382
3009196816,19,298
3009197968,14,381
3009198096,19,297
3009199248,14,384
3009200528,14,382
3009200656,19,298
3009201800,14,381
3009201928,19,298
3009203080,14,382
3009203208,19,297
3009204352,14,382
3009204480,19,298
3009205632,14,383
3009205760,19,299
3009206912,14,382
3009207040,19,297
3009208184,14,381
3009208312,19,297
3009209472,14,382
3009209600,19,299
3009210744,14,381
3009210872,19,297
3009212024,14,383
3009212152,19,298
3009213296,14,382
3009213424,19,299
3009214576,14,383
3009214704,19,299
3009215848,14,382
3009215976,19,298
3009217128,14,382
3009217256,19,298
3009218408,14,382
3009218536,19,297
3009219680,14,382
3009219808,19,298
3009220960,14,382
3009221088,19,297
3009222232,14,382
3009222360,19,298
3009223512,14,382
3009223640,19,297
3009224784,14,382
3009224912,19,298
3009226064,14,383
3009226192,19,298
3009227336,14,381
3009227464,19,298
3009228616,14,382
3009228744,19,298
3009229888,14,380
3009230016,19,297
3009231168,14,381
3009231296,19,296
3009232448,14,381
3009232576,19,297
3009233720,14,381
3009233848,19,297
3009235000,14,381
3009235128,19,297
3009236272,14,382
3009236400,19,298
3009237552,14,382
3009237680,19,297
3009238832,14,381
3009238960,19,297
3009240112,14,381
3009240240,19,296
3009241384,14,380
3009241512,19,296
3009242664,14,381
3009242792,19,296
3009243944,14,380
3009244072,19,295
3009245216,14,377
3009245344,19,293
3009246496,14,376
3009246624,19,291
3009247776,14,375
3009247904,19,289
3009249064,14,373
3009249192,19,287
3009250344,14,370
3009250472,19,283
3009251624,14,368
3009251752,19,280
3009252904,14,366
3009253032,19,277
3009254184,14,361
3009254312,19,272
3009255472,14,359
3009255600,19,269
3009256752,14,357
3009256880,19,266
3009258040,14,356
3009258168,19,264
3009259328,14,355
3009259456,19,263
3009260616,14,354
3009260744,19,261
3009261904,14,352
3009262032,19,259
3009263192,14,351
3009263320,19,257
3009264472,14,349
3009264600,19,255
3009265736,14,349
3009265864,19,255
3009267000,14,347
3009267128,19,253
3009268272,14,347
3009268400,19,252
3009269552,14,347
3009269680,19,252
3009270824,14,346
3009270952,19,251
3009272104,14,346
3009272232,19,250
3009273376,14,345
3009273504,19,250
3009274648,14,345
3009274776,19,249
3009275920,14,345
3009276048,19,249
3009277192,14,345
3009277320,19,249
3009278464,14,343
3009278592,19,248
3009279736,14,343
3009279864,19,248
3009281008,14,343
3009281144,19,247
3009282288,14,343
3009282416,19,247
3009283560,14,343
3009283688,19,247
3009284832,14,343
3009284960,19,247
3009286104,14,342
3009286232,19,246
3009287376,14,342
3009287504,19,246
3009288648,14,342
3009288776,19,246
3009289920,14,341
3009290048,19,245
3009291192,14,342
3009291320,19,245
3009292464,14,342
3009292592,19,245
3009293736,14,342
3009293864,19,245
3009295008,14,341
3009295136,19,245
3009296280,14,341
3009296408,19,244
3009297552,14,341
3009297680,19,244
3009298824,14,341
3009298952,19,244
3009300096,14,341
3009300224,19,245
3009301368,14,341
3009301496,19,244
3009302648,14,342
3009302776,19,245
3009303920,14,340
3009304048,19,244
3009305192,14,340
3009305320,19,244
3009306464,14,341
3009306592,19,244
3009307736,14,340
3009307864,19,243
3009309008,14,340
3009309136,19,244
3009310280,14,341
3009310408,19,243
3009311552,14,340
3009311680,19,243
3009312824,14,339
3009312952,19,243
3009314096,14,340
3009314224,19,243
3009315368,14,340
3009315496,19,244
3009316640,14,340
3009316768,19,243
3009317912,14,339
3009318040,19,243
3009319184,14,340
3009319312,19,243
3009320456,14,340
3009320584,19,243
3009321728,14,339
3009321856,19,242
3009323000,14,340
3009323136,19,243
3009324280,14,339
3009324408,19,242
3009325552,14,339
3009325680,19,242
3009326816,14,339
3009326944,19,242
3009328088,14,340
3009328216,19,243
3009329360,14,339
3009329488,19,242
3009330632,14,339
3009330760,19,243
3009331904,14,340
3009332032,19,243
3009333176,14,340
3009333304,19,242
3009334448,14,340
3009334576,19,242
3009335720,14,340
3009335848,19,242
3009336992,14,339
3009337120,19,242
3009338256,14,339
3009338384,19,242
3009339528,14,340
3009339656,19,242
3009340800,14,339
3009340928,19,242
3009342072,14,338
3009342200,19,241
3009343344,14,339
3009343472,19,241
3009344616,14,338
3009344744,19,241
3009345888,14,339
3009346016,19,241
3009347160,14,338
3009347288,19,241
3009348432,14,339
3009348560,19,242
3009349704,14,338
3009349832,19,241
3009350976,14,338
3009351104,19,241
3009352248,14,338
3009352376,19,241
3009353520,14,338
3009353648,19,241
3009354792,14,338
3009354920,19,241
3009356064,14,339
3009356192,19,241
3009357336,14,338
3009357464,19,241
3009358608,14,338
3009358736,19,241
3009359880,14,339
3009360008,19,241
3009361152,14,338
3009361280,19,241
3009362424,14,338
3009362552,19,241
3009363696,14,339
3009363824,19,241
3009364968,14,338
3009365096,19,241
3009366240,14,338
3009366368,19,241
3009367512,14,338
3009367640,19,241
3009368784,14,338
3009368912,19,241
3009370056,14,338
3009370184,19,240
3009371328,14,339
3009371456,19,241
3009372600,14,338
3009372728,19,241
3009373872,14,339
3009374000,19,241
3009375144,14,339
3009375272,19,241
3009376416,14,339
3009376544,19,241
3009377688,14,338
3009377816,19,240
3009378960,14,338
3009379088,19,241
3009380224,14,338
3009380360,19,241
3009381504,14,338
3009381632,19,240
3009382776,14,338
3009382904,19,240
3009384048,14,338
3009384176,19,240
3009385320,14,339
3009385448,19,241
3009386592,14,338
3009386720,19,240
3009387864,14,338
3009387992,19,240
3009389136,14,338
3009389264,19,240
3009390408,14,337
3009390536,19,240
3009391680,14,337
3009391808,19,240
3009392952,14,338
3009393080,19,240
3009394224,14,336
3009394352,19,239
3009395496,14,337
3009395624,19,240
3009396768,14,337
3009396896,19,240
3009398040,14,337
3009398168,19,239
3009399312,14,337
3009399440,19,240
3009400584,14,337
3009400712,19,240
3009401864,14,337
3009401992,19,240
3009403136,14,337
3009403264,19,240
3009404408,14,337
3009404536,19,240
3009405680,14,337
3009405808,19,240
3009406952,14,337
3009407080,19,240
3009408224,14,339
3009408352,19,242
3009409496,14,338
3009409624,19,240
3009410768,14,337
3009410896,19,240
3009412040,14,337
3009412168,19,240
3009413312,14,337
3009413440,19,239
3009414584,14,337
3009414712,19,240
3009415856,14,338
3009415984,19,240
3009417128,14,338
3009417256,19,240
3009418400,14,337
3009418528,19,240
3009419672,14,338
3009419800,19,240
3009420944,14,337
3009421072,19,240
3009422216,14,337
3009422344,19,240
3009423488,14,337
3009423616,19,239
3009424760,14,336
3009424888,19,240
3009426032,14,337
3009426160,19,239
3009427304,14,337
3009427432,19,240
3009428576,14,336
3009428704,19,239
3009429848,14,337
3009429976,19,240
3009431120,14,337
3009431248,19,240
3009432392,14,337
3009432520,19,240
3009433664,14,337
3009433792,19,240
3009434936,14,337
3009435064,19,240
3009436208,14,337
3009436336,19,239
3009437480,14,337
3009437608,19,239
3009438752,14,337
3009438880,19,240
3009440024,14,337
3009440152,19,240
3009441296,14,337
3009441424,19,239
3009442568,14,337
3009442696,19,240
3009443848,14,338
3009443976,19,241
3009445120,14,337
3009445248,19,240
3009446392,14,338
3009446520,19,240
3009447664,14,338
3009447792,19,240
3009448936,14,337
3009449064,19,241
3009450208,14,337
3009450336,19,240
3009451480,14,337
3009451608,19,240
3009452752,14,337
3009452880,19,239
3009454024,14,337
3009454152,19,239
3009455296,14,338
3009455424,19,240
3009456568,14,338
3009456696,19,240
3009457840,14,337
3009457968,19,239
3009459112,14,337
3009459240,19,240
3009460384,14,338
3009460512,19,240
3009461656,14,337
3009461784,19,241
3009462928,14,337
3009463056,19,240
3009464200,14,337
3009464328,19,240
3009465472,14,338
3009465600,19,240
3009466736,14,337
3009466864,19,240
3009468008,14,337
3009468136,19,239
3009469280,14,337
3009469408,19,239
3009470552,14,337
3009470680,19,239
3009471824,14,337
3009471952,19,240
3009473096,14,336
3009473224,19,239
3009474368,14,337
3009474496,19,240
3009475640,14,337
3009475768,19,240
3009476912,14,336
3009477040,19,239
3009478184,14,337
3009478312,19,239
3009479456,14,336
3009479584,19,240
3009480728,14,337
3009480856,19,239
3009482000,14,337
3009482128,19,239
3009483272,14,338
3009483400,19,240
3009484544,14,336
3009484672,19,239
3009485816,14,337
3009485952,19,240
3009487096,14,337
3009487224,19,240
3009488368,14,337
3009488496,19,240
3009489640,14,337
3009489768,19,240
3009490912,14,339
3009491040,19,241
3009492184,14,338
3009492312,19,240
3009493456,14,337
3009493584,19,240
3009494728,14,337
3009494856,19,239
3009496000,14,338
3009496128,19,240
3009497272,14,338
3009497400,19,240
3009498544,14,338
3009498672,19,240
3009499816,14,338
3009499944,19,240
3009501088,14,337
3009501216,19,240
3009502360,14,338
3009502488,19,240
3009503632,14,337
3009503760,19,240
3009504904,14,336
3009505032,19,239
3009506176,14,337
3009506312,19,239
3009507456,14,338
3009507584,19,240
3009508728,14,337
3009508856,19,239
3009510000,14,337
3009510128,19,239
3009511272,14,338
3009511400,19,240
3009512544,14,336
3009512672,19,239
3009513816,14,336
3009513944,19,239
3009515088,14,337
3009515216,19,239
3009516360,14,337
3009516488,19,239
3009517632,14,336
3009517760,19,239
3009518904,14,337
3009519032,19,240
3009520176,14,337
3009520304,19,240
3009521448,14,336
3009521576,19,239
3009522720,14,337
3009522848,19,239
3009523992,14,337
3009524120,19,240
3009525264,14,338
3009525392,19,240
3009526536,14,338
3009526664,19,240
3009527816,14,337
3009527944,19,239
3009529088,14,336
3009529216,19,239
3009530360,14,337
3009530488,19,239
3009531632,14,337
3009531760,19,239
3009532904,14,337
3009533032,19,239
3009534176,14,337
3009534304,19,239
3009535448,14,337
3009535576,19,239
3009536720,14,337
3009536848,19,239
3009537992,14,337
3009538120,19,239
3009539264,14,337
3009539392,19,239
3009540536,14,337
3009540664,19,239
3009541808,14,337
3009541936,19,239
3009543080,14,337
3009543208,19,239
3009544352,14,337
3009544480,19,239
3009545624,14,337
3009545752,19,239
3009546896,14,337
3009547024,19,239
3009548168,14,337
3009548296,19,239
3009549440,14,337
3009549568,19,239
3009550712,14,336
3009550840,19,239
3009551984,14,336
3009552112,19,239
3009553256,14,337
3009553384,19,240
3009554528,14,336
3009554656,19,239
3009555800,14,338
3009555928,19,240
3009557072,14,337
3009557200,19,239
3009558344,14,337
3009558472,19,239
3009559616,14,337
3009559744,19,240
3009560888,14,337
3009561016,19,239
3009562160,14,337
3009562288,19,240
3009563432,14,336
3009563560,19,239
3009564704,14,337
3009564832,19,239
3009565976,14,337
3009566104,19,240
3009567248,14,336
3009567376,19,239
3009568520,14,337
3009568648,19,239
3009569800,14,337
3009569928,19,239
3009571072,14,336
3009571200,19,239
3009572344,14,336
3009572472,19,239
3009573616,14,336
3009573744,19,239
3009574888,14,337
3009575016,19,239
3009576160,14,336
3009576288,19,239
3009577432,14,336
3009577560,19,239
3009578704,14,336
3009578832,19,239
3009579976,14,337
3009580104,19,239
3009581248,14,336
3009581376,19,239
3009582520,14,337
3009582648,19,239
3009583792,14,337
3009583920,19,239
3009585064,14,336
3009585192,19,239
3009586336,14,337
3009586464,19,239
3009587608,14,336
3009587736,19,239
3009588880,14,337
3009589008,19,239
3009590152,14,336
3009590280,19,239
3009591424,14,337
3009591552,19,239
3009592696,14,337
3009592824,19,239
3009593968,14,336
3009594096,19,239
3009595240,14,336
3009595368,19,239
3009596512,14,336
3009596640,19,239
3009597784,14,337
3009597912,19,239
3009599056,14,337
3009599184,19,239
3009600328,14,336
3009600456,19,239
3009601600,14,336
3009601728,19,239
3009602872,14,337
3009603000,19,239
3009604144,14,337
3009604272,19,240
3009605416,14,338
3009605544,19,240
