UTC datetime,Wed Aug  9 20:19:48 2023
UTC timestamp,1691612388.69357
`---`,,
{
  "program_name": "Multi Device Example",
  "data_file_prefix": "../analysis_code/thermistor_data/multi_device_example/mde_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "TEST ARDUINO 1",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "duration",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Channel 1",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "00"
        },
        {
          "channel_name": "Channel 2",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "01"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,CH,TIME,ADC
1691612397.2932417,0,11,8281408,16383
1691612397.2952156,0,29,8282641,13239
1691612397.2952156,0,11,8282742,16383
1691612397.2953641,0,29,8283969,13223
1691612397.2953641,0,11,8284070,16383
1691612397.2967122,0,29,8285298,13236
1691612397.2967122,0,11,8285399,16383
1691612397.2982829,0,29,8286633,13230
1691612397.2982829,0,11,8286734,16383
1691612397.2996688,0,29,8287961,13246
1691612397.2996688,0,11,8288063,16383
1691612397.301645,0,29,8289290,13235
1691612397.301645,0,11,8289391,16383
1691612397.3017912,0,29,8290624,13247
1691612397.3017912,0,11,8290726,16383
1691612397.3033097,0,29,8291953,13232
1691612397.3033097,0,11,8292054,16383
1691612397.3046887,0,29,8293280,13233
1691612397.3046887,0,11,8293382,16383
1691612397.3062427,0,29,8294614,13220
1691612397.3062427,0,11,8294715,16383
1691612397.308219,0,29,8295941,13254
1691612397.308219,0,11,8296042,16383
1691612397.3096128,0,29,8297268,13218
1691612397.3096128,0,11,8297370,16383
1691612397.3097608,0,29,8298596,13245
1691612397.3097608,0,11,8298697,16383
1691612397.311278,0,29,8299924,13043
1691612397.311278,0,11,8300025,16383
1691612397.3132515,0,29,8301253,13239
1691612397.3132515,0,11,8301354,16383
1691612397.3146455,0,29,8302580,13244
1691612397.3146455,0,11,8302681,16383
1691612397.3162007,0,29,8303909,13067
1691612397.3162007,0,11,8304010,16383
1691612397.316347,0,29,8305238,13233
1691612397.316347,0,11,8305339,16383
1691612397.318287,0,29,8306572,13257
1691612397.318287,0,11,8306673,16383
1691612397.3196826,0,29,8307901,13258
1691612397.3196826,0,11,8308002,16383
1691612397.321235,0,29,8309229,13236
1691612397.321235,0,11,8309330,16383
1691612397.323208,0,29,8310563,13240
1691612397.323208,0,11,8310664,16383
1691612397.3233519,0,29,8311890,13242
1691612397.3233519,0,11,8311992,16383
1691612397.3247159,0,29,8313218,13261
1691612397.3247159,0,11,8313320,16383
1691612397.326268,0,29,8314552,13264
1691612397.326268,0,11,8314654,16383
1691612397.3276632,0,29,8315880,13237
1691612397.3276632,0,11,8315981,16383
1691612397.3292174,0,29,8317208,13249
1691612397.3292174,0,11,8317309,16383
1691612397.331191,0,29,8318542,13240
1691612397.331191,0,11,8318643,16383
1691612397.3313353,0,29,8319870,13281
1691612397.3313353,0,11,8319971,16383
1691612397.3326976,0,29,8321198,13218
1691612397.3326976,0,11,8321299,16383
1691612397.3342507,0,29,8322533,13246
1691612397.3342507,0,11,8322634,16383
1691612397.3362465,0,29,8323861,13246
1691612397.3362465,0,11,8323962,16383
1691612397.3376205,0,29,8325189,13224
1691612397.3376205,0,11,8325290,16383
1691612397.3377671,0,29,8326523,13224
1691612397.3377671,0,11,8326624,16383
1691612397.3392856,0,29,8327850,13230
1691612397.3392856,0,11,8327952,16383
1691612397.341261,0,29,8329180,13222
1691612397.341261,0,11,8329281,16383
1691612397.342655,0,29,8330514,13225
1691612397.342655,0,11,8330616,16383
1691612397.3442087,0,29,8331842,13243
1691612397.3442087,0,11,8331943,16383
1691612397.3443563,0,29,8333171,13246
1691612397.3443563,0,11,8333272,16383
1691612397.346294,0,29,8334498,13195
1691612397.346294,0,11,8334600,16383
1691612397.3476877,0,29,8335827,13228
1691612397.3476877,0,11,8335928,16383
1691612397.3492432,0,29,8337155,13230
1691612397.3492432,0,11,8337257,16383
1691612397.3506372,0,29,8338484,13228
1691612397.3506372,0,11,8338586,16383
1691612397.3526115,0,29,8339813,13238
1691612397.3526115,0,11,8339914,16383
1691612397.3527565,0,29,8341141,13243
1691612397.3527565,0,11,8341242,16383
1691612397.3542764,0,29,8342468,12901
1691612397.3542764,0,11,8342570,16383
1691612397.3556552,0,29,8343797,13239
1691612397.3556552,0,11,8343898,16383
1691612397.357227,0,29,8345126,13262
1691612397.357227,0,11,8345227,16383
1691612397.3592005,0,29,8346454,13205
1691612397.3592005,0,11,8346556,16383
1691612397.359345,0,29,8347782,13242
1691612397.359345,0,11,8347884,16383
1691612397.3607068,0,29,8349111,13169
1691612397.3607068,0,11,8349212,16383
1691612397.3622599,0,29,8350441,13237
1691612397.3622599,0,11,8350542,16383
1691612397.3642344,0,29,8351768,13231
1691612397.3642344,0,11,8351870,16383
1691612397.3656297,0,29,8353097,13255
1691612397.3656297,0,11,8353198,16383
1691612397.3657727,0,29,8354424,13207
1691612397.3657727,0,11,8354531,16383
1691612397.3672953,0,29,8355760,13223
1691612397.3672953,0,11,8355861,16383
1691612397.3692865,0,29,8357089,13254
1691612397.3692865,0,11,8357189,16383
1691612397.370664,0,29,8358417,13244
1691612397.370664,0,11,8358524,16383
1691612397.3722174,0,29,8359751,13236
1691612397.3722174,0,11,8359853,16383
1691612397.3741908,0,29,8361079,13229
1691612397.3741908,0,11,8361180,16383
1691612397.3743346,0,29,8362407,13240
1691612397.3743346,0,11,8362514,16383
1691612397.3756979,0,29,8363741,13234
1691612397.3756979,0,11,8363843,16383
1691612397.3772514,0,29,8365069,13259
1691612397.3772514,0,11,8365170,16383
1691612397.3786457,0,29,8366397,13273
1691612397.3786457,0,11,8366498,16383
1691612397.3806207,0,29,8367726,13244
1691612397.3806207,0,11,8367827,16383
1691612397.3807657,0,29,8369054,13239
1691612397.3807657,0,11,8369155,16383
1691612397.3822846,0,29,8370382,13237
1691612397.3822846,0,11,8370483,16383
1691612397.3836796,0,29,8371711,13234
1691612397.3836796,0,11,8371812,16383
1691612397.3852527,0,29,8373039,13240
1691612397.3852527,0,11,8373140,16383
1691612397.3872085,0,29,8374366,13237
1691612397.3872085,0,11,8374467,16383
1691612397.3873644,0,29,8375694,13242
1691612397.3873644,0,11,8375795,16383
1691612397.3887155,0,29,8377023,13250
1691612397.3887155,0,11,8377124,16383
1691612397.3902671,0,29,8378350,13234
1691612397.3902671,0,11,8378451,16383
1691612397.3922436,0,29,8379678,13220
1691612397.3922436,0,11,8379779,16383
1691612397.3936377,0,29,8381007,13241
1691612397.3936377,0,11,8381108,16383
1691612397.3951912,0,29,8382335,13296
1691612397.3951912,0,11,8382441,16383
1691612397.3953347,0,29,8383667,13245
1691612397.3953347,0,11,8383769,16383
1691612397.3972776,0,29,8384996,13224
1691612397.3972776,0,11,8385097,16383
1691612397.3986726,0,29,8386323,13245
1691612397.3986726,0,11,8386424,16383
1691612397.4002333,0,29,8387658,13234
1691612397.4002333,0,11,8387759,16383
1691612397.4022,0,29,8388986,13223
1691612397.4022,0,11,8389087,16383
1691612397.4023445,0,29,8390313,13232
1691612397.4023445,0,11,8390414,16383
1691612397.403706,0,29,8391649,13248
1691612397.403706,0,11,8391750,16383
1691612397.405264,0,29,8392977,13243
1691612397.405264,0,11,8393078,16383
1691612397.406655,0,29,8394305,13244
1691612397.406655,0,11,8394407,16383
1691612397.4086297,0,29,8395639,13226
1691612397.4086297,0,11,8395741,16383
1691612397.4087796,0,29,8396968,13153
1691612397.4087796,0,11,8397069,16383
1691612397.410294,0,29,8398296,13243
1691612397.410294,0,11,8398397,16383
1691612397.4116876,0,29,8399630,13219
1691612397.4116876,0,11,8399731,16383
1691612397.413243,0,29,8400958,13239
1691612397.413243,0,11,8401059,16383
1691612397.4152172,0,29,8402286,13230
1691612397.4152172,0,11,8402387,16383
1691612397.4209073,0,29,8403621,13251
1691612397.4209073,0,11,8403722,16383
1691612397.4210596,0,29,8404948,13237
1691612397.4210596,0,11,8405049,16383
1691612397.421203,0,29,8406276,13239
1691612397.421203,0,11,8406377,16383
1691612397.4213433,0,29,8407605,13259
1691612397.4213433,0,11,8407706,16383
1691612397.421647,0,29,8408932,13240
1691612397.421647,0,11,8409034,16383
1691612397.4231992,0,29,8410261,13243
1691612397.4231992,0,11,8410362,16383
1691612397.4233446,0,29,8411589,13217
1691612397.4233446,0,11,8411691,16383
1691612397.4252863,0,29,8412917,13248
1691612397.4252863,0,11,8413018,16383
1691612397.4266796,0,29,8414246,13078
1691612397.4266796,0,11,8414347,16383
1691612397.428234,0,29,8415577,13231
1691612397.428234,0,11,8415678,16383
1691612397.4302082,0,29,8416905,13225
1691612397.4302082,0,11,8417006,16383
1691612397.4303517,0,29,8418233,13442
1691612397.4303517,0,11,8418335,16383
1691612397.4317148,0,29,8419567,13228
1691612397.4317148,0,11,8419668,16383
1691612397.4332695,0,29,8420894,13231
1691612397.4332695,0,11,8420996,16383
1691612397.4346628,0,29,8422223,13240
1691612397.4346628,0,11,8422325,16383
1691612397.43622,0,29,8423557,13251
1691612397.43622,0,11,8423658,16383
1691612397.4381912,0,29,8424886,13236
1691612397.4381912,0,11,8424987,16383
1691612397.4383354,0,29,8426213,13230
1691612397.4383354,0,11,8426314,16383
1691612397.4396977,0,29,8427547,13226
1691612397.4396977,0,11,8427648,16383
1691612397.4412527,0,29,8428875,13264
1691612397.4412527,0,11,8428976,16383
1691612397.4432254,0,29,8430203,13241
1691612397.4432254,0,11,8430304,16383
1691612397.4446213,0,29,8431537,13238
1691612397.4446213,0,11,8431638,16383
1691612397.4447672,0,29,8432866,13222
1691612397.4447672,0,11,8432967,16383
1691612397.4462848,0,29,8434195,13218
1691612397.4462848,0,11,8434296,16383
1691612397.4482596,0,29,8435529,13240
1691612397.4482596,0,11,8435630,16383
1691612397.4497108,0,29,8436858,13242
1691612397.4497108,0,11,8436959,16383
1691612397.4512403,0,29,8438185,13220
1691612397.4512403,0,11,8438287,16383
1691612397.4513993,0,29,8439519,13287
1691612397.4513993,0,11,8439621,16383
1691612397.4533095,0,29,8440848,13245
1691612397.4533095,0,11,8440949,16383
1691612397.4546883,0,29,8442177,13241
1691612397.4546883,0,11,8442278,16383
1691612397.4562438,0,29,8443510,13191
1691612397.4562438,0,11,8443611,16383
1691612397.4576373,0,29,8444839,13240
1691612397.4576373,0,11,8444940,16383
1691612397.4596112,0,29,8446167,13220
1691612397.4596112,0,11,8446268,16383
1691612397.4597604,0,29,8447495,13235
1691612397.4597604,0,11,8447596,16383
1691612397.4612756,0,29,8448823,13247
1691612397.4612756,0,11,8448924,16383
1691612397.4626703,0,29,8450151,13228
1691612397.4626703,0,11,8450252,16383
1691612397.4642253,0,29,8451479,13239
1691612397.4642253,0,11,8451580,16383
1691612397.4661996,0,29,8452807,13247
1691612397.4661996,0,11,8452908,16383
1691612397.4663427,0,29,8454135,13238
1691612397.4663427,0,11,8454236,16383
1691612397.4677038,0,29,8455462,13238
1691612397.4677038,0,11,8455564,16383
1691612397.4692607,0,29,8456790,13223
1691612397.4692607,0,11,8456892,16383
1691612397.471234,0,29,8458118,13210
1691612397.471234,0,11,8458219,16383
1691612397.4726293,0,29,8459446,13246
1691612397.4726293,0,11,8459548,16383
1691612397.4727733,0,29,8460774,13234
1691612397.4727733,0,11,8460875,16383
1691612397.4742937,0,29,8462102,13235
1691612397.4742937,0,11,8462203,16383
1691612397.476268,0,29,8463430,13234
1691612397.476268,0,11,8463537,16383
1691612397.4776633,0,29,8464764,13201
1691612397.4776633,0,11,8464865,16383
1691612397.479217,0,29,8466093,13244
1691612397.479217,0,11,8466194,16383
1691612397.481191,0,29,8467421,13235
1691612397.481191,0,11,8467528,16383
1691612397.4813366,0,29,8468755,12508
1691612397.4813366,0,11,8468857,16383
1691612397.4826972,0,29,8470084,13272
1691612397.4826972,0,11,8470185,16383
1691612397.4842684,0,29,8471411,13227
1691612397.4842684,0,11,8471518,16383
1691612397.485662,0,29,8472746,13232
1691612397.485662,0,11,8472847,16383
1691612397.487621,0,29,8474073,13234
1691612397.487621,0,11,8474174,16383
1691612397.4877672,0,29,8475401,13258
1691612397.4877672,0,11,8475508,16383
1691612397.4892848,0,29,8476735,13224
1691612397.4892848,0,11,8476836,16383
1691612397.4906788,0,29,8478063,13240
1691612397.4906788,0,11,8478164,16383
1691612397.4922338,0,29,8479391,13242
1691612397.4922338,0,11,8479492,16383
1691612397.4942083,0,29,8480718,13206
1691612397.4942083,0,11,8480820,16383
1691612397.4943516,0,29,8482047,13230
1691612397.4943516,0,11,8482148,16383
1691612397.495713,0,29,8483374,13237
1691612397.495713,0,11,8483475,16383
1691612397.4972684,0,29,8484703,13227
1691612397.4972684,0,11,8484804,16383
1691612397.499242,0,29,8486031,13243
1691612397.499242,0,11,8486132,16383
1691612397.5006368,0,29,8487358,13230
1691612397.5006368,0,11,8487459,16383
1691612397.5021904,0,29,8488687,13230
1691612397.5021904,0,11,8488788,16383
1691612397.502335,0,29,8490015,13225
1691612397.502335,0,11,8490116,16383
1691612397.5042768,0,29,8491343,13234
1691612397.5042768,0,11,8491444,16383
1691612397.50567,0,29,8492672,13304
1691612397.50567,0,11,8492773,16383
1691612397.5072248,0,29,8494000,13232
1691612397.5072248,0,11,8494101,16383
1691612397.5092006,0,29,8495327,13236
1691612397.5092006,0,11,8495429,16383
1691612397.5093462,0,29,8496662,13253
1691612397.5093462,0,11,8496763,16383
1691612397.5107055,0,29,8497990,13237
1691612397.5107055,0,11,8498091,16383
1691612397.5122592,0,29,8499317,13227
1691612397.5122592,0,11,8499418,16383
1691612397.5136545,0,29,8500651,13241
1691612397.5136545,0,11,8500752,16383
1691612397.5156286,0,29,8501979,13228
1691612397.5156286,0,11,8502080,16383
1691612397.515771,0,29,8503307,13232
1691612397.515771,0,11,8503408,16383
1691612397.5172925,0,29,8504641,13221
1691612397.5172925,0,11,8504742,16383
1691612397.518705,0,29,8505969,13245
1691612397.518705,0,11,8506070,16383
1691612397.520259,0,29,8507296,13279
1691612397.520259,0,11,8507398,16383
1691612397.5222168,0,29,8508631,13258
1691612397.5222168,0,11,8508733,16383
1691612397.5236108,0,29,8509960,13252
1691612397.5236108,0,11,8510061,16383
1691612397.5237546,0,29,8511287,13249
1691612397.5237546,0,11,8511389,16383
1691612397.5252757,0,29,8512621,13241
1691612397.5252757,0,11,8512722,16383
1691612397.5272503,0,29,8513949,13277
1691612397.5272503,0,11,8514050,16383
1691612397.528645,0,29,8515276,13243
1691612397.528645,0,11,8515378,16383
1691612397.5301995,0,29,8516605,13242
1691612397.5301995,0,11,8516706,16383
1691612397.5303428,0,29,8517932,13248
1691612397.5303428,0,11,8518033,16383
1691612397.5322847,0,29,8519260,13238
1691612397.5322847,0,11,8519361,16383
1691612397.5336788,0,29,8520588,13240
1691612397.5336788,0,11,8520690,16383
1691612397.5352514,0,29,8521916,13230
1691612397.5352514,0,11,8522018,16383
1691612397.5372093,0,29,8523245,13246
1691612397.5372093,0,11,8523347,16383
1691612397.537355,0,29,8524579,13227
1691612397.537355,0,11,8524680,16383
1691612397.538714,0,29,8525907,13250
1691612397.538714,0,11,8526008,16383
1691612397.5402672,0,29,8527236,13208
1691612397.5402672,0,11,8527337,16383
1691612397.541662,0,29,8528570,13499
1691612397.541662,0,11,8528671,16383
1691612397.5432165,0,29,8529899,13240
1691612397.5432165,0,11,8530000,16383
1691612397.5451903,0,29,8531227,13217
1691612397.5451903,0,11,8531329,16383
1691612397.545335,0,29,8532562,13459
1691612397.545335,0,11,8532663,16383
1691612397.546696,0,29,8533890,13250
1691612397.546696,0,11,8533991,16383
1691612397.5482502,0,29,8535217,13217
1691612397.5482502,0,11,8535319,16383
1691612397.5502188,0,29,8536551,13235
1691612397.5502188,0,11,8536653,16383
1691612397.5516162,0,29,8537880,13232
1691612397.5516162,0,11,8537981,16383
1691612397.5517337,0,29,8539209,13218
1691612397.5517337,0,11,8539310,16383
1691612397.5532436,0,29,8540543,13416
1691612397.5532436,0,11,8540644,16383
1691612397.555244,0,29,8541871,13249
1691612397.555244,0,11,8541973,16383
1691612397.5566442,0,29,8543199,13236
1691612397.5566442,0,11,8543300,16383
1691612397.558198,0,29,8544533,13227
1691612397.558198,0,11,8544635,16383
1691612397.5582862,0,29,8545862,13219
1691612397.5582862,0,11,8545963,16383
1691612397.5602713,0,29,8547190,13232
1691612397.5602713,0,11,8547291,16383
1691612397.561671,0,29,8548524,13252
1691612397.561671,0,11,8548626,16383
1691612397.5632172,0,29,8549852,13205
1691612397.5632172,0,11,8549953,16383
1691612397.5646307,0,29,8551181,13202
1691612397.5646307,0,11,8551282,16383
1691612397.5666094,0,29,8552515,13270
1691612397.5666094,0,11,8552616,16383
1691612397.5667257,0,29,8553844,13390
1691612397.5667257,0,11,8553945,16383
1691612397.5682425,0,29,8555172,13228
1691612397.5682425,0,11,8555273,16383
1691612397.5696735,0,29,8556500,13233
1691612397.5696735,0,11,8556602,16383
1691612397.5712435,0,29,8557828,13241
1691612397.5712435,0,11,8557930,16383
1691612397.5731971,0,29,8559157,13236
1691612397.5731971,0,11,8559259,16383
1691612397.573315,0,29,8560485,13275
1691612397.573315,0,11,8560587,16383
1691612397.5746849,0,29,8561813,13238
1691612397.5746849,0,11,8561915,16383
1691612397.5762448,0,29,8563142,13244
1691612397.5762448,0,11,8563243,16383
1691612397.5782242,0,29,8564470,13244
1691612397.5782242,0,11,8564571,16383
1691612397.5796232,0,29,8565798,13242
1691612397.5796232,0,11,8565899,16383
1691612397.579739,0,29,8567126,13250
1691612397.579739,0,11,8567228,16383
1691612397.581249,0,29,8568454,13292
1691612397.581249,0,11,8568556,16383
1691612397.583251,0,29,8569783,13250
1691612397.583251,0,11,8569884,16383
1691612397.584652,0,29,8571112,13249
1691612397.584652,0,11,8571213,16383
1691612397.5862107,0,29,8572441,13242
1691612397.5862107,0,11,8572543,16383
1691612397.5881896,0,29,8573770,13195
1691612397.5881896,0,11,8573871,16383
1691612397.5883067,0,29,8575099,13246
1691612397.5883067,0,11,8575200,16383
1691612397.5896785,0,29,8576427,13230
1691612397.5896785,0,11,8576534,16383
1691612397.5912383,0,29,8577761,13230
1691612397.5912383,0,11,8577862,16383
1691612397.5926383,0,29,8579090,13241
1691612397.5926383,0,11,8579191,16383
1691612397.5946176,0,29,8580418,13250
1691612397.5946176,0,11,8580525,16383
1691612397.5947337,0,29,8581753,13232
1691612397.5947337,0,11,8581854,16383
1691612397.5962434,0,29,8583082,13205
1691612397.5962434,0,11,8583183,16383
1691612397.5976644,0,29,8584410,13217
1691612397.5976644,0,11,8584517,16383
1691612397.599224,0,29,8585745,13253
1691612397.599224,0,11,8585846,16383
1691612397.6012077,0,29,8587074,13247
1691612397.6012077,0,11,8587174,16383
1691612397.6013305,0,29,8588401,13225
1691612397.6013305,0,11,8588508,16383
1691612397.6026843,0,29,8589736,13242
1691612397.6026843,0,11,8589837,16383
1691612397.604251,0,29,8591064,13237
1691612397.604251,0,11,8591165,16383
1691612397.6062305,0,29,8592392,13247
1691612397.6062305,0,11,8592493,16383
1691612397.6076314,0,29,8593720,13224
1691612397.6076314,0,11,8593821,16383
1691612397.6091874,0,29,8595049,13246
1691612397.6091874,0,11,8595149,16383
1691612397.6092756,0,29,8596375,13227
1691612397.6092756,0,11,8596476,16383
1691612397.6112573,0,29,8597704,13231
1691612397.6112573,0,11,8597806,16383
1691612397.612657,0,29,8599033,13233
1691612397.612657,0,11,8599134,16383
1691612397.6142168,0,29,8600361,13275
1691612397.6142168,0,11,8600462,16383
1691612397.6161969,0,29,8601690,13236
1691612397.6161969,0,11,8601791,16383
1691612397.616315,0,29,8603018,13228
1691612397.616315,0,11,8603119,16383
1691612397.6176634,0,29,8604345,13249
1691612397.6176634,0,11,8604446,16383
1691612397.6192436,0,29,8605674,13228
1691612397.6192436,0,11,8605775,16383
1691612397.6206436,0,29,8607002,13241
1691612397.6206436,0,11,8607103,16383
1691612397.6226354,0,29,8608329,13226
1691612397.6226354,0,11,8608436,16383
1691612397.6227875,0,29,8609664,13244
1691612397.6227875,0,11,8609765,16383
1691612397.624248,0,29,8610992,13251
1691612397.624248,0,11,8611093,16383
1691612397.6256704,0,29,8612319,13202
1691612397.6256704,0,11,8612420,16383
1691612397.6272292,0,29,8613653,13230
1691612397.6272292,0,11,8613755,16383
1691612397.6292105,0,29,8614981,13233
1691612397.6292105,0,11,8615082,16383
1691612397.6306095,0,29,8616309,13247
1691612397.6306095,0,11,8616410,16383
1691612397.6307251,0,29,8617643,13232
1691612397.6307251,0,11,8617745,16383
1691612397.6322381,0,29,8618971,13232
1691612397.6322381,0,11,8619073,16383
1691612397.6342387,0,29,8620299,13274
1691612397.6342387,0,11,8620400,16383
1691612397.635629,0,29,8621635,13249
1691612397.635629,0,11,8621736,16383
1691612397.637197,0,29,8622962,13261
1691612397.637197,0,11,8623064,16383
1691612397.637315,0,29,8624290,13243
1691612397.637315,0,11,8624391,16383
1691612397.639264,0,29,8625624,13248
1691612397.639264,0,11,8625725,16383
1691612397.640664,0,29,8626951,13236
1691612397.640664,0,11,8627052,16383
1691612397.6422234,0,29,8628279,13235
1691612397.6422234,0,11,8628380,16383
1691612397.644203,0,29,8629608,13178
1691612397.644203,0,11,8629709,16383
1691612397.6443207,0,29,8630935,13227
1691612397.6443207,0,11,8631036,16383
1691612397.645668,0,29,8632263,13237
1691612397.645668,0,11,8632365,16383
1691612397.64725,0,29,8633591,13224
1691612397.64725,0,11,8633692,16383
1691612397.6486506,0,29,8634919,13238
1691612397.6486506,0,11,8635020,16383
1691612397.6502094,0,29,8636247,13249
1691612397.6502094,0,11,8636349,16383
1691612397.6521888,0,29,8637579,13236
1691612397.6521888,0,11,8637680,16383
1691612397.6523075,0,29,8638906,13246
1691612397.6523075,0,11,8639008,16383
1691612397.653659,0,29,8640235,13238
1691612397.653659,0,11,8640336,16383
1691612397.6552362,0,29,8641568,13234
1691612397.6552362,0,11,8641670,16383
1691612397.6572173,0,29,8642896,13150
1691612397.6572173,0,11,8642997,16383
1691612397.6586175,0,29,8644225,13248
1691612397.6586175,0,11,8644326,16383
1691612397.6587355,0,29,8645558,13239
1691612397.6587355,0,11,8645659,16383
1691612397.6602433,0,29,8646885,13246
1691612397.6602433,0,11,8646987,16383
1691612397.6622903,0,29,8648214,13263
1691612397.6622903,0,11,8648315,16383
1691612397.6636329,0,29,8649547,13237
1691612397.6636329,0,11,8649648,16383
1691612397.6652029,0,29,8650875,13240
1691612397.6652029,0,11,8650977,16383
1691612397.6653197,0,29,8652203,13235
1691612397.6653197,0,11,8652304,16383
1691612397.6672707,0,29,8653537,13250
1691612397.6672707,0,11,8653638,16383
1691612397.668676,0,29,8654865,13227
1691612397.668676,0,11,8654967,16383
1691612397.6702175,0,29,8656193,13251
1691612397.6702175,0,11,8656294,16383
1691612397.671631,0,29,8657527,13277
1691612397.671631,0,11,8657629,16383
1691612397.6736073,0,29,8658855,13237
1691612397.6736073,0,11,8658957,16383
1691612397.673696,0,29,8660183,13248
1691612397.673696,0,11,8660284,16383
1691612397.6752572,0,29,8661517,13249
1691612397.6752572,0,11,8661619,16383
1691612397.6766598,0,29,8662847,13234
1691612397.6766598,0,11,8662948,16383
1691612397.678208,0,29,8664175,13240
1691612397.678208,0,11,8664276,16383
1691612397.6801965,0,29,8665510,13213
1691612397.6801965,0,11,8665611,16383
1691612397.6803143,0,29,8666837,13243
1691612397.6803143,0,11,8666938,16383
1691612397.6816628,0,29,8668166,13236
1691612397.6816628,0,11,8668267,16383
1691612397.683246,0,29,8669494,13206
1691612397.683246,0,11,8669595,16383
1691612397.6852272,0,29,8670822,13244
1691612397.6852272,0,11,8670923,16383
1691612397.686618,0,29,8672151,13248
1691612397.686618,0,11,8672252,16383
1691612397.686705,0,29,8673479,13238
1691612397.686705,0,11,8673580,16383
1691612397.6882703,0,29,8674807,13204
1691612397.6882703,0,11,8674908,16383
1691612397.69025,0,29,8676136,13238
1691612397.69025,0,11,8676237,16383
1691612397.6916385,0,29,8677463,13258
1691612397.6916385,0,11,8677565,16383
1691612397.6932127,0,29,8678791,13160
1691612397.6932127,0,11,8678892,16383
1691612397.6951892,0,29,8680120,13247
1691612397.6951892,0,11,8680221,16383
1691612397.695305,0,29,8681448,13265
1691612397.695305,0,11,8681549,16383
1691612397.6966586,0,29,8682775,13233
1691612397.6966586,0,11,8682877,16383
1691612397.698237,0,29,8684103,13228
1691612397.698237,0,11,8684204,16383
1691612397.6996284,0,29,8685437,13264
1691612397.6996284,0,11,8685539,16383
1691612397.7016184,0,29,8686765,13226
1691612397.7016184,0,11,8686867,16383
1691612397.7017365,0,29,8688093,13236
1691612397.7017365,0,11,8688194,16383
1691612397.703243,0,29,8689421,13247
1691612397.703243,0,11,8689528,16383
1691612397.7046645,0,29,8690756,13228
1691612397.7046645,0,11,8690857,16383
1691612397.706224,0,29,8692085,13230
1691612397.706224,0,11,8692186,16383
1691612397.7082052,0,29,8693413,13237
1691612397.7082052,0,11,8693520,16383
1691612397.708326,0,29,8694748,13244
1691612397.708326,0,11,8694849,16383
1691612397.709669,0,29,8696076,13232
1691612397.709669,0,11,8696177,16383
1691612397.7112508,0,29,8697404,13278
1691612397.7112508,0,11,8697511,16383
1691612397.7132304,0,29,8698739,13244
1691612397.7132304,0,11,8698840,16383
1691612397.714632,0,29,8700068,13230
1691612397.714632,0,11,8700169,16383
1691612397.7161894,0,29,8701396,13223
1691612397.7161894,0,11,8701497,16383
1691612397.7163086,0,29,8702724,13213
1691612397.7163086,0,11,8702825,16383
1691612397.7182586,0,29,8704053,13248
1691612397.7182586,0,11,8704154,16383
1691612397.7196574,0,29,8705381,13262
1691612397.7196574,0,11,8705482,16383
1691612397.7212176,0,29,8706710,13279
1691612397.7212176,0,11,8706811,16383
1691612397.723198,0,29,8708038,13270
1691612397.723198,0,11,8708139,16383
1691612397.7233186,0,29,8709365,13236
1691612397.7233186,0,11,8709466,16383
1691612397.724667,0,29,8710693,13232
1691612397.724667,0,11,8710794,16383
1691612397.7262444,0,29,8712021,13261
1691612397.7262444,0,11,8712122,16383
1691612397.7276435,0,29,8713350,13248
1691612397.7276435,0,11,8713451,16383
1691612397.7296238,0,29,8714677,13230
1691612397.7296238,0,11,8714779,16383
1691612397.7297428,0,29,8716006,13247
1691612397.7297428,0,11,8716107,16383
1691612397.7312717,0,29,8717334,13233
1691612397.7312717,0,11,8717441,16383
1691612397.7326715,0,29,8718668,13223
1691612397.7326715,0,11,8718769,16383
1691612397.7342298,0,29,8719996,13240
1691612397.7342298,0,11,8720097,16383
1691612397.7362096,0,29,8721324,13234
1691612397.7362096,0,11,8721426,16383
1691612397.7376068,0,29,8722658,13227
1691612397.7376068,0,11,8722760,16383
1691612397.7376928,0,29,8723987,13218
1691612397.7376928,0,11,8724088,16383
1691612397.7392583,0,29,8725315,13220
1691612397.7392583,0,11,8725416,16383
1691612397.7412372,0,29,8726649,13240
1691612397.7412372,0,11,8726751,16383
1691612397.7426364,0,29,8727978,13242
1691612397.7426364,0,11,8728079,16383
1691612397.7441998,0,29,8729306,13236
1691612397.7441998,0,11,8729407,16383
1691612397.7443256,0,29,8730640,13259
1691612397.7443256,0,11,8730741,16383
1691612397.746264,0,29,8731968,13231
1691612397.746264,0,11,8732069,16383
1691612397.7476482,0,29,8733296,13254
1691612397.7476482,0,11,8733398,16383
