UTC datetime,Wed Aug  9 20:18:07 2023
UTC timestamp,1691612287.526816
`---`,,
{
  "program_name": "Multi Device Example",
  "data_file_prefix": "../analysis_code/thermistor_data/multi_device_example/mde_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "TEST ARDUINO 1",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "duration",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Channel 1",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "00"
        },
        {
          "channel_name": "Channel 2",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "01"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,TIME,CH,ADC
1691612290.6719258,0,11,2859330,16383
1691612290.6739044,0,29,2860563,13269
1691612290.6739044,0,11,2860664,16383
1691612290.6740184,0,29,2861890,13345
1691612290.6740184,0,11,2861992,16383
1691612290.6755538,0,29,2863219,13301
1691612290.6755538,0,11,2863321,16383
1691612290.6769555,0,29,2864553,13316
1691612290.6769555,0,11,2864654,16383
1691612290.6785123,0,29,2865881,13325
1691612290.6785123,0,11,2865982,16383
1691612290.6804917,0,29,2867209,13318
1691612290.6804917,0,11,2867311,16383
1691612290.6806085,0,29,2868543,13296
1691612290.6806085,0,11,2868644,16383
1691612290.681958,0,29,2869872,13320
1691612290.681958,0,11,2869973,16383
1691612290.6835518,0,29,2871200,13314
1691612290.6835518,0,11,2871302,16383
1691612290.6855185,0,29,2872534,13329
1691612290.6855185,0,11,2872636,16383
1691612290.6869185,0,29,2873863,13300
1691612290.6869185,0,11,2873965,16383
1691612290.688489,0,29,2875192,13302
1691612290.688489,0,11,2875293,16383
1691612290.6886046,0,29,2876526,13319
1691612290.6886046,0,11,2876628,16383
1691612290.690547,0,29,2877855,13299
1691612290.690547,0,11,2877956,16383
1691612290.6919465,0,29,2879184,13312
1691612290.6919465,0,11,2879285,16383
1691612290.6935048,0,29,2880518,13322
1691612290.6935048,0,11,2880619,16383
1691612290.6954846,0,29,2881846,13309
1691612290.6954846,0,11,2881948,16383
1691612290.6955886,0,29,2883174,13311
1691612290.6955886,0,11,2883276,16383
1691612290.6969528,0,29,2884508,13294
1691612290.6969528,0,11,2884609,16383
1691612290.6985326,0,29,2885837,13301
1691612290.6985326,0,11,2885938,16383
1691612290.6999328,0,29,2887165,13162
1691612290.6999328,0,11,2887266,16383
1691612290.701922,0,29,2888492,13329
1691612290.701922,0,11,2888594,16383
1691612290.7020278,0,29,2889820,13325
1691612290.7020278,0,11,2889921,16383
1691612290.7038217,0,29,2891148,13371
1691612290.7038217,0,11,2891249,16383
1691612290.7049553,0,29,2892476,13307
1691612290.7049553,0,11,2892578,16383
1691612290.7065475,0,29,2893804,12612
1691612290.7065475,0,11,2893905,16383
1691612290.7085168,0,29,2895132,13120
1691612290.7085168,0,11,2895233,16383
1691612290.7099078,0,29,2896460,13310
1691612290.7099078,0,11,2896561,16383
1691612290.7099922,0,29,2897788,13294
1691612290.7099922,0,11,2897890,16383
1691612290.7115643,0,29,2899117,13306
1691612290.7115643,0,11,2899219,16383
1691612290.7135432,0,29,2900446,13314
1691612290.7135432,0,11,2900547,16383
1691612290.7149417,0,29,2901775,13292
1691612290.7149417,0,11,2901876,16383
1691612290.7165124,0,29,2903104,13311
1691612290.7165124,0,11,2903205,16383
1691612290.716628,0,29,2904437,13305
1691612290.716628,0,11,2904539,16383
1691612290.718559,0,29,2905767,13313
1691612290.718559,0,11,2905868,16383
1691612290.719938,0,29,2907094,13312
1691612290.719938,0,11,2907195,16383
1691612290.7215128,0,29,2908423,13305
1691612290.7215128,0,11,2908530,16383
1691612290.7234917,0,29,2909757,13316
1691612290.7234917,0,11,2909858,16383
1691612290.7236037,0,29,2911086,13334
1691612290.7236037,0,11,2911187,16383
1691612290.724997,0,29,2912414,13269
1691612290.724997,0,11,2912521,16383
1691612290.7265418,0,29,2913749,13302
1691612290.7265418,0,11,2913850,16383
1691612290.727942,0,29,2915078,13316
1691612290.727942,0,11,2915179,16383
1691612290.7295136,0,29,2916406,13304
1691612290.7295136,0,11,2916513,16383
1691612290.7314787,0,29,2917740,13294
1691612290.7314787,0,11,2917842,16383
1691612290.731596,0,29,2919069,13305
1691612290.731596,0,11,2919171,16383
1691612290.732948,0,29,2920398,13310
1691612290.732948,0,11,2920499,16383
1691612290.7345572,0,29,2921727,13305
1691612290.7345572,0,11,2921828,16383
1691612290.7365184,0,29,2923056,13294
1691612290.7365184,0,11,2923157,16383
1691612290.737906,0,29,2924384,13305
1691612290.737906,0,11,2924485,16383
1691612290.7380188,0,29,2925712,13306
1691612290.7380188,0,11,2925814,16383
1691612290.7395701,0,29,2927042,13304
1691612290.7395701,0,11,2927143,16383
1691612290.741534,0,29,2928371,13311
1691612290.741534,0,11,2928472,16383
1691612290.7429328,0,29,2929700,13225
1691612290.7429328,0,11,2929801,16383
1691612290.7445054,0,29,2931030,13304
1691612290.7445054,0,11,2931131,16383
1691612290.744622,0,29,2932358,13326
1691612290.744622,0,11,2932459,16383
1691612290.7465608,0,29,2933687,13309
1691612290.7465608,0,11,2933788,16383
1691612290.7479613,0,29,2935017,13329
1691612290.7479613,0,11,2935118,16383
1691612290.7495215,0,29,2936345,13317
1691612290.7495215,0,11,2936446,16383
1691612290.7509186,0,29,2937674,13331
1691612290.7509186,0,11,2937775,16383
1691612290.7528977,0,29,2939003,13322
1691612290.7528977,0,11,2939105,16383
1691612290.7530117,0,29,2940331,13305
1691612290.7530117,0,11,2940438,16383
1691612290.7546418,0,29,2941666,13298
1691612290.7546418,0,11,2941767,16383
1691612290.7559693,0,29,2942996,13320
1691612290.7559693,0,11,2943097,16383
1691612290.7575603,0,29,2944324,13299
1691612290.7575603,0,11,2944425,16383
1691612290.7595205,0,29,2945659,13311
1691612290.7595205,0,11,2945760,16383
1691612290.7596931,0,29,2946989,13298
1691612290.7596931,0,11,2947090,16383
1691612290.7610307,0,29,2948317,13152
1691612290.7610307,0,11,2948418,16383
1691612290.7625976,0,29,2949652,13326
1691612290.7625976,0,11,2949753,16383
1691612290.7645578,0,29,2950981,13274
1691612290.7645578,0,11,2951083,16383
1691612290.7659507,0,29,2952309,13317
1691612290.7659507,0,11,2952411,16383
1691612290.7661247,0,29,2953645,13293
1691612290.7661247,0,11,2953746,16383
1691612290.7681308,0,29,2954974,13286
1691612290.7681308,0,11,2955075,16383
1691612290.7696047,0,29,2956302,13299
1691612290.7696047,0,11,2956403,16383
1691612290.7709885,0,29,2957638,13301
1691612290.7709885,0,11,2957739,16383
1691612290.7725294,0,29,2958966,13294
1691612290.7725294,0,11,2959067,16383
1691612290.7744796,0,29,2960293,13308
1691612290.7744796,0,11,2960395,16383
1691612290.7746325,0,29,2961628,13279
1691612290.7746325,0,11,2961730,16383
1691612290.7759876,0,29,2962956,13327
1691612290.7759876,0,11,2963057,16383
1691612290.7775419,0,29,2964285,13297
1691612290.7775419,0,11,2964387,16383
1691612290.7795203,0,29,2965619,13302
1691612290.7795203,0,11,2965720,16383
1691612290.7809098,0,29,2966949,13307
1691612290.7809098,0,11,2967050,16383
1691612290.7810595,0,29,2968276,13302
1691612290.7810595,0,11,2968378,16383
1691612290.7825763,0,29,2969605,13309
1691612290.7825763,0,11,2969706,16383
1691612290.7839704,0,29,2970933,13288
1691612290.7839704,0,11,2971034,16383
1691612290.7859304,0,29,2972262,13314
1691612290.7859304,0,11,2972363,16383
1691612290.7874966,0,29,2973590,13316
1691612290.7874966,0,11,2973691,16383
1691612290.787637,0,29,2974918,13307
1691612290.787637,0,11,2975020,16383
1691612290.7890098,0,29,2976247,13324
1691612290.7890098,0,11,2976348,16383
1691612290.7909777,0,29,2977579,13296
1691612290.7909777,0,11,2977680,16383
1691612290.7925317,0,29,2978907,13310
1691612290.7925317,0,11,2979008,16383
1691612290.7939262,0,29,2980236,13312
1691612290.7939262,0,11,2980337,16383
1691612290.7959,0,29,2981569,13309
1691612290.7959,0,11,2981670,16383
1691612290.7960436,0,29,2982897,13307
1691612290.7960436,0,11,2982999,16383
1691612290.7975664,0,29,2984226,13315
1691612290.7975664,0,11,2984328,16383
1691612290.7989643,0,29,2985560,13317
1691612290.7989643,0,11,2985661,16383
1691612290.8005147,0,29,2986888,13318
1691612290.8005147,0,11,2986990,16383
1691612290.8029454,0,29,2988216,13315
1691612290.8029454,0,11,2988318,16383
1691612290.8030903,0,29,2989551,13552
1691612290.8030903,0,11,2989652,16383
1691612290.8039954,0,29,2990878,13276
1691612290.8039954,0,11,2990979,16383
1691612290.8055499,0,29,2992205,13276
1691612290.8055499,0,11,2992307,16383
1691612290.8069425,0,29,2993540,13325
1691612290.8069425,0,11,2993641,16383
1691612290.8089192,0,29,2994868,13310
1691612290.8089192,0,11,2994969,16383
1691612290.8091156,0,29,2996196,13306
1691612290.8091156,0,11,2996297,16383
1691612290.8105822,0,29,2997530,13257
1691612290.8105822,0,11,2997631,16383
1691612290.8125572,0,29,2998858,13313
1691612290.8125572,0,11,2998959,16383
1691612290.8139505,0,29,3000185,13308
1691612290.8139505,0,11,3000286,16383
1691612290.8155046,0,29,3001519,13310
1691612290.8155046,0,11,3001620,16383
1691612290.8174891,0,29,3002847,13317
1691612290.8174891,0,11,3002948,16383
1691612290.8175943,0,29,3004175,13309
1691612290.8175943,0,11,3004277,16383
1691612290.8189993,0,29,3005510,13358
1691612290.8189993,0,11,3005611,16383
1691612290.8205404,0,29,3006839,13316
1691612290.8205404,0,11,3006940,16383
1691612290.8219333,0,29,3008167,13313
1691612290.8219333,0,11,3008268,16383
1691612290.8239083,0,29,3009495,13302
1691612290.8239083,0,11,3009596,16383
1691612290.8240516,0,29,3010823,13297
1691612290.8240516,0,11,3010924,16383
1691612290.8255746,0,29,3012152,13318
1691612290.8255746,0,11,3012253,16383
1691612290.8269687,0,29,3013480,13266
1691612290.8269687,0,11,3013582,16383
1691612290.8285224,0,29,3014809,13298
1691612290.8285224,0,11,3014910,16383
1691612290.8304965,0,29,3016137,13299
1691612290.8304965,0,11,3016239,16383
1691612290.8306363,0,29,3017466,13312
1691612290.8306363,0,11,3017567,16383
1691612290.8320034,0,29,3018794,13316
1691612290.8320034,0,11,3018895,16383
1691612290.8335571,0,29,3020121,13289
1691612290.8335571,0,11,3020223,16383
1691612290.834951,0,29,3021450,13307
1691612290.834951,0,11,3021551,16383
1691612290.836517,0,29,3022778,13347
1691612290.836517,0,11,3022879,16383
1691612290.8384783,0,29,3024105,13286
1691612290.8384783,0,11,3024206,16383
1691612290.8386185,0,29,3025440,13311
1691612290.8386185,0,11,3025542,16383
1691612290.839986,0,29,3026768,13307
1691612290.839986,0,11,3026869,16383
1691612290.8419602,0,29,3028096,13320
1691612290.8419602,0,11,3028197,16383
1691612290.8435135,0,29,3029424,13312
1691612290.8435135,0,11,3029531,16383
1691612290.8449078,0,29,3030759,13328
1691612290.8449078,0,11,3030860,16383
1691612290.8450499,0,29,3032087,13315
1691612290.8450499,0,11,3032188,16383
1691612290.8469684,0,29,3033415,13319
1691612290.8469684,0,11,3033522,16383
1691612290.8485484,0,29,3034750,13303
1691612290.8485484,0,11,3034851,16383
1691612290.8499439,0,29,3036077,13314
1691612290.8499439,0,11,3036178,16383
1691612290.8519237,0,29,3037406,13242
1691612290.8519237,0,11,3037513,16383
1691612290.8520346,0,29,3038741,13307
1691612290.8520346,0,11,3038842,16383
1691612290.8535838,0,29,3040068,13320
1691612290.8535838,0,11,3040169,16383
1691612290.8549771,0,29,3041396,13304
1691612290.8549771,0,11,3041496,16383
1691612290.8565326,0,29,3042724,13304
1691612290.8565326,0,11,3042825,16383
1691612290.857925,0,29,3044053,13308
1691612290.857925,0,11,3044154,16383
1691612290.8598986,0,29,3045380,13309
1691612290.8598986,0,11,3045481,16383
1691612290.860095,0,29,3046709,13308
1691612290.860095,0,11,3046810,16383
1691612290.8615654,0,29,3048038,13321
1691612290.8615654,0,11,3048139,16383
1691612290.8629591,0,29,3049365,13302
1691612290.8629591,0,11,3049466,16383
1691612290.864525,0,29,3050693,13310
1691612290.864525,0,11,3050794,16383
1691612290.8664868,0,29,3052021,13295
1691612290.8664868,0,11,3052122,16383
1691612290.8666255,0,29,3053350,13287
1691612290.8666255,0,11,3053451,16383
1691612290.867995,0,29,3054678,13306
1691612290.867995,0,11,3054779,16383
1691612290.8695595,0,29,3056006,13311
1691612290.8695595,0,11,3056107,16383
1691612290.871522,0,29,3057334,13303
1691612290.871522,0,11,3057441,16383
1691612290.8729172,0,29,3058667,13320
1691612290.8729172,0,11,3058768,16383
1691612290.8730607,0,29,3059996,13298
1691612290.8730607,0,11,3060097,16383
1691612290.8745944,0,29,3061324,13297
1691612290.8745944,0,11,3061425,16383
1691612290.876556,0,29,3062659,13301
1691612290.876556,0,11,3062760,16383
1691612290.8779354,0,29,3063987,13303
1691612290.8779354,0,11,3064088,16383
1691612290.8795042,0,29,3065314,13325
1691612290.8795042,0,11,3065415,16383
1691612290.8814778,0,29,3066649,13265
1691612290.8814778,0,11,3066750,16383
1691612290.8816206,0,29,3067976,13298
1691612290.8816206,0,11,3068077,16383
1691612290.882986,0,29,3069305,13274
1691612290.882986,0,11,3069406,16383
1691612290.8845398,0,29,3070639,13330
1691612290.8845398,0,11,3070740,16383
1691612290.8859358,0,29,3071968,13306
1691612290.8859358,0,11,3072069,16383
1691612290.8879077,0,29,3073296,13308
1691612290.8879077,0,11,3073397,16383
1691612290.8880498,0,29,3074630,13312
1691612290.8880498,0,11,3074732,16383
1691612290.8895726,0,29,3075959,13318
1691612290.8895726,0,11,3076061,16383
1691612290.8909686,0,29,3077288,13291
1691612290.8909686,0,11,3077389,16383
1691612290.8925352,0,29,3078622,13320
1691612290.8925352,0,11,3078723,16383
1691612290.894496,0,29,3079951,13311
1691612290.894496,0,11,3080052,16383
1691612290.894637,0,29,3081279,13290
1691612290.894637,0,11,3081380,16383
1691612290.8960028,0,29,3082607,13304
1691612290.8960028,0,11,3082708,16383
1691612290.8975685,0,29,3083935,13304
1691612290.8975685,0,11,3084036,16383
1691612290.89953,0,29,3085263,13167
1691612290.89953,0,11,3085365,16383
1691612290.9009256,0,29,3086591,13312
1691612290.9009256,0,11,3086692,16383
1691612290.9024901,0,29,3087918,13302
1691612290.9024901,0,11,3088020,16383
1691612290.9026299,0,29,3089246,13305
1691612290.9026299,0,11,3089347,16383
1691612290.9045656,0,29,3090579,13308
1691612290.9045656,0,11,3090680,16383
1691612290.9059632,0,29,3091907,13317
1691612290.9059632,0,11,3092009,16383
1691612290.9075227,0,29,3093235,13301
1691612290.9075227,0,11,3093336,16383
1691612290.909489,0,29,3094570,13309
1691612290.909489,0,11,3094671,16383
1691612290.9096293,0,29,3095897,13291
1691612290.9096293,0,11,3095998,16383
1691612290.9109948,0,29,3097225,13304
1691612290.9109948,0,11,3097326,16383
1691612290.9125466,0,29,3098560,13307
1691612290.9125466,0,11,3098661,16383
1691612290.9139423,0,29,3099888,13270
1691612290.9139423,0,11,3099989,16383
1691612290.9159164,0,29,3101216,13286
1691612290.9159164,0,11,3101317,16383
1691612290.9160604,0,29,3102550,13301
1691612290.9160604,0,11,3102651,16383
1691612290.9175816,0,29,3103878,13329
1691612290.9175816,0,11,3103979,16383
1691612290.918967,0,29,3105206,13316
1691612290.918967,0,11,3105307,16383
1691612290.9205434,0,29,3106540,13319
1691612290.9205434,0,11,3106642,16383
1691612290.9225035,0,29,3107868,13287
1691612290.9225035,0,11,3107970,16383
1691612290.9238982,0,29,3109197,13332
1691612290.9238982,0,11,3109298,16383
1691612290.9240458,0,29,3110531,13315
1691612290.9240458,0,11,3110633,16383
1691612290.9255779,0,29,3111860,13302
1691612290.9255779,0,11,3111961,16383
1691612290.9275386,0,29,3113188,13320
1691612290.9275386,0,11,3113289,16383
1691612290.928934,0,29,3114522,13300
1691612290.928934,0,11,3114623,16383
1691612290.9309072,0,29,3115850,13319
1691612290.9309072,0,11,3115951,16383
1691612290.9310489,0,29,3117179,13294
1691612290.9310489,0,11,3117280,16383
1691612290.9325752,0,29,3118513,13315
1691612290.9325752,0,11,3118614,16383
1691612290.9339669,0,29,3119840,13330
1691612290.9339669,0,11,3119942,16383
1691612290.9355218,0,29,3121169,13314
1691612290.9355218,0,11,3121270,16383
1691612290.9374957,0,29,3122497,13296
1691612290.9374957,0,11,3122599,16383
1691612290.937637,0,29,3123826,13121
1691612290.937637,0,11,3123927,16383
1691612290.9389834,0,29,3125155,13310
1691612290.9389834,0,11,3125256,16383
1691612290.940557,0,29,3126483,13326
1691612290.940557,0,11,3126584,16383
1691612290.9419508,0,29,3127811,13285
1691612290.9419508,0,11,3127912,16383
1691612290.9435165,0,29,3129140,13346
1691612290.9435165,0,11,3129241,16383
1691612290.9454775,0,29,3130468,13306
1691612290.9454775,0,11,3130570,16383
1691612290.9456193,0,29,3131796,13307
1691612290.9456193,0,11,3131898,16383
1691612290.946984,0,29,3133125,13304
1691612290.946984,0,11,3133226,16383
1691612290.9485517,0,29,3134453,13324
1691612290.9485517,0,11,3134555,16383
1691612290.9505126,0,29,3135781,13319
1691612290.9505126,0,11,3135882,16383
1691612290.9519212,0,29,3137109,13309
1691612290.9519212,0,11,3137210,16383
1691612290.9520292,0,29,3138441,13314
1691612290.9520292,0,11,3138542,16383
1691612290.953574,0,29,3139768,13278
1691612290.953574,0,11,3139870,16383
1691612290.955548,0,29,3141096,13306
1691612290.955548,0,11,3141197,16383
1691612290.9569414,0,29,3142423,13336
1691612290.9569414,0,11,3142530,16383
1691612290.9585078,0,29,3143757,13283
1691612290.9585078,0,11,3143859,16383
1691612290.9586458,0,29,3145085,13304
1691612290.9586458,0,11,3145186,16383
1691612290.9605825,0,29,3146413,13307
1691612290.9605825,0,11,3146520,16383
1691612290.9619765,0,29,3147748,13338
1691612290.9619765,0,11,3147849,16383
1691612290.963529,0,29,3149075,13328
1691612290.963529,0,11,3149176,16383
1691612290.9649243,0,29,3150403,13293
1691612290.9649243,0,11,3150510,16383
1691612290.9668982,0,29,3151737,13317
1691612290.9668982,0,11,3151839,16383
1691612290.9670372,0,29,3153066,13327
1691612290.9670372,0,11,3153167,16383
1691612290.9685676,0,29,3154393,13299
1691612290.9685676,0,11,3154494,16383
1691612290.9699593,0,29,3155722,13334
1691612290.9699593,0,11,3155823,16383
1691612290.971513,0,29,3157050,13297
1691612290.971513,0,11,3157151,16383
1691612290.9734879,0,29,3158377,13312
1691612290.9734879,0,11,3158478,16383
1691612290.9736295,0,29,3159706,13300
1691612290.9736295,0,11,3159807,16383
1691612290.974994,0,29,3161034,13336
1691612290.974994,0,11,3161136,16383
1691612290.9765475,0,29,3162362,13398
1691612290.9765475,0,11,3162463,16383
1691612290.9785213,0,29,3163689,13218
1691612290.9785213,0,11,3163790,16383
1691612290.979916,0,29,3165018,13310
1691612290.979916,0,11,3165119,16383
1691612290.9800594,0,29,3166345,13334
1691612290.9800594,0,11,3166446,16383
1691612290.9815824,0,29,3167675,13314
1691612290.9815824,0,11,3167776,16383
1691612290.9835556,0,29,3169003,13319
1691612290.9835556,0,11,3169104,16383
1691612290.9849682,0,29,3170331,13293
1691612290.9849682,0,11,3170438,16383
1691612290.986518,0,29,3171666,13316
1691612290.986518,0,11,3171767,16383
1691612290.988479,0,29,3172994,13304
1691612290.988479,0,11,3173095,16383
1691612290.9886215,0,29,3174322,13323
1691612290.9886215,0,11,3174423,16383
1691612290.9899848,0,29,3175656,13323
1691612290.9899848,0,11,3175757,16383
1691612290.991571,0,29,3176984,13305
1691612290.991571,0,11,3177085,16383
1691612290.9929328,0,29,3178312,13306
1691612290.9929328,0,11,3178413,16383
1691612290.994907,0,29,3179646,13326
1691612290.994907,0,11,3179747,16383
1691612290.9950447,0,29,3180974,13299
1691612290.9950447,0,11,3181075,16383
1691612290.9965737,0,29,3182302,13330
1691612290.9965737,0,11,3182403,16383
1691612290.9979672,0,29,3183636,13320
1691612290.9979672,0,11,3183737,16383
1691612290.9995086,0,29,3184964,13320
1691612290.9995086,0,11,3185065,16383
1691612291.0015106,0,29,3186292,13323
1691612291.0015106,0,11,3186393,16383
1691612291.0017154,0,29,3187626,13223
1691612291.0017154,0,11,3187727,16383
1691612291.0030098,0,29,3188954,13279
1691612291.0030098,0,11,3189055,16383
1691612291.0045593,0,29,3190282,13319
1691612291.0045593,0,11,3190384,16383
1691612291.0065303,0,29,3191615,13292
1691612291.0065303,0,11,3191716,16383
1691612291.0079262,0,29,3192943,13309
1691612291.0079262,0,11,3193044,16383
1691612291.0094783,0,29,3194271,13302
1691612291.0094783,0,11,3194372,16383
1691612291.0096169,0,29,3195600,13301
1691612291.0096169,0,11,3195701,16383
1691612291.0115645,0,29,3196927,13294
1691612291.0115645,0,11,3197029,16383
1691612291.01296,0,29,3198256,13300
1691612291.01296,0,11,3198357,16383
1691612291.0145128,0,29,3199584,13306
1691612291.0145128,0,11,3199685,16383
1691612291.0164871,0,29,3200912,13306
1691612291.0164871,0,11,3201013,16383
1691612291.0166295,0,29,3202240,13314
1691612291.0166295,0,11,3202341,16383
1691612291.0179956,0,29,3203573,13296
1691612291.0179956,0,11,3203674,16383
1691612291.0195472,0,29,3204901,13314
1691612291.0195472,0,11,3205002,16383
1691612291.0209434,0,29,3206229,13303
1691612291.0209434,0,11,3206330,16383
1691612291.0229163,0,29,3207563,13291
1691612291.0229163,0,11,3207664,16383
1691612291.023055,0,29,3208891,13294
1691612291.023055,0,11,3208992,16383
1691612291.0245817,0,29,3210219,13317
1691612291.0245817,0,11,3210320,16383
1691612291.0259762,0,29,3211553,13298
1691612291.0259762,0,11,3211654,16383
1691612291.0275302,0,29,3212881,13268
1691612291.0275302,0,11,3212982,16383
1691612291.0295064,0,29,3214208,13324
1691612291.0295064,0,11,3214309,16383
1691612291.0308979,0,29,3215541,13307
1691612291.0308979,0,11,3215643,16383
1691612291.0310364,0,29,3216870,13317
1691612291.0310364,0,11,3216971,16383
1691612291.0325656,0,29,3218199,13322
1691612291.0325656,0,11,3218300,16383
1691612291.03461,0,29,3219533,13318
1691612291.03461,0,11,3219634,16383
1691612291.035934,0,29,3220861,13313
1691612291.035934,0,11,3220963,16383
1691612291.0374875,0,29,3222190,13327
1691612291.0374875,0,11,3222291,16383
1691612291.037626,0,29,3223524,13310
1691612291.037626,0,11,3223625,16383
1691612291.039574,0,29,3224853,13292
1691612291.039574,0,11,3224954,16383
1691612291.040968,0,29,3226181,13298
1691612291.040968,0,11,3226283,16383
1691612291.0425217,0,29,3227515,13346
1691612291.0425217,0,11,3227617,16383
1691612291.0444956,0,29,3228844,13337
1691612291.0444956,0,11,3228946,16383
1691612291.0446374,0,29,3230172,13306
1691612291.0446374,0,11,3230274,16383
1691612291.0460017,0,29,3231500,13285
1691612291.0460017,0,11,3231602,16383
1691612291.047556,0,29,3232828,13330
1691612291.047556,0,11,3232929,16383
1691612291.0489497,0,29,3234156,13296
1691612291.0489497,0,11,3234257,16383
1691612291.050504,0,29,3235484,13318
1691612291.050504,0,11,3235585,16383
1691612291.0524786,0,29,3236812,13326
1691612291.0524786,0,11,3236913,16383
1691612291.05262,0,29,3238140,13297
1691612291.05262,0,11,3238241,16383
1691612291.0539849,0,29,3239468,13309
1691612291.0539849,0,11,3239569,16383
1691612291.0555382,0,29,3240796,13317
1691612291.0555382,0,11,3240897,16383
1691612291.0575147,0,29,3242125,13302
1691612291.0575147,0,11,3242226,16383
1691612291.0589087,0,29,3243453,13319
1691612291.0589087,0,11,3243554,16383
1691612291.0590482,0,29,3244781,13312
1691612291.0590482,0,11,3244883,16383
1691612291.0605466,0,29,3246109,13326
1691612291.0605466,0,11,3246210,16383
1691612291.062547,0,29,3247441,13253
1691612291.062547,0,11,3247542,16383
1691612291.0639417,0,29,3248769,13330
1691612291.0639417,0,11,3248870,16383
1691612291.0654953,0,29,3250096,13306
1691612291.0654953,0,11,3250197,16383
1691612291.0656354,0,29,3251425,13250
1691612291.0656354,0,11,3251532,16383
1691612291.067582,0,29,3252759,13324
1691612291.067582,0,11,3252860,16383
1691612291.0689673,0,29,3254088,13307
1691612291.0689673,0,11,3254189,16383
1691612291.0705304,0,29,3255416,13311
1691612291.0705304,0,11,3255523,16383
1691612291.0719244,0,29,3256751,13299
1691612291.0719244,0,11,3256852,16383
1691612291.0738983,0,29,3258078,13302
1691612291.0738983,0,11,3258179,16383
1691612291.074038,0,29,3259406,13306
1691612291.074038,0,11,3259513,16383
1691612291.0755653,0,29,3260741,13290
1691612291.0755653,0,11,3260842,16383
1691612291.076959,0,29,3262069,13294
1691612291.076959,0,11,3262171,16383
1691612291.0785124,0,29,3263398,13232
1691612291.0785124,0,11,3263499,16383
1691612291.0804868,0,29,3264726,13281
1691612291.0804868,0,11,3264827,16383
1691612291.0806272,0,29,3266054,13295
1691612291.0806272,0,11,3266156,16383
1691612291.081994,0,29,3267382,13336
1691612291.081994,0,11,3267483,16383
1691612291.083547,0,29,3268711,13330
1691612291.083547,0,11,3268812,16383
1691612291.0855224,0,29,3270039,13322
1691612291.0855224,0,11,3270140,16383
1691612291.0869172,0,29,3271368,13278
1691612291.0869172,0,11,3271468,16383
1691612291.0870564,0,29,3272696,13282
1691612291.0870564,0,11,3272797,16383
1691612291.0885828,0,29,3274024,13319
1691612291.0885828,0,11,3274125,16383
1691612291.0905573,0,29,3275352,13318
1691612291.0905573,0,11,3275454,16383
1691612291.0919511,0,29,3276681,13313
1691612291.0919511,0,11,3276783,16383
1691612291.0935044,0,29,3278009,13187
1691612291.0935044,0,11,3278110,16383
1691612291.0954778,0,29,3279338,13305
1691612291.0954778,0,11,3279441,16383
1691612291.0956163,0,29,3280669,13308
1691612291.0956163,0,11,3280770,16383
1691612291.096985,0,29,3281997,13308
1691612291.096985,0,11,3282098,16383
1691612291.0985382,0,29,3283324,13313
1691612291.0985382,0,11,3283426,16383
1691612291.0999334,0,29,3284658,13300
1691612291.0999334,0,11,3284759,16383
1691612291.1019216,0,29,3285986,13329
1691612291.1019216,0,11,3286087,16383
1691612291.1020634,0,29,3287314,13315
1691612291.1020634,0,11,3287415,16383
1691612291.103574,0,29,3288648,13282
1691612291.103574,0,11,3288749,16383
1691612291.1049678,0,29,3289976,13308
1691612291.1049678,0,11,3290077,16383
1691612291.1065211,0,29,3291303,13310
1691612291.1065211,0,11,3291404,16383
1691612291.1084964,0,29,3292637,13316
1691612291.1084964,0,11,3292739,16383
1691612291.1086385,0,29,3293965,13319
1691612291.1086385,0,11,3294066,16383
1691612291.1100016,0,29,3295293,13331
1691612291.1100016,0,11,3295394,16383
1691612291.1115568,0,29,3296627,13323
1691612291.1115568,0,11,3296728,16383
1691612291.1135292,0,29,3297955,13344
1691612291.1135292,0,11,3298056,16383
1691612291.114924,0,29,3299283,13327
1691612291.114924,0,11,3299384,16383
1691612291.1164777,0,29,3300616,13324
1691612291.1164777,0,11,3300717,16383
1691612291.116619,0,29,3301944,13346
1691612291.116619,0,11,3302045,16383
1691612291.1185648,0,29,3303272,13289
1691612291.1185648,0,11,3303374,16383
1691612291.1199582,0,29,3304601,13318
1691612291.1199582,0,11,3304702,16383
1691612291.121514,0,29,3305929,13297
1691612291.121514,0,11,3306030,16383
1691612291.1234863,0,29,3307257,13308
1691612291.1234863,0,11,3307359,16383
1691612291.1236248,0,29,3308584,13324
1691612291.1236248,0,11,3308685,16383
1691612291.1249933,0,29,3309913,13286
1691612291.1249933,0,11,3310014,16383
1691612291.126547,0,29,3311241,13318
