UTC datetime,Fri Feb 17 23:10:59 2023
UTC timestamp,1676675459.723466
`---`,,
{
  "program_name": "Teaching Example",
  "data_file_prefix": "../analysis_code/teaching_example/example_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "Artemis ATP",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "indefinite",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Thermistor",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "03"
        },
        {
          "channel_name": "Ungrounded",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "voltage",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "Unknown"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,TIME,CH,ADC
1676675474.870148,0,14853771,29,10236
1676675474.870148,0,14853872,11,16383
1676675474.8721182,0,14855100,29,10300
1676675474.8721182,0,14855201,11,16383
1676675474.8723235,0,14856428,29,10315
1676675474.8723235,0,14856535,11,16383
1676675474.8736494,0,14857762,29,10294
1676675474.8736494,0,14857863,11,16383
1676675474.8751938,0,14859091,29,10298
1676675474.8751938,0,14859192,11,16383
1676675474.876579,0,14860418,29,10235
1676675474.876579,0,14860525,11,16383
1676675474.8785448,0,14861752,29,10308
1676675474.8785448,0,14861853,11,16383
1676675474.8787477,0,14863081,29,10295
1676675474.8787477,0,14863182,11,16383
1676675474.8802383,0,14864409,29,10317
1676675474.8802383,0,14864516,11,16383
1676675474.8816226,0,14865743,29,10281
1676675474.8816226,0,14865844,11,16383
1676675474.8831704,0,14867071,29,10298
1676675474.8831704,0,14867172,11,16383
1676675474.8851366,0,14868399,29,10257
1676675474.8851366,0,14868500,11,16383
1676675474.8865216,0,14869727,29,10302
1676675474.8865216,0,14869828,11,16383
1676675474.886717,0,14871054,29,10282
1676675474.886717,0,14871155,11,16383
1676675474.8882189,0,14872383,29,10301
1676675474.8882189,0,14872483,11,16383
1676675474.8901808,0,14873711,29,10314
1676675474.8901808,0,14873812,11,16383
1676675474.891569,0,14875039,29,10294
1676675474.891569,0,14875140,11,16383
1676675474.8931193,0,14876367,29,10299
1676675474.8931193,0,14876468,11,16383
1676675474.893328,0,14877696,29,10286
1676675474.893328,0,14877797,11,16383
1676675474.895233,0,14879024,29,10301
1676675474.895233,0,14879125,11,16383
1676675474.8966215,0,14880352,29,10326
1676675474.8966215,0,14880453,11,16383
1676675474.898162,0,14881681,29,10305
1676675474.898162,0,14881782,11,16383
1676675474.9001296,0,14883008,29,10285
1676675474.9001296,0,14883109,11,16383
1676675474.9003375,0,14884336,29,10303
1676675474.9003375,0,14884442,11,16383
1676675474.901662,0,14885669,29,10280
1676675474.901662,0,14885771,11,16383
1676675474.9032135,0,14886997,29,10298
1676675474.9032135,0,14887099,11,16383
1676675474.9045918,0,14888325,29,10303
1676675474.9045918,0,14888427,11,16383
1676675474.906139,0,14889659,29,10316
1676675474.906139,0,14889761,11,16383
1676675474.908094,0,14890987,29,10294
1676675474.908094,0,14891088,11,16383
1676675474.9082317,0,14892315,29,10334
1676675474.9082317,0,14892416,11,16383
1676675474.909641,0,14893649,29,10327
1676675474.909641,0,14893750,11,16383
1676675474.9111857,0,14894977,29,10300
1676675474.9111857,0,14895078,11,16383
1676675474.9131598,0,14896305,29,10284
1676675474.9131598,0,14896406,11,16383
1676675474.914539,0,14897639,29,10305
1676675474.914539,0,14897740,11,16383
1676675474.9147618,0,14898966,29,10287
1676675474.9147618,0,14899067,11,16383
1676675474.916232,0,14900294,29,10283
1676675474.916232,0,14900395,11,16383
1676675474.9181955,0,14901628,29,10308
1676675474.9181955,0,14901730,11,16383
1676675474.9195857,0,14902957,29,10305
1676675474.9195857,0,14903058,11,16383
1676675474.9211285,0,14904285,29,10314
1676675474.9211285,0,14904386,11,16383
1676675474.9213336,0,14905621,29,10308
1676675474.9213336,0,14905722,11,16383
1676675474.9226696,0,14906949,29,10292
1676675474.9226696,0,14907050,11,16383
1676675474.924222,0,14908277,29,10317
1676675474.924222,0,14908378,11,16383
1676675474.9261734,0,14909605,29,10312
1676675474.9261734,0,14909706,11,16383
1676675474.92756,0,14910933,29,10316
1676675474.92756,0,14911034,11,16383
1676675474.9291034,0,14912262,29,10284
1676675474.9291034,0,14912363,11,16383
1676675474.9293094,0,14913588,29,10295
1676675474.9293094,0,14913690,11,16383
1676675474.9312208,0,14914917,29,10296
1676675474.9312208,0,14915018,11,16383
1676675474.9326115,0,14916245,29,10298
1676675474.9326115,0,14916347,11,16383
1676675474.9341516,0,14917578,29,10287
1676675474.9341516,0,14917679,11,16383
1676675474.9361172,0,14918906,29,10295
1676675474.9361172,0,14919008,11,16383
1676675474.9363272,0,14920235,29,10291
1676675474.9363272,0,14920336,11,16383
1676675474.9376504,0,14921569,29,10308
1676675474.9376504,0,14921670,11,16383
1676675474.939195,0,14922897,29,10298
1676675474.939195,0,14922998,11,16383
1676675474.9405487,0,14924226,29,10328
1676675474.9405487,0,14924327,11,16383
1676675474.9425313,0,14925559,29,10311
1676675474.9425313,0,14925660,11,16383
1676675474.9426525,0,14926886,29,10321
1676675474.9426525,0,14926988,11,16383
1676675474.9441743,0,14928214,29,10293
1676675474.9441743,0,14928315,11,16383
1676675474.9455972,0,14929547,29,10307
1676675474.9455972,0,14929648,11,16383
1676675474.9471343,0,14930875,29,10294
1676675474.9471343,0,14930976,11,16383
1676675474.9491253,0,14932204,29,10306
1676675474.9491253,0,14932305,11,16383
1676675474.9505236,0,14933538,29,10308
1676675474.9505236,0,14933639,11,16383
1676675474.9507406,0,14934865,29,10314
1676675474.9507406,0,14934967,11,16383
1676675474.9522235,0,14936194,29,10252
1676675474.9522235,0,14936296,11,16383
1676675474.95419,0,14937529,29,10302
1676675474.95419,0,14937630,11,16383
1676675474.9555695,0,14938856,29,10312
1676675474.9555695,0,14938957,11,16383
1676675474.9571137,0,14940184,29,10298
1676675474.9571137,0,14940285,11,16383
1676675474.9573112,0,14941518,29,10290
1676675474.9573112,0,14941619,11,16383
1676675474.9592326,0,14942847,29,10316
1676675474.9592326,0,14942948,11,16383
1676675474.9606154,0,14944175,29,10322
1676675474.9606154,0,14944277,11,16383
1676675474.9621618,0,14945510,29,10296
1676675474.9621618,0,14945611,11,16383
1676675474.9641361,0,14946839,29,10295
1676675474.9641361,0,14946940,11,16383
1676675474.9643528,0,14948167,29,10304
1676675474.9643528,0,14948268,11,16383
1676675474.9656625,0,14949494,29,10306
1676675474.9656625,0,14949596,11,16383
1676675474.9672067,0,14950822,29,10313
1676675474.9672067,0,14950923,11,16383
1676675474.968593,0,14952150,29,10312
1676675474.968593,0,14952252,11,16383
1676675474.9701395,0,14953479,29,10306
1676675474.9701395,0,14953580,11,16383
1676675474.9721036,0,14954806,29,10293
1676675474.9721036,0,14954908,11,16383
1676675474.972313,0,14956135,29,10305
1676675474.972313,0,14956236,11,16383
1676675474.9735842,0,14957463,29,10302
1676675474.9735842,0,14957564,11,16383
1676675474.9751608,0,14958791,29,10338
1676675474.9751608,0,14958892,11,16383
1676675474.9765723,0,14960118,29,10319
1676675474.9765723,0,14960220,11,16383
1676675474.9785366,0,14961446,29,10292
1676675474.9785366,0,14961548,11,16383
1676675474.9787533,0,14962775,29,10333
1676675474.9787533,0,14962877,11,16383
1676675474.9802322,0,14964103,29,10273
1676675474.9802322,0,14964204,11,16383
1676675474.981616,0,14965437,29,10314
1676675474.981616,0,14965539,11,16383
1676675474.9831696,0,14966766,29,10297
1676675474.9831696,0,14966867,11,16383
1676675474.985129,0,14968093,29,10308
1676675474.985129,0,14968194,11,16383
1676675474.9853363,0,14969422,29,10294
1676675474.9853363,0,14969529,11,16383
1676675474.986663,0,14970756,29,10307
1676675474.986663,0,14970858,11,16383
1676675474.9882064,0,14972084,29,10301
1676675474.9882064,0,14972185,11,16383
1676675474.990175,0,14973412,29,10311
1676675474.990175,0,14973519,11,16383
1676675474.9915605,0,14974747,29,10308
1676675474.9915605,0,14974848,11,16383
1676675474.9931078,0,14976074,29,10304
1676675474.9931078,0,14976175,11,16383
1676675474.9933264,0,14977403,29,10271
1676675474.9933264,0,14977510,11,16383
1676675474.9952195,0,14978738,29,10296
1676675474.9952195,0,14978839,11,16383
1676675474.9966059,0,14980065,29,10300
1676675474.9966059,0,14980167,11,16383
1676675474.998151,0,14981393,29,10306
1676675474.998151,0,14981494,11,16383
1676675475.0001173,0,14982722,29,10338
1676675475.0001173,0,14982823,11,16383
1676675475.0003242,0,14984050,29,10310
1676675475.0003242,0,14984151,11,16383
1676675475.0016544,0,14985377,29,10301
1676675475.0016544,0,14985478,11,16383
1676675475.0032206,0,14986706,29,10305
1676675475.0032206,0,14986807,11,16383
1676675475.004584,0,14988034,29,10276
1676675475.004584,0,14988136,11,16383
1676675475.0065496,0,14989362,29,10303
1676675475.0065496,0,14989463,11,16383
1676675475.006777,0,14990691,29,10317
1676675475.006777,0,14990792,11,16383
1676675475.0082426,0,14992019,29,10326
1676675475.0082426,0,14992120,11,16383
1676675475.0096273,0,14993347,29,10296
1676675475.0096273,0,14993448,11,16383
1676675475.0111752,0,14994676,29,10289
1676675475.0111752,0,14994778,11,16383
1676675475.0125608,0,14996004,29,10308
1676675475.0125608,0,14996105,11,16383
1676675475.0145292,0,14997332,29,10295
1676675475.0145292,0,14997439,11,16383
1676675475.0147588,0,14998668,29,10310
1676675475.0147588,0,14998769,11,16383
1676675475.016223,0,14999996,29,10310
1676675475.016223,0,15000097,11,16383
1676675475.017605,0,15001324,29,10274
1676675475.017605,0,15001425,11,16383
1676675475.0191548,0,15002658,29,10302
1676675475.0191548,0,15002759,11,16383
1676675475.0211177,0,15003986,29,10319
1676675475.0211177,0,15004087,11,16383
1676675475.0213232,0,15005314,29,10295
1676675475.0213232,0,15005415,11,16383
1676675475.022651,0,15006649,29,10324
1676675475.022651,0,15006750,11,16383
1676675475.0241513,0,15007977,29,10296
1676675475.0241513,0,15008078,11,16383
1676675475.0261638,0,15009305,29,10288
1676675475.0261638,0,15009406,11,16383
1676675475.02755,0,15010639,29,10300
1676675475.02755,0,15010741,11,16383
1676675475.0277588,0,15011968,29,10317
1676675475.0277588,0,15012069,11,16383
1676675475.0292423,0,15013296,29,10304
1676675475.0292423,0,15013397,11,16383
1676675475.0312076,0,15014630,29,10299
1676675475.0312076,0,15014731,11,16383
1676675475.0325954,0,15015959,29,10284
1676675475.0325954,0,15016060,11,16383
1676675475.0341463,0,15017287,29,10328
1676675475.0341463,0,15017388,11,16383
1676675475.036105,0,15018621,29,10311
1676675475.036105,0,15018722,11,16383
1676675475.0363169,0,15019949,29,10287
1676675475.0363169,0,15020050,11,16383
1676675475.0376396,0,15021277,29,10306
1676675475.0376396,0,15021378,11,16383
1676675475.0391862,0,15022604,29,10318
1676675475.0391862,0,15022705,11,16383
1676675475.0405755,0,15023932,29,10304
1676675475.0405755,0,15024033,11,16383
1676675475.0425372,0,15025261,29,10292
1676675475.0425372,0,15025362,11,16383
1676675475.0427523,0,15026590,29,10313
1676675475.0427523,0,15026691,11,16383
1676675475.0442357,0,15027917,29,10315
1676675475.0442357,0,15028018,11,16383
1676675475.0456166,0,15029245,29,10276
1676675475.0456166,0,15029347,11,16383
1676675475.0471692,0,15030577,29,10311
1676675475.0471692,0,15030678,11,16383
1676675475.0491304,0,15031905,29,10295
1676675475.0491304,0,15032006,11,16383
1676675475.0493379,0,15033233,29,10300
1676675475.0493379,0,15033335,11,16383
1676675475.0506635,0,15034568,29,10296
1676675475.0506635,0,15034669,11,16383
1676675475.0522063,0,15035896,29,10291
1676675475.0522063,0,15035997,11,16383
1676675475.0541813,0,15037223,29,10309
1676675475.0541813,0,15037325,11,16383
1676675475.0555649,0,15038558,29,10274
1676675475.0555649,0,15038659,11,16383
1676675475.0570955,0,15039886,29,10324
1676675475.0570955,0,15039987,11,16383
1676675475.0572128,0,15041214,29,10294
1676675475.0572128,0,15041315,11,16383
1676675475.0586388,0,15042548,29,10318
1676675475.0586388,0,15042649,11,16383
1676675475.0601852,0,15043875,29,10294
1676675475.0601852,0,15043976,11,16383
1676675475.0621524,0,15045202,29,10319
1676675475.0621524,0,15045304,11,16383
1676675475.063538,0,15046537,29,10304
1676675475.063538,0,15046638,11,16383
1676675475.063753,0,15047864,29,10300
1676675475.063753,0,15047966,11,16383
1676675475.065231,0,15049192,29,10289
1676675475.065231,0,15049294,11,16383
1676675475.0671964,0,15050526,29,10319
1676675475.0671964,0,15050628,11,16383
1676675475.068583,0,15051854,29,10295
1676675475.068583,0,15051955,11,16383
1676675475.0701284,0,15053181,29,10304
1676675475.0701284,0,15053282,11,16383
1676675475.070335,0,15054516,29,10233
1676675475.070335,0,15054617,11,16383
1676675475.0722437,0,15055844,29,10306
1676675475.0722437,0,15055945,11,16383
1676675475.0736277,0,15057173,29,10276
1676675475.0736277,0,15057274,11,16383
1676675475.07518,0,15058501,29,10297
1676675475.07518,0,15058603,11,16383
1676675475.0765576,0,15059829,29,10296
1676675475.0765576,0,15059931,11,16383
1676675475.0785222,0,15061158,29,10310
1676675475.0785222,0,15061260,11,16383
1676675475.0787184,0,15062487,29,10310
1676675475.0787184,0,15062588,11,16383
1676675475.0802205,0,15063815,29,10271
1676675475.0802205,0,15063917,11,16383
1676675475.0816057,0,15065144,29,10300
1676675475.0816057,0,15065245,11,16383
1676675475.0831544,0,15066472,29,10302
1676675475.0831544,0,15066574,11,16383
1676675475.085124,0,15067801,29,10304
1676675475.085124,0,15067902,11,16383
1676675475.0853407,0,15069128,29,10300
1676675475.0853407,0,15069229,11,16383
1676675475.086655,0,15070456,29,10245
1676675475.086655,0,15070558,11,16383
1676675475.0881965,0,15071784,29,10290
1676675475.0881965,0,15071885,11,16383
1676675475.0901659,0,15073112,29,10301
1676675475.0901659,0,15073213,11,16383
1676675475.091551,0,15074441,29,10307
1676675475.091551,0,15074542,11,16383
1676675475.0917606,0,15075768,29,10300
1676675475.0917606,0,15075870,11,16383
1676675475.093243,0,15077096,29,10300
1676675475.093243,0,15077197,11,16383
1676675475.0952158,0,15078424,29,10290
1676675475.0952158,0,15078531,11,16383
1676675475.096598,0,15079758,29,10290
1676675475.096598,0,15079860,11,16383
1676675475.0981398,0,15081086,29,10305
1676675475.0981398,0,15081187,11,16383
1676675475.0995243,0,15082415,29,10304
1676675475.0995243,0,15082522,11,16383
1676675475.0997353,0,15083749,29,10278
1676675475.0997353,0,15083850,11,16383
1676675475.1016393,0,15085077,29,10304
1676675475.1016393,0,15085178,11,16383
1676675475.103187,0,15086405,29,10300
1676675475.103187,0,15086512,11,16383
1676675475.1045783,0,15087740,29,10298
1676675475.1045783,0,15087841,11,16383
1676675475.1061168,0,15089067,29,10295
1676675475.1061168,0,15089168,11,16383
1676675475.1063251,0,15090395,29,10321
1676675475.1063251,0,15090496,11,16383
1676675475.1082344,0,15091723,29,10303
1676675475.1082344,0,15091825,11,16383
1676675475.109617,0,15093051,29,10309
1676675475.109617,0,15093152,11,16383
1676675475.1111631,0,15094378,29,10317
1676675475.1111631,0,15094479,11,16383
1676675475.1131287,0,15095707,29,10318
1676675475.1131287,0,15095808,11,16383
1676675475.1133356,0,15097036,29,10356
1676675475.1133356,0,15097137,11,16383
1676675475.1146672,0,15098363,29,10308
1676675475.1146672,0,15098464,11,16383
1676675475.1162095,0,15099692,29,10322
1676675475.1162095,0,15099793,11,16383
1676675475.1175933,0,15101020,29,10390
1676675475.1175933,0,15101121,11,16383
1676675475.119143,0,15102348,29,10306
1676675475.119143,0,15102449,11,16383
1676675475.1211042,0,15103677,29,10313
1676675475.1211042,0,15103778,11,16383
1676675475.1213121,0,15105005,29,10369
1676675475.1213121,0,15105106,11,16383
1676675475.122641,0,15106332,29,10302
1676675475.122641,0,15106439,11,16383
1676675475.1241407,0,15107667,29,10305
1676675475.1241407,0,15107768,11,16383
1676675475.1261392,0,15108995,29,10457
1676675475.1261392,0,15109096,11,16383
1676675475.1275294,0,15110323,29,10285
1676675475.1275294,0,15110424,11,16383
1676675475.127689,0,15111656,29,10305
1676675475.127689,0,15111757,11,16383
1676675475.1292295,0,15112984,29,10278
1676675475.1292295,0,15113085,11,16383
1676675475.1311984,0,15114312,29,10318
1676675475.1311984,0,15114413,11,16383
1676675475.1325843,0,15115646,29,10291
1676675475.1325843,0,15115747,11,16383
1676675475.1341283,0,15116974,29,10306
1676675475.1341283,0,15117075,11,16383
1676675475.1343312,0,15118302,29,10330
1676675475.1343312,0,15118403,11,16383
1676675475.13625,0,15119637,29,10318
1676675475.13625,0,15119738,11,16383
1676675475.1376278,0,15120965,29,10278
1676675475.1376278,0,15121066,11,16383
1676675475.139186,0,15122292,29,10334
1676675475.139186,0,15122393,11,16383
1676675475.1405723,0,15123626,29,10278
1676675475.1405723,0,15123727,11,16383
1676675475.1425302,0,15124955,29,10290
1676675475.1425302,0,15125056,11,16383
1676675475.1427646,0,15126282,29,10302
1676675475.1427646,0,15126383,11,16383
1676675475.1442337,0,15127618,29,10302
1676675475.1442337,0,15127719,11,16383
1676675475.1456172,0,15128946,29,10301
1676675475.1456172,0,15129047,11,16383
1676675475.1471612,0,15130274,29,10327
1676675475.1471612,0,15130375,11,16383
1676675475.1491241,0,15131602,29,10320
1676675475.1491241,0,15131703,11,16383
1676675475.1493437,0,15132930,29,10261
1676675475.1493437,0,15133031,11,16383
1676675475.1506567,0,15134258,29,10302
1676675475.1506567,0,15134360,11,16383
1676675475.1522017,0,15135587,29,10291
1676675475.1522017,0,15135688,11,16383
1676675475.153588,0,15136915,29,10314
1676675475.153588,0,15137017,11,16383
1676675475.1555583,0,15138244,29,10305
1676675475.1555583,0,15138345,11,16383
1676675475.1557765,0,15139578,29,10304
1676675475.1557765,0,15139679,11,16383
1676675475.1571765,0,15140906,29,10292
1676675475.1571765,0,15141007,11,16383
1676675475.1586347,0,15142235,29,10294
1676675475.1586347,0,15142336,11,16383
1676675475.1601808,0,15143568,29,10291
1676675475.1601808,0,15143669,11,16383
1676675475.162147,0,15144896,29,10271
1676675475.162147,0,15144998,11,16383
1676675475.1635282,0,15146224,29,10307
1676675475.1635282,0,15146325,11,16383
1676675475.163752,0,15147558,29,10320
1676675475.163752,0,15147659,11,16383
1676675475.1652272,0,15148885,29,10318
1676675475.1652272,0,15148987,11,16383
1676675475.1671937,0,15150213,29,10301
1676675475.1671937,0,15150314,11,16383
1676675475.1685822,0,15151547,29,10311
1676675475.1685822,0,15151648,11,16383
1676675475.1701236,0,15152875,29,10281
1676675475.1701236,0,15152976,11,16383
1676675475.1703382,0,15154203,29,10299
1676675475.1703382,0,15154304,11,16383
1676675475.1722426,0,15155536,29,10300
1676675475.1722426,0,15155638,11,16383
1676675475.173596,0,15156865,29,10288
1676675475.173596,0,15156967,11,16383
1676675475.1752038,0,15158193,29,10318
1676675475.1752038,0,15158294,11,16383
1676675475.1771362,0,15159527,29,10296
1676675475.1771362,0,15159628,11,16383
1676675475.1773536,0,15160856,29,10326
1676675475.1773536,0,15160957,11,16383
1676675475.1786704,0,15162184,29,10293
1676675475.1786704,0,15162285,11,16383
1676675475.180215,0,15163518,29,10212
1676675475.180215,0,15163619,11,16383
1676675475.181601,0,15164846,29,10293
1676675475.181601,0,15164947,11,16383
1676675475.183147,0,15166174,29,10306
1676675475.183147,0,15166275,11,16383
1676675475.185108,0,15167508,29,10304
1676675475.185108,0,15167610,11,16383
1676675475.1854167,0,15168837,29,10298
1676675475.1854167,0,15168938,11,16383
1676675475.1866474,0,15170166,29,10279
1676675475.1866474,0,15170267,11,16383
1676675475.1881926,0,15171494,29,10295
1676675475.1881926,0,15171595,11,16383
1676675475.1901581,0,15172822,29,10315
1676675475.1901581,0,15172923,11,16383
1676675475.1915467,0,15174150,29,10288
1676675475.1915467,0,15174252,11,16383
1676675475.1917667,0,15175479,29,10309
1676675475.1917667,0,15175580,11,16383
1676675475.1932385,0,15176807,29,10306
1676675475.1932385,0,15176908,11,16383
1676675475.1946242,0,15178136,29,10300
1676675475.1946242,0,15178237,11,16383
1676675475.1961756,0,15179464,29,10312
1676675475.1961756,0,15179565,11,16383
1676675475.1981363,0,15180791,29,10311
1676675475.1981363,0,15180893,11,16383
1676675475.1983554,0,15182119,29,10269
1676675475.1983554,0,15182220,11,16383
1676675475.1996715,0,15183447,29,10296
1676675475.1996715,0,15183549,11,16383
1676675475.2012167,0,15184775,29,10341
1676675475.2012167,0,15184876,11,16383
1676675475.2031796,0,15186103,29,10301
1676675475.2031796,0,15186204,11,16383
1676675475.2045667,0,15187437,29,10305
1676675475.2045667,0,15187539,11,16383
1676675475.2061143,0,15188766,29,10289
1676675475.2061143,0,15188867,11,16383
1676675475.206339,0,15190093,29,10308
1676675475.206339,0,15190194,11,16383
1676675475.2081656,0,15191422,29,10304
1676675475.2081656,0,15191529,11,16383
1676675475.2096143,0,15192756,29,10290
1676675475.2096143,0,15192857,11,16383
1676675475.2111626,0,15194084,29,10288
1676675475.2111626,0,15194185,11,16383
1676675475.2131238,0,15195412,29,10336
1676675475.2131238,0,15195519,11,16383
1676675475.2133417,0,15196746,29,10323
1676675475.2133417,0,15196848,11,16383
1676675475.214661,0,15198074,29,10294
1676675475.214661,0,15198175,11,16383
1676675475.2162075,0,15199402,29,10312
1676675475.2162075,0,15199509,11,16383
1676675475.2175927,0,15200736,29,10300
1676675475.2175927,0,15200838,11,16383
1676675475.21956,0,15202064,29,10307
1676675475.21956,0,15202165,11,16383
1676675475.2197819,0,15203392,29,10271
1676675475.2197819,0,15203492,11,16383
1676675475.22125,0,15204720,29,10300
1676675475.22125,0,15204822,11,16383
1676675475.222635,0,15206049,29,10307
1676675475.222635,0,15206150,11,16383
1676675475.22418,0,15207376,29,10301
1676675475.22418,0,15207477,11,16383
1676675475.2261498,0,15208704,29,10312
1676675475.2261498,0,15208806,11,16383
1676675475.2275293,0,15210032,29,10317
1676675475.2275293,0,15210133,11,16383
1676675475.2277558,0,15211360,29,10304
1676675475.2277558,0,15211461,11,16383
1676675475.2292285,0,15212689,29,10289
1676675475.2292285,0,15212790,11,16383
1676675475.231196,0,15214017,29,10301
1676675475.231196,0,15214118,11,16383
1676675475.2325788,0,15215345,29,10296
1676675475.2325788,0,15215446,11,16383
1676675475.234124,0,15216675,29,10273
1676675475.234124,0,15216776,11,16383
1676675475.2343414,0,15218003,29,10297
1676675475.2343414,0,15218104,11,16383
1676675475.2356598,0,15219331,29,10292
1676675475.2356598,0,15219438,11,16383
1676675475.23721,0,15220664,29,10296
1676675475.23721,0,15220765,11,16383
1676675475.2391708,0,15221993,29,10301
1676675475.2391708,0,15222094,11,16383
1676675475.2405338,0,15223321,29,10280
1676675475.2405338,0,15223422,11,16383
1676675475.240656,0,15224655,29,10303
1676675475.240656,0,15224756,11,16383
1676675475.2422504,0,15225983,29,10303
1676675475.2422504,0,15226084,11,16383
1676675475.2442145,0,15227311,29,10310
1676675475.2442145,0,15227413,11,16383
1676675475.245602,0,15228646,29,10280
1676675475.245602,0,15228747,11,16383
1676675475.2471457,0,15229974,29,10300
1676675475.2471457,0,15230075,11,16383
1676675475.2491016,0,15231302,29,10287
1676675475.2491016,0,15231404,11,16383
1676675475.2493033,0,15232637,29,10295
1676675475.2493033,0,15232738,11,16383
1676675475.250636,0,15233965,29,10290
1676675475.250636,0,15234066,11,16383
1676675475.252183,0,15235293,29,10275
1676675475.252183,0,15235395,11,16383
1676675475.253568,0,15236628,29,10358
1676675475.253568,0,15236729,11,16383
1676675475.2555323,0,15237957,29,10306
1676675475.2555323,0,15238057,11,16383
1676675475.2557335,0,15239285,29,10304
1676675475.2557335,0,15239386,11,16383
1676675475.2572324,0,15240619,29,10287
1676675475.2572324,0,15240720,11,16383
1676675475.2586102,0,15241947,29,10301
1676675475.2586102,0,15242048,11,16383
1676675475.2601583,0,15243275,29,10304
1676675475.2601583,0,15243377,11,16383
1676675475.2621255,0,15244603,29,10264
1676675475.2621255,0,15244704,11,16383
1676675475.262323,0,15245931,29,10298
1676675475.262323,0,15246032,11,16383
1676675475.2636716,0,15247260,29,10295
1676675475.2636716,0,15247361,11,16383
1676675475.2652154,0,15248587,29,10294
1676675475.2652154,0,15248688,11,16383
1676675475.2671847,0,15249916,29,10325
1676675475.2671847,0,15250017,11,16383
1676675475.2685697,0,15251243,29,10302
1676675475.2685697,0,15251345,11,16383
1676675475.270108,0,15252578,29,10307
1676675475.270108,0,15252679,11,16383
1676675475.270328,0,15253906,29,10306
1676675475.270328,0,15254007,11,16383
1676675475.2722328,0,15255235,29,10310
1676675475.2722328,0,15255336,11,16383
1676675475.2736144,0,15256569,29,10315
1676675475.2736144,0,15256670,11,16383
1676675475.2751598,0,15257897,29,10247
1676675475.2751598,0,15257998,11,16383
1676675475.2771282,0,15259225,29,10312
1676675475.2771282,0,15259326,11,16383
1676675475.2773519,0,15260559,29,10306
1676675475.2773519,0,15260660,11,16383
1676675475.2786596,0,15261888,29,10310
1676675475.2786596,0,15261989,11,16383
1676675475.2802043,0,15263215,29,10315
1676675475.2802043,0,15263316,11,16383
1676675475.2815905,0,15264549,29,10291
1676675475.2815905,0,15264650,11,16383
1676675475.2835622,0,15265877,29,10308
1676675475.2835622,0,15265979,11,16383
1676675475.2837863,0,15267205,29,10293
1676675475.2837863,0,15267306,11,16383
1676675475.28525,0,15268540,29,10275
1676675475.28525,0,15268641,11,16383
1676675475.2866411,0,15269867,29,10334
1676675475.2866411,0,15269968,11,16383
1676675475.288185,0,15271195,29,10295
1676675475.288185,0,15271296,11,16383
1676675475.2895675,0,15272529,29,10306
1676675475.2895675,0,15272630,11,16383
1676675475.2915282,0,15273857,29,10305
1676675475.2915282,0,15273958,11,16383
1676675475.2917583,0,15275185,29,10297
1676675475.2917583,0,15275286,11,16383
1676675475.293227,0,15276519,29,10303
1676675475.293227,0,15276621,11,16383
1676675475.2946112,0,15277847,29,10080
1676675475.2946112,0,15277948,11,16383
1676675475.296159,0,15279175,29,10296
1676675475.296159,0,15279277,11,16383
1676675475.2981224,0,15280510,29,10312
1676675475.2981224,0,15280611,11,16383
1676675475.2983353,0,15281838,29,10318
1676675475.2983353,0,15281939,11,16383
1676675475.2996607,0,15283166,29,10298
1676675475.2996607,0,15283267,11,16383
1676675475.3012025,0,15284495,29,10320
1676675475.3012025,0,15284596,11,16383
1676675475.30317,0,15285823,29,10276
1676675475.30317,0,15285924,11,16383
1676675475.3045552,0,15287152,29,10298
1676675475.3045552,0,15287253,11,16383
1676675475.3047733,0,15288479,29,10300
1676675475.3047733,0,15288580,11,16383
1676675475.30625,0,15289808,29,10307
1676675475.30625,0,15289909,11,16383
1676675475.308183,0,15291137,29,10312
1676675475.308183,0,15291238,11,16383
1676675475.3095925,0,15292465,29,10291
1676675475.3095925,0,15292566,11,16383
1676675475.3111372,0,15293793,29,10291
1676675475.3111372,0,15293894,11,16383
1676675475.3131013,0,15295121,29,10188
1676675475.3131013,0,15295222,11,16383
1676675475.313313,0,15296449,29,10302
1676675475.313313,0,15296550,11,16383
1676675475.3146358,0,15297777,29,10302
1676675475.3146358,0,15297878,11,16383
1676675475.3161912,0,15299105,29,10288
1676675475.3161912,0,15299206,11,16383
1676675475.3175762,0,15300439,29,10304
1676675475.3175762,0,15300540,11,16383
1676675475.3195343,0,15301767,29,10319
1676675475.3195343,0,15301868,11,16383
1676675475.319739,0,15303095,29,10256
1676675475.319739,0,15303196,11,16383
1676675475.3212302,0,15304424,29,10301
1676675475.3212302,0,15304531,11,16383
1676675475.3226147,0,15305759,29,10298
1676675475.3226147,0,15305860,11,16383
