UTC datetime,Fri Feb 17 22:29:08 2023
UTC timestamp,1676672948.463738
`---`,,
{
  "program_name": "Teaching Example",
  "data_file_prefix": "../analysis_code/teaching_example/example_",
  "delay_on_empty": 0.01,
  "device_list": [
    {
      "port": "/dev/ttyUSB0",
      "device_name": "Artemis ATP",
      "baudrate": 230400,
      "ignore_first_lines": 10,
      "check_port_exists": false,
      "collection_mode": "indefinite",
      "collection_duration": 10,
      "collection_count": null,
      "delay_on_empty": 0.01,
      "max_voltage": 2,
      "bit_resolution": 14,
      "channel_list": [
        {
          "channel_name": "Thermistor",
          "pin_id": 29,
          "pin_delay": 500,
          "sensor_type": "thermistor",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "03"
        },
        {
          "channel_name": "Ungrounded",
          "pin_id": 11,
          "pin_delay": 500,
          "sensor_type": "voltage",
          "ref_resistance": 10000,
          "ref_voltage": 3.3,
          "sensor_id": "Unknown"
        }
      ]
    }
  ]
}
`---`,,
COMPTIME,DEVID,TIME,CH,ADC
1676672968.9825113,0,20219634,29,14245
1676672968.9825113,0,20219735,11,16383
1676672968.9845,0,20221048,29,14250
1676672968.9845,0,20221149,11,16383
1676672968.9859087,0,20222462,29,14253
1676672968.9859087,0,20222563,11,16383
1676672968.9860382,0,20223877,29,14252
1676672968.9860382,0,20223978,11,16383
1676672968.9875538,0,20225291,29,14256
1676672968.9875538,0,20225392,11,16383
1676672968.9895434,0,20226711,29,14229
1676672968.9895434,0,20226813,11,16383
1676672968.9909542,0,20228126,29,14238
1676672968.9909542,0,20228227,11,16383
1676672968.9925218,0,20229546,29,14235
1676672968.9925218,0,20229647,11,16383
1676672968.9939325,0,20230959,29,14218
1676672968.9939325,0,20231060,11,16383
1676672968.9955084,0,20232374,29,14260
1676672968.9955084,0,20232475,11,16383
1676672968.997489,0,20233790,29,14254
1676672968.997489,0,20233891,11,16383
1676672968.9976196,0,20235204,29,14121
1676672968.9976196,0,20235305,11,16383
1676672968.9989748,0,20236619,29,14251
1676672968.9989748,0,20236720,11,16383
1676672969.0005443,0,20238034,29,14248
1676672969.0005443,0,20238135,11,16383
1676672969.0019546,0,20239447,29,14232
1676672969.0019546,0,20239549,11,16383
1676672969.003524,0,20240862,29,14256
1676672969.003524,0,20240963,11,16383
1676672969.0055113,0,20242276,29,14246
1676672969.0055113,0,20242378,11,16383
1676672969.0069292,0,20243691,29,14257
1676672969.0069292,0,20243792,11,16383
1676672969.008489,0,20245105,29,14243
1676672969.008489,0,20245206,11,16383
1676672969.0086184,0,20246525,29,14246
1676672969.0086184,0,20246627,11,16383
1676672969.0105548,0,20247941,29,14250
1676672969.0105548,0,20248042,11,16383
1676672969.0119653,0,20249356,29,14245
1676672969.0119653,0,20249457,11,16383
1676672969.0135336,0,20250771,29,14240
1676672969.0135336,0,20250872,11,16383
1676672969.014943,0,20252185,29,13698
1676672969.014943,0,20252286,11,16383
1676672969.0165112,0,20253599,29,14246
1676672969.0165112,0,20253700,11,16383
1676672969.018508,0,20255014,29,14249
1676672969.018508,0,20255115,11,16383
1676672969.0199094,0,20256429,29,14249
1676672969.0199094,0,20256536,11,16383
1676672969.02004,0,20257850,29,14252
1676672969.02004,0,20257951,11,16383
1676672969.0215535,0,20259264,29,14252
1676672969.0215535,0,20259366,11,16383
1676672969.023545,0,20260679,29,14249
1676672969.023545,0,20260780,11,16383
1676672969.0249531,0,20262093,29,14246
1676672969.0249531,0,20262194,11,16383
1676672969.0265217,0,20263512,29,14240
1676672969.0265217,0,20263614,11,16383
1676672969.0279322,0,20264928,29,14252
1676672969.0279322,0,20265029,11,16383
1676672969.029509,0,20266342,29,14239
1676672969.029509,0,20266443,11,16383
1676672969.0314894,0,20267758,29,14252
1676672969.0314894,0,20267859,11,16383
1676672969.0316203,0,20269172,29,14256
1676672969.0316203,0,20269274,11,16383
1676672969.0329738,0,20270587,29,14246
1676672969.0329738,0,20270688,11,16383
1676672969.0345433,0,20272001,29,14226
1676672969.0345433,0,20272102,11,16383
1676672969.0359538,0,20273416,29,14246
1676672969.0359538,0,20273523,11,16383
1676672969.0375345,0,20274836,29,14244
1676672969.0375345,0,20274938,11,16383
1676672969.0395133,0,20276251,29,14242
1676672969.0395133,0,20276352,11,16383
1676672969.0409296,0,20277665,29,14244
1676672969.0409296,0,20277766,11,16383
1676672969.0424886,0,20279081,29,14242
1676672969.0424886,0,20279182,11,16383
1676672969.0426176,0,20280494,29,14246
1676672969.0426176,0,20280595,11,16383
1676672969.0445566,0,20281908,29,14248
1676672969.0445566,0,20282009,11,16383
1676672969.0459638,0,20283322,29,14257
1676672969.0459638,0,20283423,11,16383
1676672969.047534,0,20284743,29,14232
1676672969.047534,0,20284844,11,16383
1676672969.0489604,0,20286158,29,14242
1676672969.0489604,0,20286260,11,16383
1676672969.0505116,0,20287576,29,14243
1676672969.0505116,0,20287677,11,16383
1676672969.0525084,0,20288991,29,14260
1676672969.0525084,0,20289092,11,16383
1676672969.0539095,0,20290406,29,14250
1676672969.0539095,0,20290513,11,16383
1676672969.054039,0,20291827,29,14254
1676672969.054039,0,20291929,11,16383
1676672969.0555549,0,20293242,29,14246
1676672969.0555549,0,20293343,11,16383
1676672969.057567,0,20294657,29,14244
1676672969.057567,0,20294758,11,16383
1676672969.058955,0,20296073,29,14245
1676672969.058955,0,20296174,11,16383
1676672969.0605226,0,20297486,29,14257
1676672969.0605226,0,20297587,11,16383
1676672969.0619454,0,20298902,29,14249
1676672969.0619454,0,20299003,11,16383
1676672969.0635,0,20300317,29,14260
1676672969.0635,0,20300418,11,16383
1676672969.0654936,0,20301738,29,14255
1676672969.0654936,0,20301839,11,16383
1676672969.065669,0,20303152,29,14244
1676672969.065669,0,20303254,11,16383
1676672969.066974,0,20304573,29,14261
1676672969.066974,0,20304674,11,16383
1676672969.0685437,0,20305989,29,14236
1676672969.0685437,0,20306090,11,16383
1676672969.070555,0,20307403,29,14244
1676672969.070555,0,20307510,11,16383
1676672969.0719442,0,20308825,29,14250
1676672969.0719442,0,20308926,11,16383
1676672969.0735118,0,20310239,29,14254
1676672969.0735118,0,20310340,11,16383
1676672969.07493,0,20311654,29,14251
1676672969.07493,0,20311755,11,16383
1676672969.076913,0,20313069,29,14233
1676672969.076913,0,20313171,11,16383
1676672969.0770876,0,20314484,29,14248
1676672969.0770876,0,20314586,11,16383
1676672969.0785549,0,20315901,29,14259
1676672969.0785549,0,20316002,11,16383
1676672969.0799892,0,20317316,29,14242
1676672969.0799892,0,20317417,11,16383
1676672969.0815334,0,20318737,29,14247
1676672969.0815334,0,20318838,11,16383
1676672969.0829597,0,20320152,29,14251
1676672969.0829597,0,20320253,11,16383
1676672969.0845127,0,20321572,29,14245
1676672969.0845127,0,20321673,11,16383
1676672969.0865068,0,20322987,29,14246
1676672969.0865068,0,20323088,11,16383
1676672969.0879157,0,20324402,29,14242
1676672969.0879157,0,20324509,11,16383
1676672969.0880935,0,20325823,29,14245
1676672969.0880935,0,20325924,11,16383
1676672969.0895545,0,20327238,29,14267
1676672969.0895545,0,20327339,11,16383
1676672969.0915704,0,20328653,29,14250
1676672969.0915704,0,20328754,11,16383
1676672969.0929744,0,20330067,29,14177
1676672969.0929744,0,20330168,11,16383
1676672969.094523,0,20331482,29,14242
1676672969.094523,0,20331584,11,16383
1676672969.0959466,0,20332898,29,14255
1676672969.0959466,0,20332999,11,16383
1676672969.0974991,0,20334312,29,14231
1676672969.0974991,0,20334413,11,16383
1676672969.0994933,0,20335733,29,14245
1676672969.0994933,0,20335834,11,16383
1676672969.0996702,0,20337148,29,14243
1676672969.0996702,0,20337249,11,16383
1676672969.1009817,0,20338568,29,14250
1676672969.1009817,0,20338669,11,16383
1676672969.1025436,0,20339982,29,14250
1676672969.1025436,0,20340083,11,16383
1676672969.1045554,0,20341398,29,14234
1676672969.1045554,0,20341499,11,16383
1676672969.10596,0,20342813,29,14249
1676672969.10596,0,20342914,11,16383
1676672969.1075118,0,20344228,29,14250
1676672969.1075118,0,20344329,11,16383
1676672969.1089294,0,20345642,29,14248
1676672969.1089294,0,20345743,11,16383
1676672969.1109135,0,20347057,29,14299
1676672969.1109135,0,20347158,11,16383
1676672969.11109,0,20348471,29,14151
1676672969.11109,0,20348572,11,16383
1676672969.1125546,0,20349887,29,14258
1676672969.1125546,0,20349988,11,16383
1676672969.113988,0,20351301,29,14247
1676672969.113988,0,20351402,11,16383
1676672969.1155334,0,20352722,29,14233
1676672969.1155334,0,20352823,11,16383
1676672969.1175385,0,20354136,29,14248
1676672969.1175385,0,20354238,11,16383
1676672969.1189475,0,20355558,29,14224
1676672969.1189475,0,20355659,11,16383
1676672969.1204996,0,20356972,29,14252
1676672969.1204996,0,20357074,11,16383
1676672969.1219146,0,20358386,29,14268
1676672969.1219146,0,20358487,11,16383
1676672969.122089,0,20359802,29,14246
1676672969.122089,0,20359903,11,16383
1676672969.123567,0,20361217,29,14257
1676672969.123567,0,20361319,11,16383
1676672969.1255672,0,20362632,29,14247
1676672969.1255672,0,20362733,11,16383
1676672969.1269734,0,20364047,29,14257
1676672969.1269734,0,20364148,11,16383
1676672969.1285238,0,20365461,29,14246
1676672969.1285238,0,20365562,11,16383
1676672969.1299455,0,20366876,29,14242
1676672969.1299455,0,20366977,11,16383
1676672969.131499,0,20368290,29,14268
1676672969.131499,0,20368391,11,16383
1676672969.133494,0,20369711,29,14259
1676672969.133494,0,20369812,11,16383
1676672969.133668,0,20371126,29,14237
1676672969.133668,0,20371227,11,16383
1676672969.1350021,0,20372547,29,14254
1676672969.1350021,0,20372648,11,16383
1676672969.1365438,0,20373962,29,14246
1676672969.1365438,0,20374063,11,16383
1676672969.1385546,0,20375377,29,14257
1676672969.1385546,0,20375478,11,16383
1676672969.1399622,0,20376792,29,14245
1676672969.1399622,0,20376893,11,16383
1676672969.1415124,0,20378206,29,14272
1676672969.1415124,0,20378307,11,16383
1676672969.1429293,0,20379621,29,14245
1676672969.1429293,0,20379722,11,16383
1676672969.144911,0,20381036,29,14250
1676672969.144911,0,20381137,11,16383
1676672969.145087,0,20382450,29,14248
1676672969.145087,0,20382551,11,16383
1676672969.146555,0,20383865,29,14244
1676672969.146555,0,20383966,11,16383
1676672969.1479857,0,20385279,29,14248
1676672969.1479857,0,20385380,11,16383
1676672969.1495337,0,20386693,29,14240
1676672969.1495337,0,20386794,11,16383
1676672969.1515417,0,20388107,29,14243
1676672969.1515417,0,20388208,11,16383
1676672969.152937,0,20389527,29,14249
1676672969.152937,0,20389628,11,16383
1676672969.1545014,0,20390942,29,14274
1676672969.1545014,0,20391043,11,16383
1676672969.1564944,0,20392356,29,14252
1676672969.1564944,0,20392457,11,16383
1676672969.1566725,0,20393771,29,14255
1676672969.1566725,0,20393872,11,16383
1676672969.157993,0,20395185,29,14246
1676672969.157993,0,20395286,11,16383
1676672969.1595438,0,20396600,29,14245
1676672969.1595438,0,20396701,11,16383
1676672969.1609614,0,20398014,29,14243
1676672969.1609614,0,20398115,11,16383
1676672969.1625228,0,20399429,29,14254
1676672969.1625228,0,20399536,11,16383
1676672969.163947,0,20400850,29,14243
1676672969.163947,0,20400951,11,16383
1676672969.1654997,0,20402264,29,14245
1676672969.1654997,0,20402366,11,16383
1676672969.1674936,0,20403678,29,14236
1676672969.1674936,0,20403780,11,16383
1676672969.1676712,0,20405092,29,14250
1676672969.1676712,0,20405193,11,16383
1676672969.1689842,0,20406513,29,14243
1676672969.1689842,0,20406615,11,16383
1676672969.170543,0,20407929,29,14246
1676672969.170543,0,20408030,11,16383
1676672969.172554,0,20409345,29,14246
1676672969.172554,0,20409446,11,16383
1676672969.1739442,0,20410760,29,14244
1676672969.1739442,0,20410861,11,16383
1676672969.1755123,0,20412175,29,14242
1676672969.1755123,0,20412276,11,16383
1676672969.1769288,0,20413590,29,14256
1676672969.1769288,0,20413691,11,16383
1676672969.1789098,0,20415004,29,14240
1676672969.1789098,0,20415105,11,16383
1676672969.1790679,0,20416418,29,14236
1676672969.1790679,0,20416525,11,16383
1676672969.1805558,0,20417839,29,14258
1676672969.1805558,0,20417940,11,16383
1676672969.1819654,0,20419254,29,14243
1676672969.1819654,0,20419355,11,16383
1676672969.183534,0,20420668,29,14246
1676672969.183534,0,20420769,11,16383
1676672969.1855407,0,20422083,29,14254
1676672969.1855407,0,20422184,11,16383
1676672969.186933,0,20423498,29,14248
1676672969.186933,0,20423600,11,16383
1676672969.1884995,0,20424913,29,14067
1676672969.1884995,0,20425014,11,16383
1676672969.1904933,0,20426328,29,14308
1676672969.1904933,0,20426429,11,16383
1676672969.190669,0,20427749,29,14254
1676672969.190669,0,20427850,11,16383
1676672969.1919765,0,20429162,29,14250
1676672969.1919765,0,20429264,11,16383
1676672969.1935437,0,20430577,29,14238
1676672969.1935437,0,20430678,11,16383
1676672969.1949563,0,20431992,29,14246
1676672969.1949563,0,20432094,11,16383
1676672969.1965232,0,20433407,29,14243
1676672969.1965232,0,20433514,11,16383
1676672969.1979327,0,20434828,29,14214
1676672969.1979327,0,20434930,11,16383
1676672969.1995156,0,20436243,29,14247
1676672969.1995156,0,20436344,11,16383
1676672969.2014945,0,20437658,29,14208
1676672969.2014945,0,20437759,11,16383
1676672969.20167,0,20439073,29,14231
1676672969.20167,0,20439174,11,16383
1676672969.2029757,0,20440488,29,14236
1676672969.2029757,0,20440589,11,16383
1676672969.204544,0,20441903,29,14242
1676672969.204544,0,20442004,11,16383
1676672969.2065547,0,20443317,29,14256
1676672969.2065547,0,20443418,11,16383
1676672969.207944,0,20444737,29,14262
1676672969.207944,0,20444839,11,16383
1676672969.2095132,0,20446153,29,14256
1676672969.2095132,0,20446254,11,16383
1676672969.2109292,0,20447573,29,14252
1676672969.2109292,0,20447674,11,16383
1676672969.21291,0,20448987,29,14257
1676672969.21291,0,20449089,11,16383
1676672969.2130468,0,20450402,29,14251
1676672969.2130468,0,20450509,11,16383
1676672969.2145548,0,20451824,29,14234
1676672969.2145548,0,20451925,11,16383
1676672969.2159653,0,20453238,29,14250
1676672969.2159653,0,20453339,11,16383
1676672969.217541,0,20454653,29,14239
1676672969.217541,0,20454754,11,16383
1676672969.2195408,0,20456068,29,14248
1676672969.2195408,0,20456170,11,16383
1676672969.2209332,0,20457482,29,14254
1676672969.2209332,0,20457583,11,16383
1676672969.222509,0,20458896,29,14248
1676672969.222509,0,20458998,11,16383
1676672969.2244947,0,20460310,29,14238
1676672969.2244947,0,20460412,11,16383
1676672969.2246711,0,20461732,29,14248
1676672969.2246711,0,20461833,11,16383
1676672969.225975,0,20463147,29,14248
1676672969.225975,0,20463249,11,16383
1676672969.227545,0,20464567,29,14255
1676672969.227545,0,20464668,11,16383
1676672969.2289543,0,20465981,29,14257
1676672969.2289543,0,20466082,11,16383
1676672969.2305224,0,20467395,29,14243
1676672969.2305224,0,20467496,11,16383
1676672969.2325273,0,20468810,29,14264
1676672969.2325273,0,20468912,11,16383
1676672969.2339218,0,20470225,29,14254
1676672969.2339218,0,20470326,11,16383
1676672969.2354903,0,20471640,29,14241
1676672969.2354903,0,20471741,11,16383
1676672969.2356231,0,20473054,29,14245
1676672969.2356231,0,20473155,11,16383
1676672969.2375817,0,20474468,29,14241
1676672969.2375817,0,20474569,11,16383
1676672969.2389646,0,20475882,29,14248
1676672969.2389646,0,20475983,11,16383
1676672969.2405345,0,20477297,29,14258
1676672969.2405345,0,20477398,11,16383
1676672969.241944,0,20478718,29,14252
1676672969.241944,0,20478820,11,16383
1676672969.2435138,0,20480133,29,14246
1676672969.2435138,0,20480234,11,16383
1676672969.2449205,0,20481553,29,14254
1676672969.2449205,0,20481654,11,16383
1676672969.2469146,0,20482968,29,14235
1676672969.2469146,0,20483069,11,16383
1676672969.2470903,0,20484382,29,14239
1676672969.2470903,0,20484483,11,16383
1676672969.2485542,0,20485797,29,14256
1676672969.2485542,0,20485898,11,16383
1676672969.2499657,0,20487211,29,14236
1676672969.2499657,0,20487313,11,16383
1676672969.251536,0,20488626,29,14244
1676672969.251536,0,20488727,11,16383
1676672969.25354,0,20490041,29,14264
1676672969.25354,0,20490142,11,16383
1676672969.2549326,0,20491455,29,14252
1676672969.2549326,0,20491557,11,16383
1676672969.2565098,0,20492870,29,14239
1676672969.2565098,0,20492971,11,16383
1676672969.2584932,0,20494284,29,14234
1676672969.2584932,0,20494386,11,16383
1676672969.2586677,0,20495706,29,14247
1676672969.2586677,0,20495807,11,16383
1676672969.259976,0,20497120,29,14262
1676672969.259976,0,20497222,11,16383
1676672969.261546,0,20498540,29,14251
1676672969.261546,0,20498641,11,16383
1676672969.262954,0,20499955,29,14245
1676672969.262954,0,20500056,11,16383
1676672969.2645235,0,20501370,29,14101
1676672969.2645235,0,20501471,11,16383
1676672969.2665255,0,20502785,29,14249
1676672969.2665255,0,20502887,11,16383
1676672969.2679214,0,20504200,29,14247
1676672969.2679214,0,20504301,11,16383
1676672969.269493,0,20505614,29,14241
1676672969.269493,0,20505716,11,16383
1676672969.269668,0,20507030,29,14239
1676672969.269668,0,20507131,11,16383
1676672969.2715838,0,20508443,29,14242
1676672969.2715838,0,20508545,11,16383
1676672969.2729647,0,20509858,29,14251
1676672969.2729647,0,20509959,11,16383
1676672969.2745538,0,20511272,29,14251
1676672969.2745538,0,20511374,11,16383
1676672969.2759454,0,20512687,29,14244
1676672969.2759454,0,20512788,11,16383
1676672969.277526,0,20514101,29,14249
1676672969.277526,0,20514202,11,16383
1676672969.2789207,0,20515522,29,14245
1676672969.2789207,0,20515624,11,16383
1676672969.280914,0,20516938,29,14242
1676672969.280914,0,20517039,11,16383
1676672969.281089,0,20518353,29,14252
1676672969.281089,0,20518454,11,16383
1676672969.2825556,0,20519768,29,14314
1676672969.2825556,0,20519869,11,16383
1676672969.283965,0,20521182,29,14506
1676672969.283965,0,20521283,11,16383
1676672969.285555,0,20522597,29,14238
1676672969.285555,0,20522698,11,16383
1676672969.2875419,0,20524012,29,14270
1676672969.2875419,0,20524113,11,16383
1676672969.2889328,0,20525426,29,14251
1676672969.2889328,0,20525533,11,16383
1676672969.2905025,0,20526847,29,14251
1676672969.2905025,0,20526948,11,16383
1676672969.2924943,0,20528261,29,14258
1676672969.2924943,0,20528363,11,16383
1676672969.292671,0,20529677,29,14240
1676672969.292671,0,20529778,11,16383
1676672969.2939756,0,20531091,29,14250
1676672969.2939756,0,20531192,11,16383
1676672969.2955682,0,20532512,29,14247
1676672969.2955682,0,20532614,11,16383
1676672969.2969549,0,20533927,29,14246
1676672969.2969549,0,20534028,11,16383
1676672969.2985482,0,20535343,29,14249
1676672969.2985482,0,20535444,11,16383
1676672969.3005295,0,20536758,29,14251
1676672969.3005295,0,20536859,11,16383
1676672969.3019204,0,20538172,29,14230
1676672969.3019204,0,20538273,11,16383
1676672969.3034942,0,20539587,29,14246
1676672969.3034942,0,20539688,11,16383
1676672969.303671,0,20541001,29,14255
1676672969.303671,0,20541102,11,16383
1676672969.3055854,0,20542416,29,14193
1676672969.3055854,0,20542523,11,16383
1676672969.3069663,0,20543836,29,14232
1676672969.3069663,0,20543937,11,16383
1676672969.3085546,0,20545251,29,14234
1676672969.3085546,0,20545352,11,16383
1676672969.3099446,0,20546665,29,14235
1676672969.3099446,0,20546766,11,16383
1676672969.3115265,0,20548080,29,14262
1676672969.3115265,0,20548181,11,16383
1676672969.31351,0,20549495,29,14342
1676672969.31351,0,20549596,11,16383
1676672969.3149107,0,20550910,29,14249
1676672969.3149107,0,20551011,11,16383
1676672969.3150425,0,20552325,29,14252
1676672969.3150425,0,20552426,11,16383
1676672969.3165832,0,20553746,29,14243
1676672969.3165832,0,20553847,11,16383
1676672969.3179653,0,20555161,29,14299
1676672969.3179653,0,20555262,11,16383
1676672969.319574,0,20556579,29,14246
1676672969.319574,0,20556680,11,16383
1676672969.321541,0,20557994,29,14245
1676672969.321541,0,20558095,11,16383
1676672969.322934,0,20559409,29,14210
1676672969.322934,0,20559515,11,16383
1676672969.324509,0,20560830,29,14243
1676672969.324509,0,20560931,11,16383
1676672969.326494,0,20562245,29,14255
1676672969.326494,0,20562346,11,16383
1676672969.3266683,0,20563660,29,14249
1676672969.3266683,0,20563761,11,16383
1676672969.3279777,0,20565075,29,14241
1676672969.3279777,0,20565176,11,16383
1676672969.3295677,0,20566489,29,14222
1676672969.3295677,0,20566590,11,16383
1676672969.330956,0,20567904,29,14210
1676672969.330956,0,20568006,11,16383
1676672969.3325393,0,20569320,29,14252
1676672969.3325393,0,20569421,11,16383
1676672969.3345256,0,20570740,29,14246
1676672969.3345256,0,20570842,11,16383
1676672969.335922,0,20572156,29,14254
1676672969.335922,0,20572257,11,16383
1676672969.3374946,0,20573577,29,14244
1676672969.3374946,0,20573678,11,16383
1676672969.3376684,0,20574992,29,14253
1676672969.3376684,0,20575093,11,16383
1676672969.339583,0,20576406,29,14244
1676672969.339583,0,20576513,11,16383
1676672969.340965,0,20577827,29,14255
1676672969.340965,0,20577929,11,16383
1676672969.3425539,0,20579242,29,14247
1676672969.3425539,0,20579343,11,16383
1676672969.3439448,0,20580657,29,14245
1676672969.3439448,0,20580758,11,16383
1676672969.3455257,0,20582072,29,14252
1676672969.3455257,0,20582173,11,16383
1676672969.3475087,0,20583486,29,14246
1676672969.3475087,0,20583588,11,16383
1676672969.3489099,0,20584902,29,14248
1676672969.3489099,0,20585004,11,16383
1676672969.3490398,0,20586318,29,14253
1676672969.3490398,0,20586419,11,16383
1676672969.3505826,0,20587738,29,14250
1676672969.3505826,0,20587840,11,16383
1676672969.35257,0,20589154,29,14172
1676672969.35257,0,20589255,11,16383
1676672969.3539553,0,20590575,29,14247
1676672969.3539553,0,20590676,11,16383
1676672969.3555405,0,20591990,29,14194
1676672969.3555405,0,20592091,11,16383
1676672969.3569329,0,20593404,29,14247
1676672969.3569329,0,20593511,11,16383
1676672969.3585088,0,20594824,29,14253
1676672969.3585088,0,20594926,11,16383
1676672969.360494,0,20596239,29,14249
1676672969.360494,0,20596340,11,16383
1676672969.3606708,0,20597653,29,14173
1676672969.3606708,0,20597755,11,16383
1676672969.3619757,0,20599069,29,14252
1676672969.3619757,0,20599170,11,16383
1676672969.3635688,0,20600483,29,14247
1676672969.3635688,0,20600585,11,16383
1676672969.3649557,0,20601899,29,14243
1676672969.3649557,0,20602000,11,16383
1676672969.3665402,0,20603314,29,14251
1676672969.3665402,0,20603415,11,16383
1676672969.3685272,0,20604735,29,14243
1676672969.3685272,0,20604836,11,16383
1676672969.3699203,0,20606151,29,14250
1676672969.3699203,0,20606252,11,16383
1676672969.3714943,0,20607571,29,14259
1676672969.3714943,0,20607672,11,16383
1676672969.3716729,0,20608986,29,14250
1676672969.3716729,0,20609087,11,16383
1676672969.3735833,0,20610400,29,14253
1676672969.3735833,0,20610501,11,16383
1676672969.3749645,0,20611816,29,14247
1676672969.3749645,0,20611917,11,16383
1676672969.3765552,0,20613230,29,14248
1676672969.3765552,0,20613331,11,16383
1676672969.3779445,0,20614644,29,14253
1676672969.3779445,0,20614746,11,16383
1676672969.3795288,0,20616059,29,14253
1676672969.3795288,0,20616160,11,16383
1676672969.3815088,0,20617473,29,14280
1676672969.3815088,0,20617575,11,16383
1676672969.3829098,0,20618889,29,14236
1676672969.3829098,0,20618990,11,16383
1676672969.3830404,0,20620304,29,14241
1676672969.3830404,0,20620405,11,16383
1676672969.3845837,0,20621725,29,14235
1676672969.3845837,0,20621826,11,16383
1676672969.3865674,0,20623140,29,14234
1676672969.3865674,0,20623242,11,16383
1676672969.3879552,0,20624561,29,14250
1676672969.3879552,0,20624662,11,16383
1676672969.3895903,0,20625976,29,14252
1676672969.3895903,0,20626077,11,16383
1676672969.390934,0,20627391,29,14256
1676672969.390934,0,20627492,11,16383
1676672969.3925097,0,20628806,29,14288
1676672969.3925097,0,20628907,11,16383
1676672969.3944943,0,20630221,29,14244
1676672969.3944943,0,20630323,11,16383
1676672969.394671,0,20631636,29,14286
1676672969.394671,0,20631737,11,16383
1676672969.3959773,0,20633051,29,14238
1676672969.3959773,0,20633152,11,16383
1676672969.3975687,0,20634466,29,14248
1676672969.3975687,0,20634567,11,16383
1676672969.3995554,0,20635882,29,14243
1676672969.3995554,0,20635983,11,16383
1676672969.4009445,0,20637297,29,14242
1676672969.4009445,0,20637399,11,16383
1676672969.4025254,0,20638718,29,14247
1676672969.4025254,0,20638820,11,16383
1676672969.4039216,0,20640132,29,14231
1676672969.4039216,0,20640234,11,16383
1676672969.4055064,0,20641553,29,14240
1676672969.4055064,0,20641654,11,16383
1676672969.405682,0,20642968,29,14247
1676672969.405682,0,20643069,11,16383
1676672969.4075847,0,20644383,29,14251
1676672969.4075847,0,20644484,11,16383
1676672969.4089646,0,20645799,29,14273
1676672969.4089646,0,20645900,11,16383
1676672969.410563,0,20647214,29,14250
1676672969.410563,0,20647315,11,16383
1676672969.4119463,0,20648628,29,14246
1676672969.4119463,0,20648730,11,16383
1676672969.4135256,0,20650043,29,14249
1676672969.4135256,0,20650144,11,16383
1676672969.4155087,0,20651456,29,14251
1676672969.4155087,0,20651558,11,16383
1676672969.4169114,0,20652871,29,14241
1676672969.4169114,0,20652972,11,16383
1676672969.4170463,0,20654287,29,14244
1676672969.4170463,0,20654388,11,16383
1676672969.4185843,0,20655707,29,14258
1676672969.4185843,0,20655808,11,16383
1676672969.4205697,0,20657121,29,14224
1676672969.4205697,0,20657223,11,16383
1676672969.421955,0,20658542,29,14210
1676672969.421955,0,20658643,11,16383
1676672969.4235408,0,20659957,29,14248
1676672969.4235408,0,20660058,11,16383
1676672969.4249334,0,20661372,29,14252
1676672969.4249334,0,20661473,11,16383
1676672969.4265077,0,20662786,29,14269
1676672969.4265077,0,20662887,11,16383
1676672969.4284945,0,20664201,29,14255
1676672969.4284945,0,20664302,11,16383
1676672969.4286728,0,20665615,29,14195
1676672969.4286728,0,20665716,11,16383
1676672969.4299748,0,20667030,29,14238
1676672969.4299748,0,20667131,11,16383
1676672969.431569,0,20668445,29,14240
1676672969.431569,0,20668547,11,16383
1676672969.4335585,0,20669860,29,14255
1676672969.4335585,0,20669961,11,16383
1676672969.4349456,0,20671275,29,14236
1676672969.4349456,0,20671376,11,16383
1676672969.436526,0,20672691,29,14246
1676672969.436526,0,20672792,11,16383
1676672969.4379234,0,20674105,29,14241
1676672969.4379234,0,20674206,11,16383
1676672969.4399154,0,20675525,29,14336
1676672969.4399154,0,20675627,11,16383
1676672969.4400923,0,20676941,29,14244
1676672969.4400923,0,20677042,11,16383
1676672969.441582,0,20678356,29,14252
1676672969.441582,0,20678457,11,16383
1676672969.4429665,0,20679771,29,14247
1676672969.4429665,0,20679872,11,16383
1676672969.4445558,0,20681185,29,14254
1676672969.4445558,0,20681286,11,16383
1676672969.4459443,0,20682600,29,14248
1676672969.4459443,0,20682701,11,16383
1676672969.447527,0,20684015,29,14254
1676672969.447527,0,20684117,11,16383
1676672969.449509,0,20685430,29,14250
1676672969.449509,0,20685537,11,16383
1676672969.450911,0,20686850,29,14252
1676672969.450911,0,20686952,11,16383
1676672969.451042,0,20688265,29,14250
1676672969.451042,0,20688366,11,16383
1676672969.4525816,0,20689681,29,14237
1676672969.4525816,0,20689782,11,16383
1676672969.454567,0,20691095,29,14232
1676672969.454567,0,20691196,11,16383
1676672969.4559553,0,20692516,29,14136
1676672969.4559553,0,20692617,11,16383
1676672969.4575348,0,20693931,29,14243
1676672969.4575348,0,20694033,11,16383
1676672969.4589338,0,20695347,29,14253
1676672969.4589338,0,20695448,11,16383
1676672969.4605026,0,20696762,29,14256
1676672969.4605026,0,20696863,11,16383
1676672969.4624898,0,20698178,29,14296
1676672969.4624898,0,20698279,11,16383
1676672969.4626603,0,20699593,29,14256
1676672969.4626603,0,20699694,11,16383
1676672969.4639785,0,20701007,29,14246
1676672969.4639785,0,20701109,11,16383
